,reference,experiment,tuned,raw
70,-4.76,base,-4.5544486,-4.5544486
71,-0.61,base,-0.48962128,-0.48962128
72,-0.13,base,-0.16158381,-0.16158381
73,-4.76,base,-4.6918683,-4.6918683
74,-4.84,base,-4.5856934,-4.5856934
75,-4.76,base,-4.6643515,-4.6643515
76,-1.07,base,-1.1293042,-1.1293042
77,-1.36,base,-1.7029662,-1.7029662
78,-4.84,base,-4.7310376,-4.7310376
79,-1.48,base,-1.3804817,-1.3804817
80,-1.13,base,-0.858602,-0.858602
81,-4.76,base,-4.876196,-4.876196
82,-2.58,base,-2.1136806,-2.1136806
83,-0.11,base,0.030959303,0.030959303
84,-2.16,base,-1.5287994,-1.5287994
85,-0.4,base,-0.40690714,-0.40690714
86,-1.3,base,-1.1865078,-1.1865078
87,-1.51,base,-1.4107629,-1.4107629
88,-4.84,base,-4.767291,-4.767291
89,-4.84,base,-4.698007,-4.698007
90,-4.84,base,-4.6626015,-4.6626015
91,-4.76,base,-4.679003,-4.679003
92,-3.7,base,-4.252057,-4.252057
93,-2.61,base,-1.7562747,-1.7562747
94,-4.84,base,-4.3025103,-4.3025103
95,-0.595,base,-0.38276473,-0.38276473
96,-1.97,base,-2.430896,-2.430896
97,-2.3,base,-2.7204065,-2.7204065
98,-2.1,base,-1.9522892,-1.9522892
99,-0.97,base,-0.8853975,-0.8853975
100,-4.11,base,-4.516096,-4.516096
101,-1.91,base,-2.1315992,-2.1315992
102,-2.46,base,-4.6081586,-4.6081586
103,-0.74,base,-0.9217979,-0.9217979
104,-4.84,base,-4.668277,-4.668277
105,-4.76,base,-4.734267,-4.734267
106,-4.84,base,-4.7426524,-4.7426524
107,-4.76,base,-4.6973114,-4.6973114
108,-3.67,base,-3.4638188,-3.4638188
109,-0.06,base,0.057589583,0.057589583
110,-2.3,base,-2.2752154,-2.2752154
111,-4.59,base,-4.6745157,-4.6745157
112,-0.07,base,0.08127295,0.08127295
113,-3.67,base,-2.0549355,-2.0549355
114,-4.82,base,-4.704252,-4.704252
115,-4.76,base,-4.631907,-4.631907
116,-0.01,base,0.15993932,0.15993932
117,-1.62,base,-1.4121931,-1.4121931
118,-1.34,base,-1.0738338,-1.0738338
119,-4.76,base,-4.638524,-4.638524
120,-4.76,base,-4.691286,-4.691286
121,-1.23,base,-1.3941612,-1.3941612
122,0.235,base,0.6905645,0.6905645
123,-0.69,base,-0.7149358,-0.7149358
124,-4.84,base,-4.6768723,-4.6768723
125,0.02,base,-0.037805684,-0.037805684
126,-4.84,base,-4.7328854,-4.7328854
127,-0.57,base,-0.6177076,-0.6177076
128,-2.85,base,-3.063525,-3.063525
129,-4.76,base,-4.7068114,-4.7068114
130,-0.36,base,0.030806774,0.030806774
131,-3.67,base,-3.9121287,-3.9121287
132,-4.76,base,-4.706109,-4.706109
133,-0.35,base,-0.68659055,-0.68659055
134,-0.68,base,-0.5895299,-0.5895299
135,-4.76,base,-4.610536,-4.610536
136,-4.76,base,-4.7469993,-4.7469993
137,-4.76,base,-4.636266,-4.636266
138,-0.52,base,-0.29622778,-0.29622778
139,-4.84,base,-4.684046,-4.684046
140,-4.78,base,-4.7340274,-4.7340274
141,-2.04,base,-0.98250294,-0.98250294
142,-4.84,base,-4.7015758,-4.7015758
143,-4.570833,base,-3.7809446,-3.7809446
144,-0.7,base,-0.8735049,-0.8735049
145,-4.84,base,-4.797973,-4.797973
146,-4.76,base,-4.5971336,-4.5971336
147,-4.47,base,-4.479243,-4.479243
148,-2.29,base,-1.6510582,-1.6510582
149,-0.11,base,-0.12883699,-0.12883699
150,-4.84,base,-4.7698483,-4.7698483
151,-0.67,base,-0.48525226,-0.48525226
152,-4.825,base,-4.009258,-4.009258
153,-4.84,base,-4.777733,-4.777733
154,-2.47,base,-1.4804755,-1.4804755
155,-0.345,base,-0.14491084,-0.14491084
156,-4.76,base,-4.5724688,-4.5724688
157,-0.67,base,-0.50331074,-0.50331074
158,-1.39,base,-3.5724468,-3.5724468
159,-2.58,base,-1.7708455,-1.7708455
160,-0.1,base,-0.041324027,-0.041324027
161,-4.5,base,-3.4297938,-3.4297938
162,-2.69,base,-2.6664643,-2.6664643
163,-4.84,base,-4.7084036,-4.7084036
164,-0.11,base,-3.1995225,-3.1995225
165,-2.32,base,-4.474169,-4.474169
166,-3.58,base,-3.2314577,-3.2314577
167,-4.76,base,-4.646489,-4.646489
168,-0.15,base,-0.24502191,-0.24502191
169,-4.76,base,-4.70615,-4.70615
170,-1.59,base,-0.7465626,-0.7465626
171,-0.99,base,-0.82645005,-0.82645005
172,-3.05,base,-2.6440947,-2.6440947
173,-4.76,base,-4.344604,-4.344604
174,-0.05,base,0.06198483,0.06198483
175,-1.62,base,-1.5149888,-1.5149888
176,-4.84,base,-4.7383156,-4.7383156
177,-4.76,base,-4.685425,-4.685425
178,-4.84,base,-4.6532745,-4.6532745
179,-4.84,base,-4.604708,-4.604708
180,-2.65,base,-2.357516,-2.357516
181,-1.07,base,-2.321599,-2.321599
182,-0.31,base,-0.3631247,-0.3631247
183,-3.74,base,-2.7651834,-2.7651834
184,-0.47,base,-0.4823436,-0.4823436
185,-4.76,base,-3.8525465,-3.8525465
186,-0.3,base,-0.21250755,-0.21250755
187,-4.84,base,-4.4562516,-4.4562516
188,-4.71,base,-4.6486883,-4.6486883
189,-4.84,base,-4.5948086,-4.5948086
190,-1.56,base,-1.2738948,-1.2738948
191,-3.24,base,-4.1002426,-4.1002426
192,-4.84,base,-4.5347366,-4.5347366
193,-2.97,base,-4.638669,-4.638669
194,0.17,base,0.026362771,0.026362771
195,-1.37,base,-1.4756933,-1.4756933
196,-0.64,base,-0.905901,-0.905901
197,-4.84,base,-4.703905,-4.703905
198,-2.54,base,-3.3997078,-3.3997078
199,-3.76,base,-2.168844,-2.168844
200,-4.84,base,-4.761068,-4.761068
201,-4.84,base,-4.0402756,-4.0402756
202,-0.2,base,-0.029060489,-0.029060489
203,-2.68,base,-2.786512,-2.786512
204,-0.265,base,-0.7680048,-0.7680048
205,-2.01,base,-1.8971583,-1.8971583
206,-0.67,base,-0.5992369,-0.5992369
207,-0.49,base,-0.62391675,-0.62391675
208,-4.84,base,-3.68417,-3.68417
209,-0.12744445,base,-0.16944128,-0.16944128
210,-4.76,base,-4.775854,-4.775854
211,-0.33,base,-0.53179383,-0.53179383
212,-3.8,base,-4.7153277,-4.7153277
213,-1.22,base,-1.2867872,-1.2867872
214,-4.76,base,-4.808976,-4.808976
215,-0.039722223,base,0.17522252,0.17522252
216,-4.84,base,-4.716378,-4.716378
217,-2.1,base,-1.7025172,-1.7025172
218,-2.82,base,-3.2891183,-3.2891183
219,-0.75,base,-0.89527965,-0.89527965
220,-4.84,base,-2.4996674,-2.4996674
221,-0.010833333,base,0.045803063,0.045803063
222,-4.76,base,-4.7313757,-4.7313757
223,-4.84,base,-4.659649,-4.659649
224,-2.36,base,-2.6513352,-2.6513352
225,-4.84,base,-4.6953216,-4.6953216
226,0.0325,base,0.057327263,0.057327263
227,-2.235,base,-1.5788015,-1.5788015
228,-4.84,base,-4.7420483,-4.7420483
229,-1.22,base,-1.445329,-1.445329
230,-3.28,base,-2.7571802,-2.7571802
231,-4.84,base,-4.753997,-4.753997
232,-1.525,base,-1.3186806,-1.3186806
233,-4.84,base,-4.689113,-4.689113
234,-3.03,base,-2.9247713,-2.9247713
235,-4.84,base,-4.701723,-4.701723
236,-0.89,base,-0.9404983,-0.9404983
237,-4.84,base,-4.675339,-4.675339
238,-0.04,base,0.007911974,0.007911974
239,-1.35,base,-1.1833943,-1.1833943
240,-0.52,base,-0.42431527,-0.42431527
241,-0.6,base,-1.1385697,-1.1385697
242,-0.23,base,-0.2287929,-0.2287929
243,-4.76,base,-4.6636024,-4.6636024
244,-3.48,base,-2.5015216,-2.5015216
245,-3.23,base,-4.187044,-4.187044
246,-1.2,base,-1.1719458,-1.1719458
247,-1.74,base,-1.1151131,-1.1151131
248,-0.75,base,-0.7124985,-0.7124985
249,-4.84,base,-4.764484,-4.764484
250,-4.565,base,-4.728516,-4.728516
251,-4.84,base,-4.718772,-4.718772
252,-0.01,base,-0.037138946,-0.037138946
253,-4.84,base,-4.6071515,-4.6071515
254,-4.76,base,-4.776736,-4.776736
255,-0.48,base,-0.6043953,-0.6043953
256,-1.72,base,-2.1774523,-2.1774523
257,-1.42,base,-1.2860664,-1.2860664
258,-4.84,base,-4.826582,-4.826582
259,-4.76,base,-4.6207476,-4.6207476
260,-0.9,base,-0.7504326,-0.7504326
261,-2.95,base,-3.0064864,-3.0064864
262,-0.84,base,-0.6155789,-0.6155789
263,-4.76,base,-4.6894064,-4.6894064
264,-0.84,base,-0.706239,-0.706239
265,0.07,base,0.05709242,0.05709242
266,-4.76,base,-4.7450266,-4.7450266
267,-4.76,base,-4.6088552,-4.6088552
268,-2.33,base,-3.2028456,-3.2028456
269,-1.33,base,-1.2458351,-1.2458351
270,-1.03,base,-1.1220355,-1.1220355
271,-0.16,base,0.044802003,0.044802003
272,-0.88,base,-0.9034483,-0.9034483
273,-0.55,base,-0.41879344,-0.41879344
274,-4.84,base,-4.738944,-4.738944
275,-4.76,base,-4.5688615,-4.5688615
276,0.05,base,0.04714095,0.04714095
277,-4.84,base,-4.70543,-4.70543
278,-0.58,base,-0.5045592,-0.5045592
279,-0.63,base,-0.7267946,-0.7267946
280,-2.1,base,-1.4232085,-1.4232085
281,-4.84,base,-4.3125896,-4.3125896
282,-4.84,base,-4.6673865,-4.6673865
283,-0.72,base,-0.71371174,-0.71371174
284,-1.51,base,-1.4558048,-1.4558048
285,-4.75,base,-4.587006,-4.587006
286,-2.36,base,-1.9870014,-1.9870014
287,0.03,base,0.1937078,0.1937078
288,-0.46,base,-0.490867,-0.490867
289,-1.77,base,-2.2870197,-2.2870197
290,-0.04,base,0.11387705,0.11387705
291,-1.18,base,-1.0958685,-1.0958685
292,-4.84,base,-4.521091,-4.521091
293,-4.76,base,-3.447237,-3.447237
294,-3.18,base,-3.3071845,-3.3071845
295,-0.67,base,-0.50343335,-0.50343335
296,-3.85,base,-4.6220512,-4.6220512
297,-3.48,base,-3.1864958,-3.1864958
298,-3.31,base,-4.7346177,-4.7346177
299,-0.52,base,-0.7755472,-0.7755472
300,-4.76,base,-4.62014,-4.62014
301,-1.15,base,-1.1695398,-1.1695398
302,-3.06,base,-2.8306496,-2.8306496
303,-4.84,base,-3.9932938,-3.9932938
304,-4.84,base,-4.742112,-4.742112
305,-0.02,base,0.16427854,0.16427854
306,-4.76,base,-4.7791095,-4.7791095
307,-0.06,base,0.11892109,0.11892109
308,-4.76,base,-4.662331,-4.662331
309,-4.84,base,-4.7369556,-4.7369556
310,-4.76,base,-4.6048408,-4.6048408
311,-0.93,base,-0.95406073,-0.95406073
312,-2.27,base,-1.757684,-1.757684
313,-0.53,base,-0.46510893,-0.46510893
314,-4.76,base,-4.731548,-4.731548
315,-4.76,base,-4.7070856,-4.7070856
316,-0.33,base,-0.39662972,-0.39662972
317,-1.13,base,-1.209472,-1.209472
318,-1.3,base,-1.1594795,-1.1594795
319,-2.5,base,-3.029285,-3.029285
320,-0.23,base,-0.19283825,-0.19283825
321,-0.71,base,-0.6580032,-0.6580032
322,-2.69,base,-2.6002622,-2.6002622
323,-1.96,base,-1.5702358,-1.5702358
324,-0.81,base,-0.689388,-0.689388
325,-2.65,base,-2.6720417,-2.6720417
326,-4.84,base,-4.5820265,-4.5820265
327,-2.45,base,-2.312182,-2.312182
328,-4.76,base,-4.7762804,-4.7762804
329,-1.01,base,-1.0172268,-1.0172268
330,-4.84,base,-4.5184064,-4.5184064
331,-4.53,base,-4.6412277,-4.6412277
332,-4.76,base,-4.82067,-4.82067
333,-0.65,base,-0.6704579,-0.6704579
334,-4.84,base,-4.653695,-4.653695
335,-4.76,base,-4.6752534,-4.6752534
336,-1.93,base,-1.3762584,-1.3762584
337,-4.84,base,-4.6691437,-4.6691437
338,-0.12,base,-0.25326344,-0.25326344
339,-3.66,base,-4.1835213,-4.1835213
340,-2.05,base,-1.9121546,-1.9121546
341,-4.84,base,-4.6311646,-4.6311646
342,0.03,base,0.26996124,0.26996124
343,-0.15,base,0.16945472,0.16945472
344,-4.84,base,-4.5298023,-4.5298023
345,-4.76,base,-4.600872,-4.600872
346,-0.1,base,0.09518298,0.09518298
347,-4.13,base,-2.7064075,-2.7064075
348,-0.36,base,-0.41210613,-0.41210613
349,-4.38,base,-3.828845,-3.828845
350,-1.78,base,-2.8566608,-2.8566608
351,-4.76,base,-4.481367,-4.481367
352,-4.765,base,-4.6975555,-4.6975555
353,-3.53,base,-4.6895356,-4.6895356
354,-0.37,base,-0.18428817,-0.18428817
355,-4.84,base,-4.6862254,-4.6862254
356,-4.84,base,-4.8208103,-4.8208103
357,-0.45,base,-0.5480858,-0.5480858
358,-4.76,base,-4.671425,-4.671425
359,0.55,base,-0.020817047,-0.020817047
360,-4.76,base,-4.7141924,-4.7141924
361,-1.63,base,-2.4810421,-2.4810421
362,-4.76,base,-4.790134,-4.790134
363,-1.43,base,-2.1263342,-2.1263342
364,-4.76,base,-4.5958443,-4.5958443
365,-4.84,base,-4.469042,-4.469042
366,-1.35,base,-1.3021092,-1.3021092
367,-4.76,base,-4.6809216,-4.6809216
368,-0.96,base,-0.9009833,-0.9009833
369,-0.55,base,-0.36052856,-0.36052856
370,-4.84,base,-4.5387535,-4.5387535
371,-0.89,base,-0.9728296,-0.9728296
372,-4.76,base,-4.836256,-4.836256
373,-4.45,base,-4.7494545,-4.7494545
374,-4.84,base,-4.6549864,-4.6549864
375,-0.32,base,-0.5268935,-0.5268935
376,-4.76,base,-4.8060827,-4.8060827
377,-0.25,base,-0.1871809,-0.1871809
378,-0.61,base,-0.51550657,-0.51550657
379,-0.06,base,0.049449854,0.049449854
380,-4.84,base,-4.3878217,-4.3878217
381,-4.4,base,-4.682698,-4.682698
382,-4.84,base,-4.6980157,-4.6980157
383,-1.11,base,-0.6834885,-0.6834885
384,-4.5,base,-4.5197787,-4.5197787
385,-4.76,base,-4.6202474,-4.6202474
386,-4.84,base,-4.6186433,-4.6186433
387,0.0,base,0.08602937,0.08602937
388,-0.62,base,-0.50875294,-0.50875294
389,-1.18,base,-2.0546508,-2.0546508
390,-0.45,base,-0.38772747,-0.38772747
391,-1.09,base,-0.98095423,-0.98095423
392,-2.05,base,-1.7213079,-1.7213079
393,-4.84,base,-4.5394506,-4.5394506
394,-3.94,base,-3.939855,-3.939855
395,-4.76,base,-4.302987,-4.302987
396,-4.34,base,-4.5110683,-4.5110683
397,-0.1,base,0.18934977,0.18934977
398,-2.37,base,-3.27528,-3.27528
399,-3.66,base,-4.345521,-4.345521
400,-4.84,base,-4.696748,-4.696748
401,-4.84,base,-4.5046425,-4.5046425
402,-0.9,base,-0.83524656,-0.83524656
403,-4.76,base,-4.7990294,-4.7990294
404,-1.79,base,-1.338751,-1.338751
405,-4.62,base,-4.621867,-4.621867
406,-0.03,base,0.1263906,0.1263906
407,-4.84,base,-4.610072,-4.610072
408,-4.76,base,-4.788401,-4.788401
409,-1.17,base,-0.61645293,-0.61645293
410,-4.76,base,-2.8033059,-2.8033059
411,-4.76,base,-4.692008,-4.692008
412,-4.84,base,-4.7526116,-4.7526116
413,-4.76,base,-4.6903853,-4.6903853
414,-4.84,base,-4.755953,-4.755953
415,-4.84,base,-4.5840125,-4.5840125
416,-4.76,base,-4.5305758,-4.5305758
417,-2.08,base,-2.104,-2.104
418,-0.28,base,0.0066441232,0.0066441232
419,-0.53,base,-0.27227753,-0.27227753
420,-0.48,base,-0.67746454,-0.67746454
421,-4.84,base,-4.656831,-4.656831
422,-0.6,base,-0.47702777,-0.47702777
423,-4.84,base,-4.6690865,-4.6690865
424,-3.99,base,-4.770637,-4.770637
425,-0.03,base,-0.15745321,-0.15745321
426,-2.5,base,-1.9369059,-1.9369059
427,-2.47,base,-2.1941662,-2.1941662
428,-4.76,base,-4.644017,-4.644017
429,-0.84175,base,-0.8498493,-0.8498493
430,-4.84,base,-4.476526,-4.476526
431,-4.76,base,-4.6804004,-4.6804004
432,-0.46,base,-0.40647978,-0.40647978
433,-4.64,base,-4.491742,-4.491742
434,-4.84,base,-4.667745,-4.667745
435,0.0,base,0.3286896,0.3286896
436,-0.06,base,0.10717448,0.10717448
437,-0.57,base,-0.51410484,-0.51410484
438,-0.81,base,-0.8102001,-0.8102001
439,-4.76,base,-4.6189203,-4.6189203
440,-3.49,base,-4.721222,-4.721222
441,-4.84,base,-4.8502097,-4.8502097
442,-4.53,base,-4.529183,-4.529183
443,-2.23,base,-2.2200222,-2.2200222
444,-1.75,base,-1.5854932,-1.5854932
445,-4.84,base,-4.577488,-4.577488
446,-4.76,base,-4.629207,-4.629207
447,-0.27,base,-0.41331348,-0.41331348
448,-0.10375,base,0.1046411,0.1046411
449,-2.74,base,-2.7242892,-2.7242892
450,-0.95,base,-1.0706117,-1.0706117
451,-1.53,base,-4.437314,-4.437314
452,-0.66,base,-0.69479203,-0.69479203
453,-4.76,base,-4.6066337,-4.6066337
454,-0.2,base,-0.085253246,-0.085253246
455,-3.03,base,-4.3372326,-4.3372326
456,-4.76,base,-4.5927105,-4.5927105
457,-1.58,base,-1.2274544,-1.2274544
458,-1.62,base,-1.7587318,-1.7587318
459,-4.46,base,-4.604731,-4.604731
460,-4.84,base,-4.728766,-4.728766
461,-4.84,base,-4.700303,-4.700303
462,-0.32,base,-0.35130748,-0.35130748
463,-4.84,base,-4.672991,-4.672991
464,-4.84,base,-4.7331495,-4.7331495
465,-2.47,base,-3.022667,-3.022667
466,0.13,base,0.2431958,0.2431958
467,-2.51,base,-2.1991658,-2.1991658
468,-4.76,base,-4.5749116,-4.5749116
469,-4.45,base,-4.785035,-4.785035
470,-0.56,base,-0.73786116,-0.73786116
471,-4.53,base,-4.6218176,-4.6218176
472,-4.84,base,-4.7057233,-4.7057233
473,-4.84,base,-4.585179,-4.585179
474,-1.44,base,-1.393391,-1.393391
475,-0.26,base,-0.28269115,-0.28269115
476,-1.17,base,-1.2461416,-1.2461416
477,-4.76,base,-4.4665933,-4.4665933
478,-4.76,base,-4.7689714,-4.7689714
479,-1.11,base,-1.2382993,-1.2382993
480,0.0132142855,base,0.16461065,0.16461065
481,-0.5133333,base,-0.4469258,-0.4469258
482,-0.91,base,-1.0161129,-1.0161129
483,-0.13,base,-0.11997349,-0.11997349
484,-2.93,base,-4.5243163,-4.5243163
485,-3.52,base,-4.4185247,-4.4185247
486,-2.58,base,-1.65545,-1.65545
487,-1.715,base,-1.0829054,-1.0829054
488,-4.76,base,-4.478181,-4.478181
489,-4.84,base,-4.7612495,-4.7612495
490,-4.34,base,-3.8361382,-3.8361382
491,-3.51,base,-4.3318334,-4.3318334
492,-1.29,base,-1.4633197,-1.4633197
493,-4.84,base,-4.7666593,-4.7666593
494,-4.84,base,-4.801805,-4.801805
495,-2.17,base,-3.555025,-3.555025
496,-2.04,base,-1.889505,-1.889505
497,-4.67,base,-4.5388794,-4.5388794
498,-0.69,base,-0.7641808,-0.7641808
499,-1.71,base,-2.246648,-2.246648
500,-0.012142858,base,0.098947875,0.098947875
501,-1.18,base,-1.1986293,-1.1986293
502,-0.37,base,-0.18598971,-0.18598971
503,-2.4,base,-1.6703407,-1.6703407
504,-1.75,base,-1.4895123,-1.4895123
505,-0.95,base,-1.0910707,-1.0910707
506,-4.76,base,-4.594728,-4.594728
507,-4.84,base,-4.828676,-4.828676
508,-1.6760833,base,-1.8255014,-1.8255014
509,-4.76,base,-4.6190796,-4.6190796
510,-4.76,base,-4.649262,-4.649262
511,-0.03,base,0.17041948,0.17041948
512,-4.84,base,-4.6202726,-4.6202726
513,-4.76,base,-4.6954494,-4.6954494
514,-0.64,base,-0.78474003,-0.78474003
515,-3.54,base,-4.2217174,-4.2217174
516,-0.71,base,-0.6984483,-0.6984483
517,-0.79,base,-0.8848086,-0.8848086
518,-4.65,base,-3.0817137,-3.0817137
519,-0.89,base,-0.8091476,-0.8091476
520,-3.84,base,-4.152828,-4.152828
521,-1.15,base,-1.3856423,-1.3856423
522,-1.55,base,-1.035276,-1.035276
523,-4.79,base,-4.793108,-4.793108
524,-0.98,base,-1.0051745,-1.0051745
525,-2.011875,base,-2.183795,-2.183795
526,-0.26,base,-0.30355945,-0.30355945
527,-4.84,base,-4.7671857,-4.7671857
528,-4.84,base,-4.6732407,-4.6732407
529,-1.33,base,-0.8412174,-0.8412174
530,-4.76,base,-4.6129417,-4.6129417
531,-0.27,base,-0.24367946,-0.24367946
532,-0.93,base,-1.1112291,-1.1112291
533,-0.92,base,-0.86580247,-0.86580247
534,-4.76,base,-4.4277487,-4.4277487
535,-4.84,base,-4.7955213,-4.7955213
536,-4.76,base,-4.6044455,-4.6044455
537,-4.55,base,-4.7185316,-4.7185316
538,-4.84,base,-4.6334496,-4.6334496
539,-0.64,base,-0.6640733,-0.6640733
540,-1.62,base,-1.5904727,-1.5904727
541,-2.39,base,-2.6498456,-2.6498456
542,-4.84,base,-4.535292,-4.535292
543,-4.84,base,-4.614939,-4.614939
544,-3.12,base,-3.2749853,-3.2749853
545,-4.84,base,-4.6932316,-4.6932316
546,-3.17,base,-4.5660944,-4.5660944
547,-3.8,base,-3.440011,-3.440011
548,-2.07,base,-1.424167,-1.424167
549,-4.19,base,-4.3551707,-4.3551707
550,-4.84,base,-4.8290515,-4.8290515
551,-4.76,base,-4.778879,-4.778879
552,0.4,base,-0.17684281,-0.17684281
553,-4.84,base,-4.708127,-4.708127
554,-4.76,base,-4.5708747,-4.5708747
555,-4.84,base,-4.7217336,-4.7217336
556,-4.76,base,-4.7265816,-4.7265816
557,-4.84,base,-4.7460656,-4.7460656
558,-0.94,base,-0.93452007,-0.93452007
559,-4.84,base,-4.622575,-4.622575
560,-0.98,base,-0.85978025,-0.85978025
561,-4.84,base,-4.729374,-4.729374
562,-4.84,base,-4.617999,-4.617999
563,-2.13,base,-1.4832677,-1.4832677
564,-1.01,base,-0.6437361,-0.6437361
565,-0.59,base,-0.8649077,-0.8649077
566,-0.99,base,-0.8067614,-0.8067614
567,-0.44,base,-0.5237331,-0.5237331
568,-4.84,base,-4.4530554,-4.4530554
569,-4.84,base,-3.2941775,-3.2941775
570,-4.84,base,-4.642581,-4.642581
571,-4.84,base,-4.756587,-4.756587
572,0.03,base,0.020439917,0.020439917
573,0.04,base,-0.054042347,-0.054042347
574,-4.84,base,-4.7589097,-4.7589097
575,-4.7,base,-4.4628,-4.4628
576,-4.78,base,-4.5204687,-4.5204687
577,-4.84,base,-4.5098743,-4.5098743
578,-4.84,base,-4.506171,-4.506171
579,-4.76,base,-4.7813563,-4.7813563
580,-0.96,base,-0.6903991,-0.6903991
581,-4.76,base,-4.7386165,-4.7386165
582,-4.16,base,-4.7460203,-4.7460203
583,-4.84,base,-4.645504,-4.645504
584,-2.62,base,-4.2606926,-4.2606926
585,-0.48,base,-0.7520611,-0.7520611
586,-4.76,base,-4.585743,-4.585743
587,-4.76,base,-4.6184044,-4.6184044
588,-0.58,base,-0.5277666,-0.5277666
589,-4.76,base,-4.635541,-4.635541
590,-0.29,base,-0.30772135,-0.30772135
591,-4.76,base,-4.721916,-4.721916
592,-0.47,base,-0.43101144,-0.43101144
593,-1.45,base,-1.2593251,-1.2593251
594,-4.76,base,-4.761525,-4.761525
595,-0.05,base,0.060795896,0.060795896
596,-0.69,base,-0.6181913,-0.6181913
597,-0.42,base,-0.2566977,-0.2566977
598,-4.84,base,-4.6522007,-4.6522007
599,-0.13875,base,-0.103777416,-0.103777416
600,-4.76,base,-4.6516128,-4.6516128
601,-4.84,base,-4.745463,-4.745463
602,-4.76,base,-4.713422,-4.713422
603,-0.91,base,-0.82927895,-0.82927895
604,-4.76,base,-4.774396,-4.774396
605,-2.23,base,-2.212301,-2.212301
606,-2.4,base,-2.3372936,-2.3372936
607,-4.21,base,-3.2689207,-3.2689207
608,-4.35,base,-4.3531575,-4.3531575
609,-0.3,base,-4.607443,-4.607443
610,-4.84,base,-4.748849,-4.748849
611,-0.38,base,-0.55556417,-0.55556417
612,-0.71,base,-0.83487195,-0.83487195
613,-0.24,base,-0.4026735,-0.4026735
614,-2.3,base,-1.899982,-1.899982
615,-4.84,base,-4.6662817,-4.6662817
616,-4.76,base,-4.6768184,-4.6768184
617,-4.84,base,-4.6767716,-4.6767716
618,-4.84,base,-4.6328835,-4.6328835
619,-2.17,base,-2.9279795,-2.9279795
620,-1.54,base,-1.358799,-1.358799
621,-4.65,base,-4.6114125,-4.6114125
622,-0.23,base,-0.2815731,-0.2815731
623,-4.6,base,-4.5523148,-4.5523148
624,-0.72,base,-0.9014341,-0.9014341
