,reference,experiment,tuned,raw
275,-4.76,base,-6.462361,-6.462361
276,0.05,base,-0.5332998,-0.5332998
277,-4.84,base,-4.959346,-4.959346
278,-0.58,base,-1.4480175,-1.4480175
279,-0.63,base,-1.4664501,-1.4664501
280,-2.1,base,-1.8955634,-1.8955634
281,-4.84,base,-2.6610405,-2.6610405
282,-4.84,base,-4.7986255,-4.7986255
283,-0.72,base,-1.2389737,-1.2389737
284,-1.51,base,-2.6042821,-2.6042821
285,-4.75,base,-3.0993788,-3.0993788
286,-2.36,base,-2.5312068,-2.5312068
287,0.03,base,-0.19259451,-0.19259451
288,-0.46,base,-1.6092591,-1.6092591
289,-1.77,base,-1.9760956,-1.9760956
290,-0.04,base,-0.383969,-0.383969
291,-1.18,base,-2.1464121,-2.1464121
292,-4.84,base,-2.974555,-2.974555
293,-4.76,base,-2.3329732,-2.3329732
294,-3.18,base,-2.7817957,-2.7817957
295,-0.67,base,-1.5658839,-1.5658839
296,-3.85,base,-2.814685,-2.814685
297,-3.48,base,-2.643606,-2.643606
298,-3.31,base,-4.8794837,-4.8794837
299,-0.52,base,-1.8239573,-1.8239573
300,-4.76,base,-5.798897,-5.798897
301,-1.15,base,-2.01746,-2.01746
302,-3.06,base,-3.021397,-3.021397
303,-4.84,base,-3.2156851,-3.2156851
304,-4.84,base,-5.694429,-5.694429
305,-0.02,base,-0.24357401,-0.24357401
306,-4.76,base,-3.8603857,-3.8603857
307,-0.06,base,-0.7185618,-0.7185618
308,-4.76,base,-5.5522,-5.5522
309,-4.84,base,-4.5473795,-4.5473795
310,-4.76,base,-3.6901438,-3.6901438
311,-0.93,base,-2.0262275,-2.0262275
312,-2.27,base,-2.0259936,-2.0259936
313,-0.53,base,-1.4225144,-1.4225144
314,-4.76,base,-4.17035,-4.17035
315,-4.76,base,-5.615583,-5.615583
316,-0.33,base,-1.1128953,-1.1128953
317,-1.13,base,-1.8464392,-1.8464392
318,-1.3,base,-1.6252657,-1.6252657
319,-2.5,base,-2.5779426,-2.5779426
320,-0.23,base,-0.90456545,-0.90456545
321,-0.71,base,-1.3719456,-1.3719456
322,-2.69,base,-2.6736648,-2.6736648
323,-1.96,base,-1.9429921,-1.9429921
324,-0.81,base,-1.1849388,-1.1849388
325,-2.65,base,-2.6607747,-2.6607747
326,-4.84,base,-4.6679397,-4.6679397
327,-2.45,base,-2.5550222,-2.5550222
328,-4.76,base,-4.800836,-4.800836
329,-1.01,base,-1.8680309,-1.8680309
330,-4.84,base,-3.2178707,-3.2178707
331,-4.53,base,-4.7925835,-4.7925835
332,-4.76,base,-5.871363,-5.871363
333,-0.65,base,-0.9355444,-0.9355444
334,-4.84,base,-3.9476688,-3.9476688
335,-4.76,base,-4.9404645,-4.9404645
336,-1.93,base,-2.1856527,-2.1856527
337,-4.84,base,-3.1119852,-3.1119852
338,-0.12,base,-1.3083668,-1.3083668
339,-3.66,base,-2.2977276,-2.2977276
340,-2.05,base,-1.9985343,-1.9985343
341,-4.84,base,-4.2220345,-4.2220345
342,0.03,base,-0.5671941,-0.5671941
343,-0.15,base,-0.44614744,-0.44614744
344,-4.84,base,-2.9913785,-2.9913785
345,-4.76,base,-4.287288,-4.287288
346,-0.1,base,-0.7544893,-0.7544893
347,-4.13,base,-2.5614986,-2.5614986
348,-0.36,base,-0.974542,-0.974542
349,-4.38,base,-2.3963869,-2.3963869
350,-1.78,base,-2.7857077,-2.7857077
351,-4.76,base,-3.0173373,-3.0173373
352,-4.765,base,-4.00052,-4.00052
353,-3.53,base,-3.276897,-3.276897
354,-0.37,base,-1.3201727,-1.3201727
355,-4.84,base,-3.4910421,-3.4910421
356,-4.84,base,-4.006576,-4.006576
357,-0.45,base,-1.1055958,-1.1055958
358,-4.76,base,-4.5921803,-4.5921803
359,0.55,base,-0.9115921,-0.9115921
360,-4.76,base,-5.2418966,-5.2418966
361,-1.63,base,-1.831838,-1.831838
362,-4.76,base,-4.923089,-4.923089
363,-1.43,base,-2.5888155,-2.5888155
364,-4.76,base,-4.7195115,-4.7195115
365,-4.84,base,-2.6456447,-2.6456447
366,-1.35,base,-1.7087505,-1.7087505
367,-4.76,base,-5.665827,-5.665827
368,-0.96,base,-1.434665,-1.434665
369,-0.55,base,-0.76903105,-0.76903105
370,-4.84,base,-3.178943,-3.178943
371,-0.89,base,-2.091826,-2.091826
372,-4.76,base,-4.6891103,-4.6891103
373,-4.45,base,-5.3470454,-5.3470454
374,-4.84,base,-4.885305,-4.885305
375,-0.32,base,-1.374002,-1.374002
376,-4.76,base,-6.787625,-6.787625
377,-0.25,base,-0.26286292,-0.26286292
378,-0.61,base,-1.4397901,-1.4397901
379,-0.06,base,-0.6833768,-0.6833768
380,-4.84,base,-2.47784,-2.47784
381,-4.4,base,-4.162304,-4.162304
382,-4.84,base,-2.9114377,-2.9114377
383,-1.11,base,-2.0124936,-2.0124936
384,-4.5,base,-2.9804368,-2.9804368
385,-4.76,base,-4.6164064,-4.6164064
386,-4.84,base,-3.2910795,-3.2910795
387,0.0,base,-0.5164502,-0.5164502
388,-0.62,base,-0.99333084,-0.99333084
389,-1.18,base,-2.3717406,-2.3717406
390,-0.45,base,-1.2767307,-1.2767307
391,-1.09,base,-2.0202262,-2.0202262
392,-2.05,base,-2.2436583,-2.2436583
393,-4.84,base,-3.013559,-3.013559
394,-3.94,base,-3.0617492,-3.0617492
395,-4.76,base,-3.4398825,-3.4398825
396,-4.34,base,-3.564243,-3.564243
397,-0.1,base,-0.8595109,-0.8595109
398,-2.37,base,-3.088401,-3.088401
399,-3.66,base,-2.9657674,-2.9657674
400,-4.84,base,-3.9345255,-3.9345255
401,-4.84,base,-2.9800546,-2.9800546
402,-0.9,base,-1.2575201,-1.2575201
403,-4.76,base,-3.1054718,-3.1054718
404,-1.79,base,-1.4084865,-1.4084865
405,-4.62,base,-3.8486218,-3.8486218
406,-0.03,base,-0.30819333,-0.30819333
407,-4.84,base,-3.2018387,-3.2018387
408,-4.76,base,-3.8155477,-3.8155477
409,-1.17,base,-1.0644863,-1.0644863
410,-4.76,base,-2.625167,-2.625167
411,-4.76,base,-3.4947445,-3.4947445
412,-4.84,base,-3.849462,-3.849462
413,-4.76,base,-3.143616,-3.143616
414,-4.84,base,-3.472243,-3.472243
415,-4.84,base,-3.211908,-3.211908
416,-4.76,base,-3.108501,-3.108501
417,-2.08,base,-2.5620458,-2.5620458
418,-0.28,base,-0.66454947,-0.66454947
419,-0.53,base,-0.97416747,-0.97416747
420,-0.48,base,-1.1403857,-1.1403857
421,-4.84,base,-5.9724765,-5.9724765
422,-0.6,base,-1.4448881,-1.4448881
423,-4.84,base,-3.5048935,-3.5048935
424,-3.99,base,-3.477641,-3.477641
425,-0.03,base,-0.60800326,-0.60800326
426,-2.5,base,-2.464807,-2.464807
427,-2.47,base,-2.3853533,-2.3853533
428,-4.76,base,-5.5051064,-5.5051064
429,-0.84175,base,-1.5719272,-1.5719272
430,-4.84,base,-4.1635265,-4.1635265
431,-4.76,base,-3.462445,-3.462445
432,-0.46,base,-1.2229607,-1.2229607
433,-4.64,base,-3.271318,-3.271318
434,-4.84,base,-5.7077737,-5.7077737
435,0.0,base,-0.32066637,-0.32066637
436,-0.06,base,-0.8799528,-0.8799528
437,-0.57,base,-1.3420258,-1.3420258
438,-0.81,base,-1.5337058,-1.5337058
439,-4.76,base,-6.243383,-6.243383
440,-3.49,base,-5.9006376,-5.9006376
441,-4.84,base,-4.095271,-4.095271
442,-4.53,base,-2.4875028,-2.4875028
443,-2.23,base,-2.112026,-2.112026
444,-1.75,base,-2.1249135,-2.1249135
445,-4.84,base,-4.602929,-4.602929
446,-4.76,base,-3.0083535,-3.0083535
447,-0.27,base,-1.0782514,-1.0782514
448,-0.10375,base,-0.94114435,-0.94114435
449,-2.74,base,-2.882401,-2.882401
450,-0.95,base,-1.436462,-1.436462
451,-1.53,base,-2.6604471,-2.6604471
452,-0.66,base,-1.167147,-1.167147
453,-4.76,base,-3.6269176,-3.6269176
454,-0.2,base,-0.8197804,-0.8197804
455,-3.03,base,-2.8587172,-2.8587172
456,-4.76,base,-3.3226864,-3.3226864
457,-1.58,base,-2.0062048,-2.0062048
458,-1.62,base,-2.016547,-2.016547
459,-4.46,base,-3.0967736,-3.0967736
460,-4.84,base,-4.8882,-4.8882
461,-4.84,base,-5.648682,-5.648682
462,-0.32,base,-1.1221942,-1.1221942
463,-4.84,base,-3.5531259,-3.5531259
464,-4.84,base,-5.3986063,-5.3986063
465,-2.47,base,-3.1692808,-3.1692808
466,0.13,base,-0.73843086,-0.73843086
467,-2.51,base,-2.4990768,-2.4990768
468,-4.76,base,-5.2359524,-5.2359524
469,-4.45,base,-4.3249316,-4.3249316
470,-0.56,base,-1.2645744,-1.2645744
471,-4.53,base,-3.599648,-3.599648
472,-4.84,base,-4.244353,-4.244353
473,-4.84,base,-6.8274264,-6.8274264
474,-1.44,base,-1.7760653,-1.7760653
475,-0.26,base,-0.72524625,-0.72524625
476,-1.17,base,-2.1893508,-2.1893508
477,-4.76,base,-3.2688074,-3.2688074
478,-4.76,base,-5.1303983,-5.1303983
479,-1.11,base,-1.9831287,-1.9831287
480,0.0132142855,base,-0.73905766,-0.73905766
481,-0.5133333,base,-1.3018154,-1.3018154
482,-0.91,base,-1.7534462,-1.7534462
483,-0.13,base,-0.62217385,-0.62217385
484,-2.93,base,-3.6197393,-3.6197393
485,-3.52,base,-2.8145235,-2.8145235
486,-2.58,base,-2.2405016,-2.2405016
487,-1.715,base,-1.9353232,-1.9353232
488,-4.76,base,-2.8806348,-2.8806348
489,-4.84,base,-5.379913,-5.379913
490,-4.34,base,-2.4807928,-2.4807928
491,-3.51,base,-2.3506763,-2.3506763
492,-1.29,base,-1.9288169,-1.9288169
493,-4.84,base,-3.6775568,-3.6775568
494,-4.84,base,-4.4388337,-4.4388337
495,-2.17,base,-2.687707,-2.687707
496,-2.04,base,-2.505986,-2.505986
497,-4.67,base,-4.391278,-4.391278
498,-0.69,base,-1.301698,-1.301698
499,-1.71,base,-2.37637,-2.37637
500,-0.012142858,base,-0.7784977,-0.7784977
501,-1.18,base,-1.3645066,-1.3645066
502,-0.37,base,-0.9429135,-0.9429135
503,-2.4,base,-2.3124366,-2.3124366
504,-1.75,base,-2.0436494,-2.0436494
505,-0.95,base,-2.2168798,-2.2168798
506,-4.76,base,-4.037003,-4.037003
507,-4.84,base,-4.327934,-4.327934
508,-1.6760833,base,-2.079987,-2.079987
509,-4.76,base,-3.7950828,-3.7950828
510,-4.76,base,-7.8883586,-7.8883586
511,-0.03,base,-0.6259827,-0.6259827
512,-4.84,base,-4.417321,-4.417321
513,-4.76,base,-4.208374,-4.208374
514,-0.64,base,-1.6634175,-1.6634175
515,-3.54,base,-2.4756215,-2.4756215
516,-0.71,base,-1.3477427,-1.3477427
517,-0.79,base,-1.7693619,-1.7693619
518,-4.65,base,-3.3489401,-3.3489401
519,-0.89,base,-1.8377792,-1.8377792
520,-3.84,base,-3.0886223,-3.0886223
521,-1.15,base,-2.1554787,-2.1554787
522,-1.55,base,-1.9339162,-1.9339162
523,-4.79,base,-5.4876113,-5.4876113
524,-0.98,base,-2.222641,-2.222641
525,-2.011875,base,-2.4982288,-2.4982288
526,-0.26,base,-0.90694284,-0.90694284
527,-4.84,base,-4.2229137,-4.2229137
528,-4.84,base,-5.670234,-5.670234
529,-1.33,base,-0.8173432,-0.8173432
530,-4.76,base,-3.194937,-3.194937
531,-0.27,base,-0.6232272,-0.6232272
532,-0.93,base,-1.5294181,-1.5294181
533,-0.92,base,-1.6647273,-1.6647273
534,-4.76,base,-2.6644137,-2.6644137
535,-4.84,base,-4.9717336,-4.9717336
536,-4.76,base,-3.9088423,-3.9088423
537,-4.55,base,-6.427726,-6.427726
538,-4.84,base,-3.4493577,-3.4493577
539,-0.64,base,-1.3922625,-1.3922625
540,-1.62,base,-2.1633873,-2.1633873
541,-2.39,base,-2.7755892,-2.7755892
542,-4.84,base,-3.7245538,-3.7245538
543,-4.84,base,-3.9727798,-3.9727798
544,-3.12,base,-2.723458,-2.723458
545,-4.84,base,-4.655871,-4.655871
546,-3.17,base,-3.1125753,-3.1125753
547,-3.8,base,-3.1520865,-3.1520865
548,-2.07,base,-1.8077246,-1.8077246
549,-4.19,base,-2.0864015,-2.0864015
550,-4.84,base,-4.253938,-4.253938
551,-4.76,base,-3.4485505,-3.4485505
552,0.4,base,-1.2420835,-1.2420835
553,-4.84,base,-4.2481565,-4.2481565
554,-4.76,base,-7.1294475,-7.1294475
555,-4.84,base,-3.1303313,-3.1303313
556,-4.76,base,-7.121815,-7.121815
557,-4.84,base,-4.179828,-4.179828
558,-0.94,base,-1.54488,-1.54488
559,-4.84,base,-7.275706,-7.275706
560,-0.98,base,-1.5010326,-1.5010326
561,-4.84,base,-5.515266,-5.515266
562,-4.84,base,-2.2712936,-2.2712936
563,-2.13,base,-2.0421927,-2.0421927
564,-1.01,base,-1.5985999,-1.5985999
565,-0.59,base,-1.0736783,-1.0736783
566,-0.99,base,-1.9780649,-1.9780649
567,-0.44,base,-1.1234412,-1.1234412
568,-4.84,base,-2.7202842,-2.7202842
569,-4.84,base,-2.48163,-2.48163
570,-4.84,base,-5.8170743,-5.8170743
571,-4.84,base,-8.66967,-8.66967
572,0.03,base,-0.68159336,-0.68159336
573,0.04,base,-0.7961925,-0.7961925
574,-4.84,base,-5.349055,-5.349055
575,-4.7,base,-2.9703667,-2.9703667
576,-4.78,base,-3.2544162,-3.2544162
577,-4.84,base,-3.371637,-3.371637
578,-4.84,base,-3.2235155,-3.2235155
579,-4.76,base,-5.9645886,-5.9645886
580,-0.96,base,-1.569294,-1.569294
581,-4.76,base,-4.4700747,-4.4700747
582,-4.16,base,-4.01879,-4.01879
583,-4.84,base,-6.467064,-6.467064
584,-2.62,base,-6.2868094,-6.2868094
585,-0.48,base,-1.8640327,-1.8640327
586,-4.76,base,-4.10189,-4.10189
587,-4.76,base,-2.6256611,-2.6256611
588,-0.58,base,-1.6021245,-1.6021245
589,-4.76,base,-5.4599004,-5.4599004
590,-0.29,base,-1.0015293,-1.0015293
591,-4.76,base,-3.7740855,-3.7740855
592,-0.47,base,-0.9370049,-0.9370049
593,-1.45,base,-2.036229,-2.036229
594,-4.76,base,-4.749905,-4.749905
595,-0.05,base,-0.4006377,-0.4006377
596,-0.69,base,-1.2816912,-1.2816912
597,-0.42,base,-0.6039608,-0.6039608
598,-4.84,base,-3.6787517,-3.6787517
599,-0.13875,base,-0.9189135,-0.9189135
600,-4.76,base,-8.3929405,-8.3929405
601,-4.84,base,-4.3300757,-4.3300757
602,-4.76,base,-5.690043,-5.690043
603,-0.91,base,-1.5709412,-1.5709412
604,-4.76,base,-3.089093,-3.089093
605,-2.23,base,-2.6615264,-2.6615264
606,-2.4,base,-2.7384813,-2.7384813
607,-4.21,base,-2.5223038,-2.5223038
608,-4.35,base,-2.6797497,-2.6797497
609,-0.3,base,-4.1865697,-4.1865697
610,-4.84,base,-3.5463607,-3.5463607
611,-0.38,base,-1.0876113,-1.0876113
612,-0.71,base,-1.6381431,-1.6381431
613,-0.24,base,-1.4415324,-1.4415324
614,-2.3,base,-2.020355,-2.020355
615,-4.84,base,-4.8601236,-4.8601236
616,-4.76,base,-4.268134,-4.268134
617,-4.84,base,-4.057053,-4.057053
618,-4.84,base,-4.2792664,-4.2792664
619,-2.17,base,-2.6137002,-2.6137002
620,-1.54,base,-1.9240917,-1.9240917
