,reference,experiment,tuned,raw
86,-1.3,base,-0.99585295,-0.99585295
87,-1.51,base,-1.3946054,-1.3946054
88,-4.84,base,-4.6661167,-4.6661167
89,-4.84,base,-4.6749454,-4.6749454
90,-4.84,base,-4.687251,-4.687251
91,-4.76,base,-4.7836657,-4.7836657
92,-3.7,base,-4.6384506,-4.6384506
93,-2.61,base,-2.1634855,-2.1634855
94,-4.84,base,-4.6244173,-4.6244173
95,-0.595,base,-0.28966337,-0.28966337
96,-1.97,base,-1.746747,-1.746747
97,-2.3,base,-1.4881377,-1.4881377
98,-2.1,base,-1.9763176,-1.9763176
99,-0.97,base,-0.8597255,-0.8597255
100,-4.11,base,-4.6988254,-4.6988254
101,-1.91,base,-2.3573241,-2.3573241
102,-2.46,base,-4.6693535,-4.6693535
103,-0.74,base,-1.0722957,-1.0722957
104,-4.84,base,-4.667268,-4.667268
105,-4.76,base,-4.6954365,-4.6954365
106,-4.84,base,-4.600344,-4.600344
107,-4.76,base,-4.7491245,-4.7491245
108,-3.67,base,-2.982212,-2.982212
109,-0.06,base,0.054164886,0.054164886
110,-2.3,base,-2.4129205,-2.4129205
111,-4.59,base,-4.7043343,-4.7043343
112,-0.07,base,-0.002756387,-0.002756387
113,-3.67,base,-2.199805,-2.199805
114,-4.82,base,-4.689559,-4.689559
115,-4.76,base,-4.736049,-4.736049
116,-0.01,base,0.13124992,0.13124992
117,-1.62,base,-1.3779055,-1.3779055
118,-1.34,base,-1.2040116,-1.2040116
119,-4.76,base,-4.659979,-4.659979
120,-4.76,base,-4.6172357,-4.6172357
121,-1.23,base,-1.3059747,-1.3059747
122,0.235,base,0.5423444,0.5423444
123,-0.69,base,-0.42144147,-0.42144147
124,-4.84,base,-4.7561693,-4.7561693
125,0.02,base,-0.048672915,-0.048672915
126,-4.84,base,-4.6464634,-4.6464634
127,-0.57,base,-0.3917169,-0.3917169
128,-2.85,base,-1.947958,-1.947958
129,-4.76,base,-4.690013,-4.690013
130,-0.36,base,0.07377532,0.07377532
131,-3.67,base,-3.4690237,-3.4690237
132,-4.76,base,-4.7086196,-4.7086196
133,-0.35,base,-0.17613652,-0.17613652
134,-0.68,base,-0.5275347,-0.5275347
135,-4.76,base,-4.3339534,-4.3339534
136,-4.76,base,-4.5872507,-4.5872507
137,-4.76,base,-4.6464205,-4.6464205
138,-0.52,base,-0.20363784,-0.20363784
139,-4.84,base,-4.615148,-4.615148
140,-4.78,base,-4.6390114,-4.6390114
141,-2.04,base,-1.2158594,-1.2158594
142,-4.84,base,-4.619293,-4.619293
143,-4.570833,base,-4.1498966,-4.1498966
144,-0.7,base,-0.8074122,-0.8074122
145,-4.84,base,-4.6736307,-4.6736307
146,-4.76,base,-4.6281304,-4.6281304
147,-4.47,base,-4.5297985,-4.5297985
148,-2.29,base,-1.8960434,-1.8960434
149,-0.11,base,-0.16128604,-0.16128604
150,-4.84,base,-4.6940894,-4.6940894
151,-0.67,base,-0.37341747,-0.37341747
152,-4.825,base,-4.06299,-4.06299
153,-4.84,base,-4.70363,-4.70363
154,-2.47,base,-1.3657908,-1.3657908
155,-0.345,base,-0.2302072,-0.2302072
156,-4.76,base,-4.58114,-4.58114
157,-0.67,base,-0.37079573,-0.37079573
158,-1.39,base,-2.3905904,-2.3905904
159,-2.58,base,-2.436612,-2.436612
160,-0.1,base,0.08971089,0.08971089
161,-4.5,base,-3.2557478,-3.2557478
162,-2.69,base,-2.6384673,-2.6384673
163,-4.84,base,-4.6389966,-4.6389966
164,-0.11,base,-2.83505,-2.83505
165,-2.32,base,-4.6568613,-4.6568613
166,-3.58,base,-3.4636316,-3.4636316
167,-4.76,base,-4.6333227,-4.6333227
168,-0.15,base,-0.17741951,-0.17741951
169,-4.76,base,-4.657449,-4.657449
170,-1.59,base,-0.7196491,-0.7196491
171,-0.99,base,-0.39434567,-0.39434567
172,-3.05,base,-2.4658198,-2.4658198
173,-4.76,base,-4.408567,-4.408567
174,-0.05,base,0.044977278,0.044977278
175,-1.62,base,-1.3959758,-1.3959758
176,-4.84,base,-4.4633665,-4.4633665
177,-4.76,base,-4.673644,-4.673644
178,-4.84,base,-4.111411,-4.111411
179,-4.84,base,-4.5628233,-4.5628233
180,-2.65,base,-2.720685,-2.720685
181,-1.07,base,-1.4415237,-1.4415237
182,-0.31,base,-0.21615514,-0.21615514
183,-3.74,base,-2.3717203,-2.3717203
184,-0.47,base,-0.3194204,-0.3194204
185,-4.76,base,-4.728978,-4.728978
186,-0.3,base,-0.0136499405,-0.0136499405
187,-4.84,base,-4.6042833,-4.6042833
188,-4.71,base,-4.700025,-4.700025
189,-4.84,base,-4.749551,-4.749551
190,-1.56,base,-0.79326516,-0.79326516
191,-3.24,base,-4.4802437,-4.4802437
192,-4.84,base,-4.591745,-4.591745
193,-2.97,base,-4.187415,-4.187415
194,0.17,base,-0.051874876,-0.051874876
195,-1.37,base,-1.3368421,-1.3368421
196,-0.64,base,-0.5151005,-0.5151005
197,-4.84,base,-4.658627,-4.658627
198,-2.54,base,-3.0903444,-3.0903444
199,-3.76,base,-1.4328105,-1.4328105
200,-4.84,base,-4.70883,-4.70883
201,-4.84,base,-4.7558775,-4.7558775
202,-0.2,base,0.026002318,0.026002318
203,-2.68,base,-3.130701,-3.130701
204,-0.265,base,-0.5711653,-0.5711653
205,-2.01,base,-1.5880679,-1.5880679
206,-0.67,base,-0.4255809,-0.4255809
207,-0.49,base,-0.4759071,-0.4759071
208,-4.84,base,-4.6688113,-4.6688113
209,-0.12744445,base,0.03136623,0.03136623
210,-4.76,base,-4.736352,-4.736352
211,-0.33,base,-0.13316444,-0.13316444
212,-3.8,base,-4.7007475,-4.7007475
213,-1.22,base,-1.3859237,-1.3859237
214,-4.76,base,-4.70197,-4.70197
215,-0.039722223,base,0.12663865,0.12663865
216,-4.84,base,-4.61448,-4.61448
217,-2.1,base,-1.5368307,-1.5368307
218,-2.82,base,-3.8431563,-3.8431563
219,-0.75,base,-0.50403523,-0.50403523
220,-4.84,base,-2.3735125,-2.3735125
221,-0.010833333,base,0.06194116,0.06194116
222,-4.76,base,-4.589263,-4.589263
223,-4.84,base,-4.7246294,-4.7246294
224,-2.36,base,-4.053945,-4.053945
225,-4.84,base,-4.6659813,-4.6659813
226,0.0325,base,0.07661566,0.07661566
227,-2.235,base,-2.198843,-2.198843
228,-4.84,base,-4.616158,-4.616158
229,-1.22,base,-1.9685587,-1.9685587
230,-3.28,base,-3.7790108,-3.7790108
231,-4.84,base,-4.6541066,-4.6541066
232,-1.525,base,-1.1431562,-1.1431562
233,-4.84,base,-4.710019,-4.710019
234,-3.03,base,-2.6389282,-2.6389282
235,-4.84,base,-4.7045436,-4.7045436
236,-0.89,base,-0.9426097,-0.9426097
237,-4.84,base,-4.7572613,-4.7572613
238,-0.04,base,0.01480259,0.01480259
239,-1.35,base,-0.8751901,-0.8751901
240,-0.52,base,-0.283902,-0.283902
241,-0.6,base,-0.6724282,-0.6724282
242,-0.23,base,-0.07909857,-0.07909857
243,-4.76,base,-4.800498,-4.800498
244,-3.48,base,-2.898776,-2.898776
245,-3.23,base,-3.504382,-3.504382
246,-1.2,base,-1.0453066,-1.0453066
247,-1.74,base,-1.3529218,-1.3529218
248,-0.75,base,-0.7939827,-0.7939827
249,-4.84,base,-4.6849604,-4.6849604
250,-4.565,base,-4.705591,-4.705591
251,-4.84,base,-4.632915,-4.632915
252,-0.01,base,-0.011563569,-0.011563569
253,-4.84,base,-4.685286,-4.685286
254,-4.76,base,-4.647329,-4.647329
255,-0.48,base,-0.41377154,-0.41377154
256,-1.72,base,-2.483516,-2.483516
257,-1.42,base,-1.2078606,-1.2078606
258,-4.84,base,-4.6666045,-4.6666045
259,-4.76,base,-4.601013,-4.601013
260,-0.9,base,-0.781315,-0.781315
261,-2.95,base,-3.221085,-3.221085
262,-0.84,base,-0.3763369,-0.3763369
263,-4.76,base,-4.6373644,-4.6373644
264,-0.84,base,-0.47093472,-0.47093472
265,0.07,base,0.09171721,0.09171721
266,-4.76,base,-4.698777,-4.698777
267,-4.76,base,-4.7319694,-4.7319694
268,-2.33,base,-2.592198,-2.592198
269,-1.33,base,-1.5749172,-1.5749172
270,-1.03,base,-0.81840897,-0.81840897
271,-0.16,base,0.046688482,0.046688482
272,-0.88,base,-0.5169338,-0.5169338
273,-0.55,base,-0.3935129,-0.3935129
274,-4.84,base,-4.622951,-4.622951
275,-4.76,base,-4.6228166,-4.6228166
276,0.05,base,0.008134469,0.008134469
277,-4.84,base,-4.6165137,-4.6165137
278,-0.58,base,-0.5405381,-0.5405381
279,-0.63,base,-0.64052874,-0.64052874
280,-2.1,base,-1.2037733,-1.2037733
281,-4.84,base,-4.5913363,-4.5913363
282,-4.84,base,-4.702028,-4.702028
283,-0.72,base,-0.49246204,-0.49246204
284,-1.51,base,-1.8823375,-1.8823375
285,-4.75,base,-4.7363515,-4.7363515
286,-2.36,base,-2.0345182,-2.0345182
287,0.03,base,0.14302817,0.14302817
288,-0.46,base,-0.44516125,-0.44516125
289,-1.77,base,-1.6411608,-1.6411608
290,-0.04,base,0.13002625,0.13002625
291,-1.18,base,-1.4202003,-1.4202003
292,-4.84,base,-4.6129704,-4.6129704
293,-4.76,base,-4.2052803,-4.2052803
294,-3.18,base,-2.6172445,-2.6172445
295,-0.67,base,-0.46312135,-0.46312135
296,-3.85,base,-4.5831184,-4.5831184
297,-3.48,base,-4.5257688,-4.5257688
298,-3.31,base,-4.6303,-4.6303
299,-0.52,base,-0.45532033,-0.45532033
300,-4.76,base,-4.6027946,-4.6027946
301,-1.15,base,-1.1555521,-1.1555521
302,-3.06,base,-3.8200202,-3.8200202
303,-4.84,base,-4.7534633,-4.7534633
304,-4.84,base,-4.650278,-4.650278
305,-0.02,base,0.1314582,0.1314582
306,-4.76,base,-4.639499,-4.639499
307,-0.06,base,0.10804051,0.10804051
308,-4.76,base,-4.6447287,-4.6447287
309,-4.84,base,-4.683936,-4.683936
310,-4.76,base,-4.768323,-4.768323
311,-0.93,base,-0.64941514,-0.64941514
312,-2.27,base,-1.586603,-1.586603
313,-0.53,base,-0.28268546,-0.28268546
314,-4.76,base,-4.6602855,-4.6602855
315,-4.76,base,-4.6338573,-4.6338573
316,-0.33,base,-0.29211837,-0.29211837
317,-1.13,base,-0.9374502,-0.9374502
318,-1.3,base,-1.1075369,-1.1075369
319,-2.5,base,-2.8521695,-2.8521695
320,-0.23,base,-0.082362264,-0.082362264
321,-0.71,base,-0.3622645,-0.3622645
322,-2.69,base,-2.710057,-2.710057
323,-1.96,base,-1.2000341,-1.2000341
324,-0.81,base,-0.597042,-0.597042
325,-2.65,base,-2.9581609,-2.9581609
326,-4.84,base,-4.6106224,-4.6106224
327,-2.45,base,-3.4345942,-3.4345942
328,-4.76,base,-4.6479163,-4.6479163
329,-1.01,base,-0.6818288,-0.6818288
330,-4.84,base,-4.7179523,-4.7179523
331,-4.53,base,-4.6055803,-4.6055803
332,-4.76,base,-4.6633205,-4.6633205
333,-0.65,base,-0.3138026,-0.3138026
334,-4.84,base,-4.670125,-4.670125
335,-4.76,base,-4.6631565,-4.6631565
336,-1.93,base,-1.6349983,-1.6349983
337,-4.84,base,-4.6533766,-4.6533766
338,-0.12,base,-0.13713303,-0.13713303
339,-3.66,base,-4.7148,-4.7148
340,-2.05,base,-1.8573967,-1.8573967
341,-4.84,base,-4.6327915,-4.6327915
342,0.03,base,0.07688394,0.07688394
343,-0.15,base,0.14240624,0.14240624
344,-4.84,base,-4.7546577,-4.7546577
345,-4.76,base,-4.684321,-4.684321
346,-0.1,base,0.06010133,0.06010133
347,-4.13,base,-3.4079814,-3.4079814
348,-0.36,base,-0.079370975,-0.079370975
349,-4.38,base,-2.4049668,-2.4049668
350,-1.78,base,-1.972924,-1.972924
351,-4.76,base,-4.71706,-4.71706
352,-4.765,base,-4.606079,-4.606079
353,-3.53,base,-4.6293516,-4.6293516
354,-0.37,base,-0.37376955,-0.37376955
355,-4.84,base,-4.642287,-4.642287
356,-4.84,base,-4.7514505,-4.7514505
357,-0.45,base,-0.05780247,-0.05780247
358,-4.76,base,-4.588172,-4.588172
359,0.55,base,0.085703194,0.085703194
360,-4.76,base,-4.7024956,-4.7024956
361,-1.63,base,-2.3328679,-2.3328679
362,-4.76,base,-4.6632156,-4.6632156
363,-1.43,base,-2.1259573,-2.1259573
364,-4.76,base,-4.7025614,-4.7025614
365,-4.84,base,-4.5111094,-4.5111094
366,-1.35,base,-1.6366279,-1.6366279
367,-4.76,base,-4.661675,-4.661675
368,-0.96,base,-0.7814427,-0.7814427
369,-0.55,base,-0.30181894,-0.30181894
370,-4.84,base,-4.6561933,-4.6561933
371,-0.89,base,-0.6701672,-0.6701672
372,-4.76,base,-4.7481003,-4.7481003
373,-4.45,base,-4.601366,-4.601366
374,-4.84,base,-4.619301,-4.619301
375,-0.32,base,-0.2747533,-0.2747533
376,-4.76,base,-4.6406746,-4.6406746
377,-0.25,base,0.00415799,0.00415799
378,-0.61,base,-0.4151773,-0.4151773
379,-0.06,base,0.16221964,0.16221964
380,-4.84,base,-4.6166086,-4.6166086
381,-4.4,base,-4.6628017,-4.6628017
382,-4.84,base,-4.626686,-4.626686
383,-1.11,base,-0.8989891,-0.8989891
384,-4.5,base,-4.6124296,-4.6124296
385,-4.76,base,-4.674609,-4.674609
386,-4.84,base,-4.513405,-4.513405
387,0.0,base,0.038625717,0.038625717
388,-0.62,base,-0.17729789,-0.17729789
389,-1.18,base,-1.5164692,-1.5164692
390,-0.45,base,-0.20414025,-0.20414025
391,-1.09,base,-0.83118033,-0.83118033
392,-2.05,base,-1.7696106,-1.7696106
393,-4.84,base,-4.71519,-4.71519
394,-3.94,base,-4.5667944,-4.5667944
395,-4.76,base,-4.497423,-4.497423
396,-4.34,base,-4.7547007,-4.7547007
397,-0.1,base,0.13740304,0.13740304
398,-2.37,base,-3.3812146,-3.3812146
399,-3.66,base,-4.0230455,-4.0230455
400,-4.84,base,-4.656223,-4.656223
401,-4.84,base,-4.6769824,-4.6769824
402,-0.9,base,-0.6724082,-0.6724082
403,-4.76,base,-4.72996,-4.72996
404,-1.79,base,-0.95641935,-0.95641935
405,-4.62,base,-4.6389565,-4.6389565
406,-0.03,base,0.14781657,0.14781657
407,-4.84,base,-4.6543694,-4.6543694
408,-4.76,base,-4.6296678,-4.6296678
409,-1.17,base,-0.41228294,-0.41228294
410,-4.76,base,-4.0053678,-4.0053678
411,-4.76,base,-4.6743555,-4.6743555
412,-4.84,base,-4.8342423,-4.8342423
413,-4.76,base,-4.680783,-4.680783
414,-4.84,base,-4.708664,-4.708664
415,-4.84,base,-4.67741,-4.67741
416,-4.76,base,-4.7869425,-4.7869425
417,-2.08,base,-2.0288358,-2.0288358
418,-0.28,base,0.124965236,0.124965236
419,-0.53,base,-0.12731631,-0.12731631
420,-0.48,base,-0.32846338,-0.32846338
421,-4.84,base,-4.6189604,-4.6189604
422,-0.6,base,-0.6250037,-0.6250037
423,-4.84,base,-4.6458464,-4.6458464
424,-3.99,base,-4.8208675,-4.8208675
425,-0.03,base,-0.265607,-0.265607
426,-2.5,base,-2.7040854,-2.7040854
427,-2.47,base,-2.618853,-2.618853
428,-4.76,base,-4.6572223,-4.6572223
429,-0.84175,base,-0.5149518,-0.5149518
430,-4.84,base,-4.563509,-4.563509
431,-4.76,base,-4.7040596,-4.7040596
432,-0.46,base,-0.16246356,-0.16246356
433,-4.64,base,-3.3387313,-3.3387313
434,-4.84,base,-4.592081,-4.592081
435,0.0,base,0.10126084,0.10126084
436,-0.06,base,0.04063563,0.04063563
437,-0.57,base,-0.30026704,-0.30026704
438,-0.81,base,-0.5782029,-0.5782029
439,-4.76,base,-4.645439,-4.645439
440,-3.49,base,-4.68359,-4.68359
441,-4.84,base,-4.6218114,-4.6218114
442,-4.53,base,-3.8091211,-3.8091211
443,-2.23,base,-2.6588964,-2.6588964
444,-1.75,base,-1.6925788,-1.6925788
445,-4.84,base,-4.6581163,-4.6581163
446,-4.76,base,-4.6970515,-4.6970515
447,-0.27,base,-0.15141363,-0.15141363
448,-0.10375,base,0.08646706,0.08646706
449,-2.74,base,-2.7247357,-2.7247357
450,-0.95,base,-1.1895311,-1.1895311
451,-1.53,base,-4.6564884,-4.6564884
452,-0.66,base,-0.46294603,-0.46294603
453,-4.76,base,-4.7357545,-4.7357545
454,-0.2,base,-0.009920716,-0.009920716
455,-3.03,base,-4.091114,-4.091114
456,-4.76,base,-4.721852,-4.721852
457,-1.58,base,-1.1993,-1.1993
458,-1.62,base,-1.8621769,-1.8621769
459,-4.46,base,-4.6394672,-4.6394672
460,-4.84,base,-4.657253,-4.657253
461,-4.84,base,-4.65993,-4.65993
462,-0.32,base,-0.22525051,-0.22525051
463,-4.84,base,-4.8084283,-4.8084283
464,-4.84,base,-4.647746,-4.647746
465,-2.47,base,-2.2731729,-2.2731729
466,0.13,base,0.15190336,0.15190336
467,-2.51,base,-2.3460157,-2.3460157
468,-4.76,base,-4.5668535,-4.5668535
469,-4.45,base,-4.6782227,-4.6782227
470,-0.56,base,-0.51516175,-0.51516175
471,-4.53,base,-4.706153,-4.706153
472,-4.84,base,-4.6275706,-4.6275706
473,-4.84,base,-4.6253233,-4.6253233
474,-1.44,base,-1.4736503,-1.4736503
475,-0.26,base,-0.08339676,-0.08339676
476,-1.17,base,-1.2455244,-1.2455244
477,-4.76,base,-4.5702677,-4.5702677
478,-4.76,base,-4.6788187,-4.6788187
479,-1.11,base,-0.990455,-0.990455
480,0.0132142855,base,0.13957162,0.13957162
481,-0.5133333,base,-0.07348475,-0.07348475
482,-0.91,base,-0.88935345,-0.88935345
483,-0.13,base,-0.08216524,-0.08216524
484,-2.93,base,-4.654818,-4.654818
485,-3.52,base,-4.690875,-4.690875
486,-2.58,base,-1.8083827,-1.8083827
487,-1.715,base,-1.0733764,-1.0733764
488,-4.76,base,-4.589985,-4.589985
489,-4.84,base,-4.686958,-4.686958
490,-4.34,base,-3.621334,-3.621334
491,-3.51,base,-3.7214832,-3.7214832
492,-1.29,base,-1.1982383,-1.1982383
493,-4.84,base,-4.6650324,-4.6650324
494,-4.84,base,-4.6180887,-4.6180887
495,-2.17,base,-3.3180091,-3.3180091
496,-2.04,base,-1.5943298,-1.5943298
497,-4.67,base,-4.595638,-4.595638
498,-0.69,base,-0.48231953,-0.48231953
499,-1.71,base,-2.8975115,-2.8975115
500,-0.012142858,base,0.08807135,0.08807135
501,-1.18,base,-1.243587,-1.243587
502,-0.37,base,-0.19602454,-0.19602454
503,-2.4,base,-2.1403592,-2.1403592
504,-1.75,base,-1.1724763,-1.1724763
505,-0.95,base,-1.0143971,-1.0143971
506,-4.76,base,-4.63003,-4.63003
507,-4.84,base,-4.6673565,-4.6673565
508,-1.6760833,base,-1.5847282,-1.5847282
509,-4.76,base,-4.805854,-4.805854
510,-4.76,base,-4.6132984,-4.6132984
511,-0.03,base,0.038053915,0.038053915
512,-4.84,base,-4.661145,-4.661145
513,-4.76,base,-4.603766,-4.603766
514,-0.64,base,-0.49374712,-0.49374712
515,-3.54,base,-3.8377259,-3.8377259
516,-0.71,base,-0.38338116,-0.38338116
517,-0.79,base,-0.65617365,-0.65617365
518,-4.65,base,-3.6510653,-3.6510653
519,-0.89,base,-0.75835335,-0.75835335
520,-3.84,base,-4.696376,-4.696376
521,-1.15,base,-1.4979889,-1.4979889
522,-1.55,base,-0.6746798,-0.6746798
523,-4.79,base,-4.6562033,-4.6562033
524,-0.98,base,-0.8231395,-0.8231395
525,-2.011875,base,-2.2138479,-2.2138479
526,-0.26,base,-0.33227003,-0.33227003
527,-4.84,base,-4.5903187,-4.5903187
528,-4.84,base,-4.6371627,-4.6371627
529,-1.33,base,-0.612042,-0.612042
530,-4.76,base,-4.728795,-4.728795
531,-0.27,base,-0.3206695,-0.3206695
532,-0.93,base,-0.85835546,-0.85835546
533,-0.92,base,-1.5449946,-1.5449946
534,-4.76,base,-4.72052,-4.72052
535,-4.84,base,-4.716623,-4.716623
536,-4.76,base,-4.665104,-4.665104
537,-4.55,base,-4.6110544,-4.6110544
538,-4.84,base,-4.6966524,-4.6966524
539,-0.64,base,-0.43600786,-0.43600786
540,-1.62,base,-1.2146361,-1.2146361
541,-2.39,base,-2.044641,-2.044641
542,-4.84,base,-4.70735,-4.70735
543,-4.84,base,-4.694482,-4.694482
544,-3.12,base,-3.7171967,-3.7171967
545,-4.84,base,-4.6275067,-4.6275067
546,-3.17,base,-4.186518,-4.186518
547,-3.8,base,-2.8366265,-2.8366265
548,-2.07,base,-1.4038742,-1.4038742
549,-4.19,base,-2.7257667,-2.7257667
550,-4.84,base,-4.6764436,-4.6764436
551,-4.76,base,-4.6856356,-4.6856356
552,0.4,base,-0.23514178,-0.23514178
553,-4.84,base,-4.657481,-4.657481
554,-4.76,base,-4.6398087,-4.6398087
555,-4.84,base,-4.686299,-4.686299
556,-4.76,base,-4.6355724,-4.6355724
557,-4.84,base,-4.6398315,-4.6398315
558,-0.94,base,-0.5197883,-0.5197883
559,-4.84,base,-4.5927854,-4.5927854
560,-0.98,base,-0.60877115,-0.60877115
561,-4.84,base,-4.6610003,-4.6610003
562,-4.84,base,-4.765412,-4.765412
563,-2.13,base,-2.096009,-2.096009
564,-1.01,base,-0.44922596,-0.44922596
565,-0.59,base,-0.502451,-0.502451
566,-0.99,base,-0.8504927,-0.8504927
567,-0.44,base,-0.19738507,-0.19738507
568,-4.84,base,-4.244564,-4.244564
569,-4.84,base,-3.3582742,-3.3582742
570,-4.84,base,-4.669403,-4.669403
571,-4.84,base,-4.6373653,-4.6373653
572,0.03,base,-0.10679376,-0.10679376
573,0.04,base,0.0009521991,0.0009521991
574,-4.84,base,-4.6247554,-4.6247554
575,-4.7,base,-4.6482983,-4.6482983
576,-4.78,base,-4.6779637,-4.6779637
577,-4.84,base,-4.0202475,-4.0202475
578,-4.84,base,-4.6874604,-4.6874604
579,-4.76,base,-4.70127,-4.70127
580,-0.96,base,-0.46196306,-0.46196306
581,-4.76,base,-4.6721096,-4.6721096
582,-4.16,base,-4.7125196,-4.7125196
583,-4.84,base,-4.6423454,-4.6423454
584,-2.62,base,-4.6247625,-4.6247625
585,-0.48,base,-0.9118776,-0.9118776
586,-4.76,base,-4.6854825,-4.6854825
587,-4.76,base,-4.699928,-4.699928
588,-0.58,base,-0.53247935,-0.53247935
589,-4.76,base,-4.5864744,-4.5864744
590,-0.29,base,-0.16131115,-0.16131115
591,-4.76,base,-4.656597,-4.656597
592,-0.47,base,0.03742954,0.03742954
593,-1.45,base,-1.0223235,-1.0223235
594,-4.76,base,-4.568885,-4.568885
595,-0.05,base,0.08530116,0.08530116
596,-0.69,base,-0.46234798,-0.46234798
597,-0.42,base,-0.12252605,-0.12252605
598,-4.84,base,-4.662683,-4.662683
599,-0.13875,base,-0.08522104,-0.08522104
600,-4.76,base,-4.620432,-4.620432
601,-4.84,base,-4.6132927,-4.6132927
602,-4.76,base,-4.6809225,-4.6809225
603,-0.91,base,-0.5487563,-0.5487563
604,-4.76,base,-4.6888356,-4.6888356
605,-2.23,base,-2.280032,-2.280032
606,-2.4,base,-2.2313888,-2.2313888
607,-4.21,base,-2.3680425,-2.3680425
608,-4.35,base,-4.435464,-4.435464
609,-0.3,base,-4.6889906,-4.6889906
610,-4.84,base,-4.7203984,-4.7203984
611,-0.38,base,-0.30207154,-0.30207154
612,-0.71,base,-0.8937425,-0.8937425
613,-0.24,base,-0.3130599,-0.3130599
614,-2.3,base,-2.0139465,-2.0139465
615,-4.84,base,-4.631509,-4.631509
616,-4.76,base,-4.6991816,-4.6991816
617,-4.84,base,-4.7897105,-4.7897105
618,-4.84,base,-4.597578,-4.597578
619,-2.17,base,-2.5768032,-2.5768032
620,-1.54,base,-1.175161,-1.175161
621,-4.65,base,-4.6236963,-4.6236963
622,-0.23,base,0.007946819,0.007946819
623,-4.6,base,-4.3219733,-4.3219733
