,reference,experiment,tuned,raw
62,-4.76,base,-1.0443046,-1.0443046
63,-2.19,base,-0.9803344,-0.9803344
64,-1.27,base,-1.0320089,-1.0320089
65,-4.84,base,-0.9750228,-0.9750228
66,-0.39761904,base,-0.99595904,-0.99595904
67,-2.98,base,-0.97229457,-0.97229457
68,-2.36,base,-1.040852,-1.040852
69,-3.475,base,-1.003028,-1.003028
70,-4.76,base,-1.0075035,-1.0075035
71,-0.61,base,-0.9735712,-0.9735712
72,-0.13,base,-0.92824876,-0.92824876
73,-4.76,base,-1.2366867,-1.2366867
74,-4.84,base,-1.0190063,-1.0190063
75,-4.76,base,-1.1997049,-1.1997049
76,-1.07,base,-0.92277855,-0.92277855
77,-1.36,base,-0.95677096,-0.95677096
78,-4.84,base,-0.9889231,-0.9889231
79,-1.48,base,-0.94171876,-0.94171876
80,-1.13,base,-0.96428627,-0.96428627
81,-4.76,base,-1.2423253,-1.2423253
82,-2.58,base,-1.1460696,-1.1460696
83,-0.11,base,-0.95015913,-0.95015913
84,-2.16,base,-1.0067911,-1.0067911
85,-0.4,base,-0.90324306,-0.90324306
86,-1.3,base,-0.978441,-0.978441
87,-1.51,base,-0.923675,-0.923675
88,-4.84,base,-1.1467358,-1.1467358
89,-4.84,base,-1.1074873,-1.1074873
90,-4.84,base,-0.9686027,-0.9686027
91,-4.76,base,-1.1112478,-1.1112478
92,-3.7,base,-1.0228319,-1.0228319
93,-2.61,base,-0.9877682,-0.9877682
94,-4.84,base,-0.9996805,-0.9996805
95,-0.595,base,-0.93158555,-0.93158555
96,-1.97,base,-1.0262063,-1.0262063
97,-2.3,base,-0.95918,-0.95918
98,-2.1,base,-1.0392623,-1.0392623
99,-0.97,base,-0.9697528,-0.9697528
100,-4.11,base,-0.87902206,-0.87902206
101,-1.91,base,-0.96996564,-0.96996564
102,-2.46,base,-1.2496095,-1.2496095
103,-0.74,base,-0.9392349,-0.9392349
104,-4.84,base,-1.0314687,-1.0314687
105,-4.76,base,-0.930253,-0.930253
106,-4.84,base,-1.0212355,-1.0212355
107,-4.76,base,-1.1156447,-1.1156447
108,-3.67,base,-1.0093797,-1.0093797
109,-0.06,base,-0.99951315,-0.99951315
110,-2.3,base,-0.97634244,-0.97634244
111,-4.59,base,-1.0865796,-1.0865796
112,-0.07,base,-1.005349,-1.005349
113,-3.67,base,-0.98082143,-0.98082143
114,-4.82,base,-1.0368809,-1.0368809
115,-4.76,base,-0.99250835,-0.99250835
116,-0.01,base,-0.9166074,-0.9166074
117,-1.62,base,-0.9928814,-0.9928814
118,-1.34,base,-0.979667,-0.979667
119,-4.76,base,-0.96605253,-0.96605253
120,-4.76,base,-0.9802853,-0.9802853
121,-1.23,base,-0.9842228,-0.9842228
122,0.235,base,-0.95575106,-0.95575106
123,-0.69,base,-1.049953,-1.049953
124,-4.84,base,-0.9671606,-0.9671606
125,0.02,base,-1.0263011,-1.0263011
126,-4.84,base,-1.347,-1.347
127,-0.57,base,-0.9455037,-0.9455037
128,-2.85,base,-1.0241935,-1.0241935
129,-4.76,base,-0.91966885,-0.91966885
130,-0.36,base,-0.9175874,-0.9175874
131,-3.67,base,-1.1973164,-1.1973164
132,-4.76,base,-1.0133029,-1.0133029
133,-0.35,base,-0.98227245,-0.98227245
134,-0.68,base,-1.0238085,-1.0238085
135,-4.76,base,-1.011611,-1.011611
136,-4.76,base,-1.2130382,-1.2130382
137,-4.76,base,-1.1942642,-1.1942642
138,-0.52,base,-1.0112113,-1.0112113
139,-4.84,base,-1.042892,-1.042892
140,-4.78,base,-0.92656255,-0.92656255
141,-2.04,base,-0.90362555,-0.90362555
142,-4.84,base,-1.0294905,-1.0294905
143,-4.570833,base,-1.0784359,-1.0784359
144,-0.7,base,-1.0024297,-1.0024297
145,-4.84,base,-0.9953295,-0.9953295
146,-4.76,base,-1.1477822,-1.1477822
147,-4.47,base,-1.0461643,-1.0461643
148,-2.29,base,-1.0877534,-1.0877534
149,-0.11,base,-0.9921302,-0.9921302
150,-4.84,base,-1.0934998,-1.0934998
151,-0.67,base,-0.95087224,-0.95087224
152,-4.825,base,-0.9664087,-0.9664087
153,-4.84,base,-1.1793892,-1.1793892
154,-2.47,base,-1.0258088,-1.0258088
155,-0.345,base,-0.9980139,-0.9980139
156,-4.76,base,-1.0759869,-1.0759869
157,-0.67,base,-0.9383049,-0.9383049
158,-1.39,base,-1.0296941,-1.0296941
159,-2.58,base,-0.9288432,-0.9288432
160,-0.1,base,-0.9466989,-0.9466989
161,-4.5,base,-0.9815677,-0.9815677
162,-2.69,base,-1.1710777,-1.1710777
163,-4.84,base,-1.0393567,-1.0393567
164,-0.11,base,-0.947625,-0.947625
165,-2.32,base,-1.0154035,-1.0154035
166,-3.58,base,-1.0426342,-1.0426342
167,-4.76,base,-1.079102,-1.079102
168,-0.15,base,-0.8860784,-0.8860784
169,-4.76,base,-0.9617541,-0.9617541
170,-1.59,base,-0.97860533,-0.97860533
171,-0.99,base,-0.9987801,-0.9987801
172,-3.05,base,-1.0069461,-1.0069461
173,-4.76,base,-1.0065691,-1.0065691
174,-0.05,base,-0.94578874,-0.94578874
175,-1.62,base,-1.0253546,-1.0253546
176,-4.84,base,-0.99907345,-0.99907345
177,-4.76,base,-1.0347573,-1.0347573
178,-4.84,base,-1.0935054,-1.0935054
179,-4.84,base,-1.0498064,-1.0498064
180,-2.65,base,-0.9908831,-0.9908831
181,-1.07,base,-0.90829974,-0.90829974
182,-0.31,base,-1.0006876,-1.0006876
183,-3.74,base,-0.8835956,-0.8835956
184,-0.47,base,-0.9794902,-0.9794902
185,-4.76,base,-0.9147338,-0.9147338
186,-0.3,base,-0.9337608,-0.9337608
187,-4.84,base,-1.3202763,-1.3202763
188,-4.71,base,-0.9780357,-0.9780357
189,-4.84,base,-1.0363023,-1.0363023
190,-1.56,base,-1.0383567,-1.0383567
191,-3.24,base,-0.9270362,-0.9270362
192,-4.84,base,-1.0105636,-1.0105636
193,-2.97,base,-0.89647156,-0.89647156
194,0.17,base,-0.93052757,-0.93052757
195,-1.37,base,-0.9798718,-0.9798718
196,-0.64,base,-0.93958914,-0.93958914
197,-4.84,base,-1.057771,-1.057771
198,-2.54,base,-0.9860714,-0.9860714
199,-3.76,base,-1.0054419,-1.0054419
200,-4.84,base,-1.0259538,-1.0259538
201,-4.84,base,-0.8379342,-0.8379342
202,-0.2,base,-0.90333784,-0.90333784
203,-2.68,base,-1.0014007,-1.0014007
204,-0.265,base,-0.9502845,-0.9502845
205,-2.01,base,-0.9202376,-0.9202376
206,-0.67,base,-1.0125675,-1.0125675
207,-0.49,base,-1.0498943,-1.0498943
208,-4.84,base,-0.89771837,-0.89771837
209,-0.12744445,base,-0.98027647,-0.98027647
210,-4.76,base,-1.0755215,-1.0755215
211,-0.33,base,-1.000565,-1.000565
212,-3.8,base,-1.0848701,-1.0848701
213,-1.22,base,-0.92350763,-0.92350763
214,-4.76,base,-0.9672946,-0.9672946
215,-0.039722223,base,-0.97501874,-0.97501874
216,-4.84,base,-1.0080885,-1.0080885
217,-2.1,base,-0.9834272,-0.9834272
218,-2.82,base,-1.1275263,-1.1275263
219,-0.75,base,-1.0044963,-1.0044963
220,-4.84,base,-0.9819399,-0.9819399
221,-0.010833333,base,-1.014549,-1.014549
222,-4.76,base,-1.0237393,-1.0237393
223,-4.84,base,-0.97038496,-0.97038496
224,-2.36,base,-1.0637498,-1.0637498
225,-4.84,base,-0.9697412,-0.9697412
226,0.0325,base,-0.9753474,-0.9753474
227,-2.235,base,-0.9856974,-0.9856974
228,-4.84,base,-1.0279222,-1.0279222
229,-1.22,base,-1.0366275,-1.0366275
230,-3.28,base,-1.028961,-1.028961
231,-4.84,base,-0.97429806,-0.97429806
232,-1.525,base,-0.9300322,-0.9300322
233,-4.84,base,-1.0080125,-1.0080125
234,-3.03,base,-1.1291431,-1.1291431
235,-4.84,base,-0.99116385,-0.99116385
236,-0.89,base,-0.91261184,-0.91261184
237,-4.84,base,-1.0217113,-1.0217113
238,-0.04,base,-0.9729744,-0.9729744
239,-1.35,base,-0.99102986,-0.99102986
240,-0.52,base,-0.98505557,-0.98505557
241,-0.6,base,-1.0490587,-1.0490587
242,-0.23,base,-0.94013965,-0.94013965
243,-4.76,base,-0.9840547,-0.9840547
244,-3.48,base,-0.9489528,-0.9489528
245,-3.23,base,-1.1225762,-1.1225762
246,-1.2,base,-0.9708704,-0.9708704
247,-1.74,base,-0.9759116,-0.9759116
248,-0.75,base,-1.030069,-1.030069
249,-4.84,base,-1.0089829,-1.0089829
250,-4.565,base,-0.9454726,-0.9454726
251,-4.84,base,-0.99291384,-0.99291384
252,-0.01,base,-0.9387439,-0.9387439
253,-4.84,base,-0.96591294,-0.96591294
254,-4.76,base,-0.9965792,-0.9965792
255,-0.48,base,-0.99589384,-0.99589384
256,-1.72,base,-1.0233873,-1.0233873
257,-1.42,base,-0.94709945,-0.94709945
258,-4.84,base,-0.97665167,-0.97665167
259,-4.76,base,-0.8788903,-0.8788903
260,-0.9,base,-0.8978478,-0.8978478
261,-2.95,base,-0.97089803,-0.97089803
262,-0.84,base,-0.9760645,-0.9760645
263,-4.76,base,-1.046742,-1.046742
264,-0.84,base,-0.98701274,-0.98701274
265,0.07,base,-0.93413657,-0.93413657
266,-4.76,base,-1.1565386,-1.1565386
267,-4.76,base,-1.1089063,-1.1089063
268,-2.33,base,-0.9896894,-0.9896894
269,-1.33,base,-1.0045531,-1.0045531
270,-1.03,base,-1.0015535,-1.0015535
271,-0.16,base,-0.9323726,-0.9323726
272,-0.88,base,-0.8996543,-0.8996543
273,-0.55,base,-0.98590714,-0.98590714
274,-4.84,base,-1.1596446,-1.1596446
275,-4.76,base,-1.0321403,-1.0321403
276,0.05,base,-0.96371204,-0.96371204
277,-4.84,base,-0.995398,-0.995398
278,-0.58,base,-0.9528779,-0.9528779
279,-0.63,base,-1.033886,-1.033886
280,-2.1,base,-1.0196745,-1.0196745
281,-4.84,base,-0.9855667,-0.9855667
282,-4.84,base,-1.0853963,-1.0853963
283,-0.72,base,-0.96704936,-0.96704936
284,-1.51,base,-0.99784565,-0.99784565
285,-4.75,base,-0.8247499,-0.8247499
286,-2.36,base,-1.0612128,-1.0612128
287,0.03,base,-0.89350635,-0.89350635
288,-0.46,base,-1.0055199,-1.0055199
289,-1.77,base,-0.9948254,-0.9948254
290,-0.04,base,-0.91439676,-0.91439676
291,-1.18,base,-1.0172241,-1.0172241
292,-4.84,base,-0.9641254,-0.9641254
293,-4.76,base,-0.94354653,-0.94354653
294,-3.18,base,-0.9903464,-0.9903464
295,-0.67,base,-1.0454347,-1.0454347
296,-3.85,base,-1.0292133,-1.0292133
297,-3.48,base,-1.0197487,-1.0197487
298,-3.31,base,-1.0804989,-1.0804989
299,-0.52,base,-0.9822228,-0.9822228
300,-4.76,base,-1.1171057,-1.1171057
301,-1.15,base,-0.9996964,-0.9996964
302,-3.06,base,-1.04463,-1.04463
303,-4.84,base,-0.99731517,-0.99731517
304,-4.84,base,-0.92316383,-0.92316383
305,-0.02,base,-0.89617956,-0.89617956
306,-4.76,base,-0.8410633,-0.8410633
307,-0.06,base,-0.93558955,-0.93558955
308,-4.76,base,-1.1172886,-1.1172886
309,-4.84,base,-1.27413,-1.27413
310,-4.76,base,-1.0821805,-1.0821805
311,-0.93,base,-0.9943668,-0.9943668
312,-2.27,base,-0.993418,-0.993418
313,-0.53,base,-0.971584,-0.971584
314,-4.76,base,-1.0898395,-1.0898395
315,-4.76,base,-1.0921406,-1.0921406
316,-0.33,base,-1.0156019,-1.0156019
317,-1.13,base,-0.9915379,-0.9915379
318,-1.3,base,-1.001905,-1.001905
319,-2.5,base,-0.94764566,-0.94764566
320,-0.23,base,-1.0055892,-1.0055892
321,-0.71,base,-0.93538815,-0.93538815
322,-2.69,base,-1.0107155,-1.0107155
323,-1.96,base,-0.90140826,-0.90140826
324,-0.81,base,-1.0025086,-1.0025086
325,-2.65,base,-1.0053838,-1.0053838
326,-4.84,base,-1.1903577,-1.1903577
327,-2.45,base,-0.9505873,-0.9505873
328,-4.76,base,-1.0508528,-1.0508528
329,-1.01,base,-0.9866366,-0.9866366
330,-4.84,base,-0.84989,-0.84989
331,-4.53,base,-1.0304679,-1.0304679
332,-4.76,base,-1.1916704,-1.1916704
333,-0.65,base,-1.0064875,-1.0064875
334,-4.84,base,-1.1526066,-1.1526066
335,-4.76,base,-1.1082356,-1.1082356
336,-1.93,base,-1.0241493,-1.0241493
337,-4.84,base,-1.0114259,-1.0114259
338,-0.12,base,-0.96790403,-0.96790403
339,-3.66,base,-0.9409564,-0.9409564
340,-2.05,base,-1.0385675,-1.0385675
341,-4.84,base,-1.026502,-1.026502
342,0.03,base,-0.92561203,-0.92561203
343,-0.15,base,-0.9619002,-0.9619002
344,-4.84,base,-0.9117134,-0.9117134
345,-4.76,base,-0.99464285,-0.99464285
346,-0.1,base,-0.9474854,-0.9474854
347,-4.13,base,-1.0231743,-1.0231743
348,-0.36,base,-0.95078385,-0.95078385
349,-4.38,base,-0.9562875,-0.9562875
350,-1.78,base,-1.0538142,-1.0538142
351,-4.76,base,-1.0282431,-1.0282431
352,-4.765,base,-1.0024166,-1.0024166
353,-3.53,base,-0.91405433,-0.91405433
354,-0.37,base,-0.9976273,-0.9976273
355,-4.84,base,-1.1048115,-1.1048115
356,-4.84,base,-0.9286068,-0.9286068
357,-0.45,base,-1.1140285,-1.1140285
358,-4.76,base,-1.0657935,-1.0657935
359,0.55,base,-0.9773414,-0.9773414
360,-4.76,base,-1.0551676,-1.0551676
361,-1.63,base,-0.9187409,-0.9187409
362,-4.76,base,-1.1281314,-1.1281314
363,-1.43,base,-0.9827926,-0.9827926
364,-4.76,base,-1.0084751,-1.0084751
365,-4.84,base,-0.98211664,-0.98211664
366,-1.35,base,-0.99506176,-0.99506176
367,-4.76,base,-1.0950978,-1.0950978
368,-0.96,base,-0.9919434,-0.9919434
369,-0.55,base,-0.93103933,-0.93103933
370,-4.84,base,-1.0026685,-1.0026685
371,-0.89,base,-0.92779845,-0.92779845
372,-4.76,base,-1.0994267,-1.0994267
373,-4.45,base,-0.9782312,-0.9782312
374,-4.84,base,-1.0656593,-1.0656593
375,-0.32,base,-0.9973339,-0.9973339
376,-4.76,base,-1.0181363,-1.0181363
377,-0.25,base,-0.9600742,-0.9600742
378,-0.61,base,-1.0144911,-1.0144911
379,-0.06,base,-0.9274124,-0.9274124
380,-4.84,base,-0.9799501,-0.9799501
381,-4.4,base,-1.02258,-1.02258
382,-4.84,base,-0.98792315,-0.98792315
383,-1.11,base,-0.975303,-0.975303
384,-4.5,base,-1.011676,-1.011676
385,-4.76,base,-0.9841856,-0.9841856
386,-4.84,base,-0.90781677,-0.90781677
387,0.0,base,-0.96374524,-0.96374524
388,-0.62,base,-0.94421804,-0.94421804
389,-1.18,base,-0.9981713,-0.9981713
390,-0.45,base,-0.9301071,-0.9301071
391,-1.09,base,-0.97973233,-0.97973233
392,-2.05,base,-0.98358095,-0.98358095
393,-4.84,base,-0.8969911,-0.8969911
394,-3.94,base,-1.0188048,-1.0188048
395,-4.76,base,-0.9836947,-0.9836947
396,-4.34,base,-1.0104289,-1.0104289
397,-0.1,base,-0.96865404,-0.96865404
398,-2.37,base,-1.0461712,-1.0461712
399,-3.66,base,-1.1183279,-1.1183279
400,-4.84,base,-0.97193766,-0.97193766
401,-4.84,base,-0.9668017,-0.9668017
402,-0.9,base,-0.8663334,-0.8663334
403,-4.76,base,-0.98337567,-0.98337567
404,-1.79,base,-0.96539634,-0.96539634
405,-4.62,base,-1.0480123,-1.0480123
406,-0.03,base,-1.0004303,-1.0004303
407,-4.84,base,-1.0314441,-1.0314441
408,-4.76,base,-1.0064502,-1.0064502
409,-1.17,base,-1.0338328,-1.0338328
410,-4.76,base,-1.0198435,-1.0198435
411,-4.76,base,-0.9430007,-0.9430007
412,-4.84,base,-1.1831009,-1.1831009
413,-4.76,base,-1.0278445,-1.0278445
414,-4.84,base,-1.0160084,-1.0160084
415,-4.84,base,-0.93876916,-0.93876916
416,-4.76,base,-1.0205073,-1.0205073
417,-2.08,base,-1.1134095,-1.1134095
418,-0.28,base,-0.9542792,-0.9542792
419,-0.53,base,-0.95258725,-0.95258725
420,-0.48,base,-0.97722644,-0.97722644
421,-4.84,base,-1.070527,-1.070527
422,-0.6,base,-0.9654372,-0.9654372
423,-4.84,base,-0.96244645,-0.96244645
424,-3.99,base,-1.0329065,-1.0329065
425,-0.03,base,-1.0125654,-1.0125654
426,-2.5,base,-1.0016875,-1.0016875
427,-2.47,base,-1.0166833,-1.0166833
428,-4.76,base,-1.0957801,-1.0957801
429,-0.84175,base,-1.0431068,-1.0431068
430,-4.84,base,-1.020643,-1.020643
431,-4.76,base,-1.0401864,-1.0401864
432,-0.46,base,-0.92423314,-0.92423314
433,-4.64,base,-1.0249357,-1.0249357
434,-4.84,base,-1.1221898,-1.1221898
435,0.0,base,-0.9508237,-0.9508237
436,-0.06,base,-0.9794658,-0.9794658
437,-0.57,base,-0.9443053,-0.9443053
438,-0.81,base,-0.9665244,-0.9665244
439,-4.76,base,-1.2634962,-1.2634962
440,-3.49,base,-1.0317012,-1.0317012
441,-4.84,base,-1.0497415,-1.0497415
442,-4.53,base,-1.0590057,-1.0590057
443,-2.23,base,-0.97252154,-0.97252154
444,-1.75,base,-1.0381095,-1.0381095
445,-4.84,base,-1.0521998,-1.0521998
446,-4.76,base,-0.9918466,-0.9918466
447,-0.27,base,-0.9304796,-0.9304796
448,-0.10375,base,-0.9672906,-0.9672906
449,-2.74,base,-0.9817027,-0.9817027
450,-0.95,base,-0.9450584,-0.9450584
451,-1.53,base,-0.98022324,-0.98022324
452,-0.66,base,-1.0024879,-1.0024879
453,-4.76,base,-0.99296695,-0.99296695
454,-0.2,base,-0.9742772,-0.9742772
455,-3.03,base,-1.0342629,-1.0342629
456,-4.76,base,-1.0715334,-1.0715334
457,-1.58,base,-1.0290465,-1.0290465
458,-1.62,base,-0.9514934,-0.9514934
459,-4.46,base,-0.99831545,-0.99831545
460,-4.84,base,-1.1561852,-1.1561852
461,-4.84,base,-1.1761608,-1.1761608
462,-0.32,base,-0.9771573,-0.9771573
463,-4.84,base,-1.0387952,-1.0387952
464,-4.84,base,-1.0146985,-1.0146985
465,-2.47,base,-1.0053852,-1.0053852
466,0.13,base,-0.93327737,-0.93327737
467,-2.51,base,-0.9677998,-0.9677998
468,-4.76,base,-0.999287,-0.999287
469,-4.45,base,-1.0220704,-1.0220704
470,-0.56,base,-0.90768665,-0.90768665
471,-4.53,base,-1.0462661,-1.0462661
472,-4.84,base,-0.9673761,-0.9673761
473,-4.84,base,-0.96054417,-0.96054417
474,-1.44,base,-0.9928252,-0.9928252
475,-0.26,base,-0.99103117,-0.99103117
476,-1.17,base,-0.9875877,-0.9875877
477,-4.76,base,-0.99443126,-0.99443126
478,-4.76,base,-1.0412155,-1.0412155
479,-1.11,base,-1.037694,-1.037694
480,0.0132142855,base,-1.0094823,-1.0094823
481,-0.5133333,base,-0.97671956,-0.97671956
482,-0.91,base,-1.1032491,-1.1032491
483,-0.13,base,-0.91954184,-0.91954184
484,-2.93,base,-1.0742971,-1.0742971
485,-3.52,base,-0.95347965,-0.95347965
486,-2.58,base,-0.948399,-0.948399
487,-1.715,base,-0.962562,-0.962562
488,-4.76,base,-1.0444324,-1.0444324
489,-4.84,base,-1.1493669,-1.1493669
490,-4.34,base,-1.0803792,-1.0803792
491,-3.51,base,-1.0247641,-1.0247641
492,-1.29,base,-0.9972786,-0.9972786
493,-4.84,base,-1.1974397,-1.1974397
494,-4.84,base,-1.2484202,-1.2484202
495,-2.17,base,-1.0212888,-1.0212888
496,-2.04,base,-0.9585283,-0.9585283
497,-4.67,base,-1.0269468,-1.0269468
498,-0.69,base,-0.95055896,-0.95055896
499,-1.71,base,-0.98184997,-0.98184997
500,-0.012142858,base,-0.97215766,-0.97215766
501,-1.18,base,-1.0481305,-1.0481305
502,-0.37,base,-0.9865287,-0.9865287
503,-2.4,base,-0.9766283,-0.9766283
504,-1.75,base,-0.9814198,-0.9814198
505,-0.95,base,-0.93575203,-0.93575203
506,-4.76,base,-1.0169322,-1.0169322
507,-4.84,base,-1.0133269,-1.0133269
508,-1.6760833,base,-1.031502,-1.031502
509,-4.76,base,-1.0569695,-1.0569695
510,-4.76,base,-1.2947329,-1.2947329
511,-0.03,base,-0.9205681,-0.9205681
512,-4.84,base,-0.9571369,-0.9571369
513,-4.76,base,-1.0078603,-1.0078603
514,-0.64,base,-1.0278689,-1.0278689
515,-3.54,base,-0.9921191,-0.9921191
516,-0.71,base,-1.0286497,-1.0286497
517,-0.79,base,-1.1100757,-1.1100757
518,-4.65,base,-1.0883374,-1.0883374
519,-0.89,base,-0.94667625,-0.94667625
520,-3.84,base,-0.93246955,-0.93246955
521,-1.15,base,-1.0175437,-1.0175437
522,-1.55,base,-0.9103746,-0.9103746
523,-4.79,base,-1.0559008,-1.0559008
524,-0.98,base,-0.97608125,-0.97608125
525,-2.011875,base,-1.0463421,-1.0463421
526,-0.26,base,-0.9350765,-0.9350765
527,-4.84,base,-1.0428243,-1.0428243
528,-4.84,base,-1.1115141,-1.1115141
529,-1.33,base,-0.98208433,-0.98208433
530,-4.76,base,-1.0246134,-1.0246134
531,-0.27,base,-1.0102665,-1.0102665
532,-0.93,base,-0.9461892,-0.9461892
533,-0.92,base,-1.018893,-1.018893
534,-4.76,base,-0.9684539,-0.9684539
535,-4.84,base,-1.0237814,-1.0237814
536,-4.76,base,-1.0210564,-1.0210564
537,-4.55,base,-1.1048855,-1.1048855
538,-4.84,base,-1.04634,-1.04634
539,-0.64,base,-0.97258496,-0.97258496
540,-1.62,base,-1.0176008,-1.0176008
541,-2.39,base,-1.0194277,-1.0194277
542,-4.84,base,-1.0058968,-1.0058968
543,-4.84,base,-1.0592058,-1.0592058
544,-3.12,base,-0.9870599,-0.9870599
545,-4.84,base,-0.9466249,-0.9466249
546,-3.17,base,-1.0481305,-1.0481305
547,-3.8,base,-1.0633671,-1.0633671
548,-2.07,base,-0.95346636,-0.95346636
549,-4.19,base,-0.947625,-0.947625
550,-4.84,base,-1.0108151,-1.0108151
551,-4.76,base,-1.0743115,-1.0743115
552,0.4,base,-0.99005944,-0.99005944
553,-4.84,base,-1.0513778,-1.0513778
554,-4.76,base,-1.0123641,-1.0123641
555,-4.84,base,-0.97995037,-0.97995037
556,-4.76,base,-1.0951227,-1.0951227
557,-4.84,base,-0.99773717,-0.99773717
558,-0.94,base,-1.0613787,-1.0613787
559,-4.84,base,-1.0085326,-1.0085326
560,-0.98,base,-1.0216906,-1.0216906
561,-4.84,base,-1.0520415,-1.0520415
562,-4.84,base,-0.99613947,-0.99613947
563,-2.13,base,-0.9873773,-0.9873773
564,-1.01,base,-0.97421086,-0.97421086
565,-0.59,base,-1.03773,-1.03773
566,-0.99,base,-0.9856953,-0.9856953
567,-0.44,base,-0.9426558,-0.9426558
568,-4.84,base,-1.014549,-1.014549
569,-4.84,base,-1.0465682,-1.0465682
570,-4.84,base,-0.9773101,-0.9773101
571,-4.84,base,-1.0851939,-1.0851939
572,0.03,base,-0.90710104,-0.90710104
573,0.04,base,-0.9260402,-0.9260402
574,-4.84,base,-1.1072478,-1.1072478
575,-4.7,base,-0.95468855,-0.95468855
576,-4.78,base,-1.0088965,-1.0088965
577,-4.84,base,-1.0214038,-1.0214038
578,-4.84,base,-0.9241154,-0.9241154
579,-4.76,base,-1.0044546,-1.0044546
580,-0.96,base,-1.0070782,-1.0070782
581,-4.76,base,-1.0134162,-1.0134162
582,-4.16,base,-0.9989301,-0.9989301
583,-4.84,base,-1.0388987,-1.0388987
584,-2.62,base,-1.0445812,-1.0445812
585,-0.48,base,-0.9674655,-0.9674655
586,-4.76,base,-1.0031581,-1.0031581
587,-4.76,base,-0.98876816,-0.98876816
588,-0.58,base,-0.9941034,-0.9941034
589,-4.76,base,-1.2629151,-1.2629151
590,-0.29,base,-0.9498459,-0.9498459
591,-4.76,base,-0.99712306,-0.99712306
592,-0.47,base,-0.9564557,-0.9564557
593,-1.45,base,-1.0083922,-1.0083922
594,-4.76,base,-0.9981183,-0.9981183
595,-0.05,base,-0.95013565,-0.95013565
596,-0.69,base,-0.9852179,-0.9852179
597,-0.42,base,-0.9888546,-0.9888546
598,-4.84,base,-1.0225476,-1.0225476
599,-0.13875,base,-0.9965496,-0.9965496
600,-4.76,base,-1.3060712,-1.3060712
601,-4.84,base,-1.0165925,-1.0165925
602,-4.76,base,-1.0105238,-1.0105238
603,-0.91,base,-0.9861255,-0.9861255
604,-4.76,base,-0.9792889,-0.9792889
605,-2.23,base,-1.0185556,-1.0185556
606,-2.4,base,-1.0930557,-1.0930557
607,-4.21,base,-1.0586957,-1.0586957
608,-4.35,base,-1.020714,-1.020714
609,-0.3,base,-1.011364,-1.011364
610,-4.84,base,-1.0187932,-1.0187932
