,reference,experiment,tuned,raw
60,-4.76,base,-4.960383,-4.960383
61,-0.82,base,-2.3530784,-2.3530784
62,-4.76,base,-4.654772,-4.654772
63,-2.19,base,-3.015104,-3.015104
64,-1.27,base,-2.7697246,-2.7697246
65,-4.84,base,-3.9901874,-3.9901874
66,-0.39761904,base,-2.4446564,-2.4446564
67,-2.98,base,-3.0348618,-3.0348618
68,-2.36,base,-2.2536511,-2.2536511
69,-3.475,base,-3.8840926,-3.8840926
70,-4.76,base,-2.7202566,-2.7202566
71,-0.61,base,-2.8223803,-2.8223803
72,-0.13,base,-1.6552877,-1.6552877
73,-4.76,base,-3.4649127,-3.4649127
74,-4.84,base,-4.492228,-4.492228
75,-4.76,base,-5.6702986,-5.6702986
76,-1.07,base,-1.8600085,-1.8600085
77,-1.36,base,-2.3604736,-2.3604736
78,-4.84,base,-5.009607,-5.009607
79,-1.48,base,-2.0138488,-2.0138488
80,-1.13,base,-3.4070578,-3.4070578
81,-4.76,base,-5.705475,-5.705475
82,-2.58,base,-4.8906426,-4.8906426
83,-0.11,base,-1.9228712,-1.9228712
84,-2.16,base,-3.1251767,-3.1251767
85,-0.4,base,-1.7844543,-1.7844543
86,-1.3,base,-3.0548484,-3.0548484
87,-1.51,base,-2.746065,-2.746065
88,-4.84,base,-5.1502714,-5.1502714
89,-4.84,base,-5.4074287,-5.4074287
90,-4.84,base,-2.5717628,-2.5717628
91,-4.76,base,-2.5936115,-2.5936115
92,-3.7,base,-2.1214015,-2.1214015
93,-2.61,base,-3.503479,-3.503479
94,-4.84,base,-2.6609411,-2.6609411
95,-0.595,base,-2.0868757,-2.0868757
96,-1.97,base,-3.3515155,-3.3515155
97,-2.3,base,-2.3749096,-2.3749096
98,-2.1,base,-2.9064517,-2.9064517
99,-0.97,base,-2.8811367,-2.8811367
100,-4.11,base,-3.9486306,-3.9486306
101,-1.91,base,-2.1014454,-2.1014454
102,-2.46,base,-3.3113983,-3.3113983
103,-0.74,base,-2.4982226,-2.4982226
104,-4.84,base,-5.0759053,-5.0759053
105,-4.76,base,-2.5146487,-2.5146487
106,-4.84,base,-5.1544714,-5.1544714
107,-4.76,base,-5.331555,-5.331555
108,-3.67,base,-4.551131,-4.551131
109,-0.06,base,-2.0565069,-2.0565069
110,-2.3,base,-3.823735,-3.823735
111,-4.59,base,-5.365697,-5.365697
112,-0.07,base,-2.0715683,-2.0715683
113,-3.67,base,-3.0468776,-3.0468776
114,-4.82,base,-4.2942424,-4.2942424
115,-4.76,base,-2.7449496,-2.7449496
116,-0.01,base,-1.8862364,-1.8862364
117,-1.62,base,-2.5578234,-2.5578234
118,-1.34,base,-2.3599102,-2.3599102
119,-4.76,base,-3.3608005,-3.3608005
120,-4.76,base,-4.3326726,-4.3326726
121,-1.23,base,-2.174151,-2.174151
122,0.235,base,-1.2707255,-1.2707255
123,-0.69,base,-3.0382445,-3.0382445
124,-4.84,base,-2.567548,-2.567548
125,0.02,base,-2.0987105,-2.0987105
126,-4.84,base,-5.8362994,-5.8362994
127,-0.57,base,-2.4102838,-2.4102838
128,-2.85,base,-2.894975,-2.894975
129,-4.76,base,-3.3629985,-3.3629985
130,-0.36,base,-1.7688935,-1.7688935
131,-3.67,base,-4.41173,-4.41173
132,-4.76,base,-3.6019275,-3.6019275
133,-0.35,base,-2.4144547,-2.4144547
134,-0.68,base,-2.448222,-2.448222
135,-4.76,base,-5.0406795,-5.0406795
136,-4.76,base,-5.149181,-5.149181
137,-4.76,base,-5.4440465,-5.4440465
138,-0.52,base,-2.7156005,-2.7156005
139,-4.84,base,-5.275295,-5.275295
140,-4.78,base,-2.70375,-2.70375
141,-2.04,base,-2.7084663,-2.7084663
142,-4.84,base,-4.4653106,-4.4653106
143,-4.570833,base,-4.975949,-4.975949
144,-0.7,base,-2.1650403,-2.1650403
145,-4.84,base,-3.4332392,-3.4332392
146,-4.76,base,-2.368852,-2.368852
147,-4.47,base,-2.8180053,-2.8180053
148,-2.29,base,-4.82236,-4.82236
149,-0.11,base,-1.4766932,-1.4766932
150,-4.84,base,-5.170426,-5.170426
151,-0.67,base,-2.1027792,-2.1027792
152,-4.825,base,-3.2031116,-3.2031116
153,-4.84,base,-5.400671,-5.400671
154,-2.47,base,-2.813299,-2.813299
155,-0.345,base,-2.418793,-2.418793
156,-4.76,base,-2.896979,-2.896979
157,-0.67,base,-1.90113,-1.90113
158,-1.39,base,-2.7047398,-2.7047398
159,-2.58,base,-3.5420926,-3.5420926
160,-0.1,base,-1.8328996,-1.8328996
161,-4.5,base,-2.9997087,-2.9997087
162,-2.69,base,-2.6366649,-2.6366649
163,-4.84,base,-4.0139956,-4.0139956
164,-0.11,base,-2.6459162,-2.6459162
165,-2.32,base,-4.9295673,-4.9295673
166,-3.58,base,-4.2104406,-4.2104406
167,-4.76,base,-5.1735787,-5.1735787
168,-0.15,base,-1.9521084,-1.9521084
169,-4.76,base,-4.9666114,-4.9666114
170,-1.59,base,-2.6581628,-2.6581628
171,-0.99,base,-1.7738451,-1.7738451
172,-3.05,base,-3.90917,-3.90917
173,-4.76,base,-4.429995,-4.429995
174,-0.05,base,-2.0954497,-2.0954497
175,-1.62,base,-2.0752573,-2.0752573
176,-4.84,base,-4.314857,-4.314857
177,-4.76,base,-3.9154985,-3.9154985
178,-4.84,base,-5.0555377,-5.0555377
179,-4.84,base,-4.5083423,-4.5083423
180,-2.65,base,-2.6556683,-2.6556683
181,-1.07,base,-2.5931363,-2.5931363
182,-0.31,base,-2.6508403,-2.6508403
183,-3.74,base,-1.7101762,-1.7101762
184,-0.47,base,-2.4291224,-2.4291224
185,-4.76,base,-3.0363524,-3.0363524
186,-0.3,base,-2.13557,-2.13557
187,-4.84,base,-4.2241364,-4.2241364
188,-4.71,base,-2.9982283,-2.9982283
189,-4.84,base,-2.4007604,-2.4007604
190,-1.56,base,-3.1833138,-3.1833138
191,-3.24,base,-4.755036,-4.755036
192,-4.84,base,-5.294611,-5.294611
193,-2.97,base,-2.2906587,-2.2906587
194,0.17,base,-2.3865583,-2.3865583
195,-1.37,base,-2.19666,-2.19666
196,-0.64,base,-4.7634125,-4.7634125
197,-4.84,base,-4.107716,-4.107716
198,-2.54,base,-4.337571,-4.337571
199,-3.76,base,-2.3185756,-2.3185756
200,-4.84,base,-3.5795367,-3.5795367
201,-4.84,base,-2.321976,-2.321976
202,-0.2,base,-1.9817357,-1.9817357
203,-2.68,base,-2.418164,-2.418164
204,-0.265,base,-2.3547666,-2.3547666
205,-2.01,base,-4.319897,-4.319897
206,-0.67,base,-2.5561562,-2.5561562
207,-0.49,base,-2.71428,-2.71428
208,-4.84,base,-2.2919433,-2.2919433
209,-0.12744445,base,-2.0251153,-2.0251153
210,-4.76,base,-5.454867,-5.454867
211,-0.33,base,-3.266339,-3.266339
212,-3.8,base,-4.089423,-4.089423
213,-1.22,base,-2.344385,-2.344385
214,-4.76,base,-4.454518,-4.454518
215,-0.039722223,base,-1.8827229,-1.8827229
216,-4.84,base,-4.59426,-4.59426
217,-2.1,base,-2.4938905,-2.4938905
218,-2.82,base,-4.9283094,-4.9283094
219,-0.75,base,-1.9776777,-1.9776777
220,-4.84,base,-3.2988062,-3.2988062
221,-0.010833333,base,-1.9539986,-1.9539986
222,-4.76,base,-5.134723,-5.134723
223,-4.84,base,-3.3465168,-3.3465168
224,-2.36,base,-3.0800054,-3.0800054
225,-4.84,base,-4.692121,-4.692121
226,0.0325,base,-1.9838164,-1.9838164
227,-2.235,base,-3.8441114,-3.8441114
228,-4.84,base,-3.986465,-3.986465
229,-1.22,base,-4.213907,-4.213907
230,-3.28,base,-3.054798,-3.054798
231,-4.84,base,-4.9559712,-4.9559712
232,-1.525,base,-2.0003147,-2.0003147
233,-4.84,base,-3.5923867,-3.5923867
234,-3.03,base,-5.156547,-5.156547
235,-4.84,base,-4.2317452,-4.2317452
236,-0.89,base,-1.1491764,-1.1491764
237,-4.84,base,-3.988723,-3.988723
238,-0.04,base,-2.176185,-2.176185
239,-1.35,base,-1.4730502,-1.4730502
240,-0.52,base,-1.1969877,-1.1969877
241,-0.6,base,-2.2098534,-2.2098534
242,-0.23,base,-2.0066772,-2.0066772
243,-4.76,base,-2.572796,-2.572796
244,-3.48,base,-3.1794872,-3.1794872
245,-3.23,base,-5.0264897,-5.0264897
246,-1.2,base,-2.6235342,-2.6235342
247,-1.74,base,-3.079868,-3.079868
248,-0.75,base,-2.1733227,-2.1733227
249,-4.84,base,-5.233192,-5.233192
250,-4.565,base,-3.4268181,-3.4268181
251,-4.84,base,-4.6248612,-4.6248612
252,-0.01,base,-1.7125285,-1.7125285
253,-4.84,base,-5.171512,-5.171512
254,-4.76,base,-4.4917245,-4.4917245
255,-0.48,base,-2.6473475,-2.6473475
256,-1.72,base,-3.7357824,-3.7357824
257,-1.42,base,-3.0069616,-3.0069616
258,-4.84,base,-4.8634896,-4.8634896
259,-4.76,base,-3.8827922,-3.8827922
260,-0.9,base,-2.2414906,-2.2414906
261,-2.95,base,-3.336234,-3.336234
262,-0.84,base,-2.922775,-2.922775
263,-4.76,base,-4.8799076,-4.8799076
264,-0.84,base,-2.4337106,-2.4337106
265,0.07,base,-1.9334075,-1.9334075
266,-4.76,base,-4.615254,-4.615254
267,-4.76,base,-5.0247436,-5.0247436
268,-2.33,base,-2.536401,-2.536401
269,-1.33,base,-2.9278915,-2.9278915
270,-1.03,base,-1.8778267,-1.8778267
271,-0.16,base,-2.3610194,-2.3610194
272,-0.88,base,-2.9559314,-2.9559314
273,-0.55,base,-2.343755,-2.343755
274,-4.84,base,-4.9906936,-4.9906936
275,-4.76,base,-4.848203,-4.848203
276,0.05,base,-1.2527486,-1.2527486
277,-4.84,base,-3.346124,-3.346124
278,-0.58,base,-2.2188017,-2.2188017
279,-0.63,base,-2.3745801,-2.3745801
280,-2.1,base,-2.9751859,-2.9751859
281,-4.84,base,-3.918705,-3.918705
282,-4.84,base,-5.0341306,-5.0341306
283,-0.72,base,-2.2790844,-2.2790844
284,-1.51,base,-2.951818,-2.951818
285,-4.75,base,-3.2989385,-3.2989385
286,-2.36,base,-3.3256075,-3.3256075
287,0.03,base,-1.3894145,-1.3894145
288,-0.46,base,-2.7340553,-2.7340553
289,-1.77,base,-2.374475,-2.374475
290,-0.04,base,-1.9186887,-1.9186887
291,-1.18,base,-4.6436934,-4.6436934
292,-4.84,base,-3.0728319,-3.0728319
293,-4.76,base,-3.806585,-3.806585
294,-3.18,base,-3.3198557,-3.3198557
295,-0.67,base,-2.3358448,-2.3358448
296,-3.85,base,-3.8415174,-3.8415174
297,-3.48,base,-3.89022,-3.89022
298,-3.31,base,-4.919824,-4.919824
299,-0.52,base,-2.2021692,-2.2021692
300,-4.76,base,-5.323564,-5.323564
301,-1.15,base,-2.9463708,-2.9463708
302,-3.06,base,-4.252603,-4.252603
303,-4.84,base,-4.817056,-4.817056
304,-4.84,base,-4.695948,-4.695948
305,-0.02,base,-1.5637367,-1.5637367
306,-4.76,base,-4.8208084,-4.8208084
307,-0.06,base,-1.6585383,-1.6585383
308,-4.76,base,-4.672839,-4.672839
309,-4.84,base,-4.810405,-4.810405
310,-4.76,base,-4.08472,-4.08472
311,-0.93,base,-2.8595784,-2.8595784
312,-2.27,base,-3.1627386,-3.1627386
313,-0.53,base,-2.2761304,-2.2761304
314,-4.76,base,-4.710946,-4.710946
315,-4.76,base,-4.902579,-4.902579
316,-0.33,base,-2.1632202,-2.1632202
317,-1.13,base,-3.218323,-3.218323
318,-1.3,base,-2.874005,-2.874005
319,-2.5,base,-2.9777281,-2.9777281
320,-0.23,base,-2.4118369,-2.4118369
321,-0.71,base,-2.8417904,-2.8417904
322,-2.69,base,-3.198435,-3.198435
323,-1.96,base,-2.3238227,-2.3238227
324,-0.81,base,-2.5101743,-2.5101743
325,-2.65,base,-2.399036,-2.399036
326,-4.84,base,-2.9164371,-2.9164371
327,-2.45,base,-4.7644014,-4.7644014
328,-4.76,base,-4.0376062,-4.0376062
329,-1.01,base,-2.3141925,-2.3141925
330,-4.84,base,-1.6564143,-1.6564143
331,-4.53,base,-4.8896546,-4.8896546
332,-4.76,base,-5.409565,-5.409565
333,-0.65,base,-1.9621421,-1.9621421
334,-4.84,base,-5.1933026,-5.1933026
335,-4.76,base,-5.1063943,-5.1063943
336,-1.93,base,-4.8658557,-4.8658557
337,-4.84,base,-2.7258246,-2.7258246
338,-0.12,base,-1.7873932,-1.7873932
339,-3.66,base,-2.3209636,-2.3209636
340,-2.05,base,-3.7192066,-3.7192066
341,-4.84,base,-5.049518,-5.049518
342,0.03,base,-1.6789076,-1.6789076
343,-0.15,base,-1.5763369,-1.5763369
344,-4.84,base,-4.388919,-4.388919
345,-4.76,base,-5.292236,-5.292236
346,-0.1,base,-1.7932467,-1.7932467
347,-4.13,base,-1.9606658,-1.9606658
348,-0.36,base,-1.8383856,-1.8383856
349,-4.38,base,-3.3532887,-3.3532887
350,-1.78,base,-2.6190712,-2.6190712
351,-4.76,base,-3.9933994,-3.9933994
352,-4.765,base,-2.2462661,-2.2462661
353,-3.53,base,-1.8361853,-1.8361853
354,-0.37,base,-2.429188,-2.429188
355,-4.84,base,-4.4780965,-4.4780965
356,-4.84,base,-0.5407514,-0.5407514
357,-0.45,base,-2.4153798,-2.4153798
358,-4.76,base,-4.5222526,-4.5222526
359,0.55,base,-2.1887367,-2.1887367
360,-4.76,base,-3.431248,-3.431248
361,-1.63,base,-2.5077593,-2.5077593
362,-4.76,base,-5.29549,-5.29549
363,-1.43,base,-4.469527,-4.469527
364,-4.76,base,-5.3408713,-5.3408713
365,-4.84,base,-2.4762468,-2.4762468
366,-1.35,base,-2.2513144,-2.2513144
367,-4.76,base,-5.2157364,-5.2157364
368,-0.96,base,-2.5150177,-2.5150177
369,-0.55,base,-1.7825564,-1.7825564
370,-4.84,base,-2.5749176,-2.5749176
371,-0.89,base,-2.567026,-2.567026
372,-4.76,base,-4.882651,-4.882651
373,-4.45,base,-4.719973,-4.719973
374,-4.84,base,-4.4623804,-4.4623804
375,-0.32,base,-2.627117,-2.627117
376,-4.76,base,-5.4299417,-5.4299417
377,-0.25,base,-2.3991811,-2.3991811
378,-0.61,base,-2.603639,-2.603639
379,-0.06,base,-1.8973505,-1.8973505
380,-4.84,base,-3.7499123,-3.7499123
381,-4.4,base,-4.0961337,-4.0961337
382,-4.84,base,-4.511272,-4.511272
383,-1.11,base,-2.5418103,-2.5418103
384,-4.5,base,-4.149999,-4.149999
385,-4.76,base,-4.856587,-4.856587
386,-4.84,base,-3.076904,-3.076904
387,0.0,base,-2.1560104,-2.1560104
388,-0.62,base,-2.2563727,-2.2563727
389,-1.18,base,-3.2612307,-3.2612307
390,-0.45,base,-2.8281286,-2.8281286
391,-1.09,base,-2.980658,-2.980658
392,-2.05,base,-2.7516103,-2.7516103
393,-4.84,base,-1.996159,-1.996159
394,-3.94,base,-3.3573873,-3.3573873
395,-4.76,base,-4.143329,-4.143329
396,-4.34,base,-4.081286,-4.081286
397,-0.1,base,-1.8268832,-1.8268832
398,-2.37,base,-4.9189363,-4.9189363
399,-3.66,base,-4.7314277,-4.7314277
400,-4.84,base,-3.859341,-3.859341
401,-4.84,base,-2.7287428,-2.7287428
402,-0.9,base,-2.2238927,-2.2238927
403,-4.76,base,-2.1343663,-2.1343663
404,-1.79,base,-3.1826055,-3.1826055
405,-4.62,base,-4.4630146,-4.4630146
406,-0.03,base,-2.1054752,-2.1054752
407,-4.84,base,-4.6830916,-4.6830916
408,-4.76,base,-3.2522604,-3.2522604
409,-1.17,base,-2.1131432,-2.1131432
410,-4.76,base,-2.291248,-2.291248
411,-4.76,base,-2.6596818,-2.6596818
412,-4.84,base,-4.5146904,-4.5146904
413,-4.76,base,-4.5736146,-4.5736146
414,-4.84,base,-4.9059978,-4.9059978
415,-4.84,base,-3.214513,-3.214513
416,-4.76,base,-4.869629,-4.869629
417,-2.08,base,-4.614226,-4.614226
418,-0.28,base,-2.0318756,-2.0318756
419,-0.53,base,-2.105227,-2.105227
420,-0.48,base,-2.44824,-2.44824
421,-4.84,base,-3.6202724,-3.6202724
422,-0.6,base,-2.3937914,-2.3937914
423,-4.84,base,-3.8822,-3.8822
424,-3.99,base,-4.573869,-4.573869
425,-0.03,base,-2.3401673,-2.3401673
426,-2.5,base,-3.8088756,-3.8088756
427,-2.47,base,-3.9189007,-3.9189007
428,-4.76,base,-5.1866107,-5.1866107
429,-0.84175,base,-1.4452958,-1.4452958
430,-4.84,base,-2.58605,-2.58605
431,-4.76,base,-2.5135283,-2.5135283
432,-0.46,base,-1.9653745,-1.9653745
433,-4.64,base,-4.693743,-4.693743
434,-4.84,base,-4.6385655,-4.6385655
435,0.0,base,-1.2825305,-1.2825305
436,-0.06,base,-1.8657827,-1.8657827
437,-0.57,base,-2.319921,-2.319921
438,-0.81,base,-2.347648,-2.347648
439,-4.76,base,-4.936956,-4.936956
440,-3.49,base,-5.300324,-5.300324
441,-4.84,base,-5.3002787,-5.3002787
442,-4.53,base,-3.1301634,-3.1301634
443,-2.23,base,-2.118677,-2.118677
444,-1.75,base,-2.898522,-2.898522
445,-4.84,base,-4.538491,-4.538491
446,-4.76,base,-3.107533,-3.107533
447,-0.27,base,-1.5795114,-1.5795114
448,-0.10375,base,-2.4716187,-2.4716187
449,-2.74,base,-4.7066264,-4.7066264
450,-0.95,base,-2.138283,-2.138283
451,-1.53,base,-4.421627,-4.421627
452,-0.66,base,-2.0272737,-2.0272737
453,-4.76,base,-4.3648443,-4.3648443
454,-0.2,base,-2.1695483,-2.1695483
455,-3.03,base,-3.8882723,-3.8882723
456,-4.76,base,-4.5863214,-4.5863214
457,-1.58,base,-2.3598077,-2.3598077
458,-1.62,base,-2.2848537,-2.2848537
459,-4.46,base,-4.980344,-4.980344
460,-4.84,base,-5.246057,-5.246057
461,-4.84,base,-5.2031884,-5.2031884
462,-0.32,base,-2.425236,-2.425236
463,-4.84,base,-4.9561167,-4.9561167
464,-4.84,base,-4.395601,-4.395601
465,-2.47,base,-2.5990975,-2.5990975
466,0.13,base,-1.7074543,-1.7074543
467,-2.51,base,-3.101526,-3.101526
468,-4.76,base,-5.4356904,-5.4356904
469,-4.45,base,-4.937548,-4.937548
470,-0.56,base,-2.5867844,-2.5867844
471,-4.53,base,-4.42259,-4.42259
472,-4.84,base,-4.3218136,-4.3218136
473,-4.84,base,-2.940848,-2.940848
474,-1.44,base,-2.6365876,-2.6365876
475,-0.26,base,-2.6467168,-2.6467168
476,-1.17,base,-3.1044438,-3.1044438
477,-4.76,base,-2.667088,-2.667088
478,-4.76,base,-3.2626364,-3.2626364
479,-1.11,base,-2.3044863,-2.3044863
480,0.0132142855,base,-2.371709,-2.371709
481,-0.5133333,base,-2.4441679,-2.4441679
482,-0.91,base,-2.332188,-2.332188
483,-0.13,base,-2.0210123,-2.0210123
484,-2.93,base,-3.0534298,-3.0534298
485,-3.52,base,-2.8564677,-2.8564677
486,-2.58,base,-2.7780805,-2.7780805
487,-1.715,base,-2.5399919,-2.5399919
488,-4.76,base,-2.0804946,-2.0804946
489,-4.84,base,-5.5377994,-5.5377994
490,-4.34,base,-4.2579923,-4.2579923
491,-3.51,base,-4.5815363,-4.5815363
492,-1.29,base,-2.136545,-2.136545
493,-4.84,base,-3.6087334,-3.6087334
494,-4.84,base,-5.065724,-5.065724
495,-2.17,base,-3.7922118,-3.7922118
496,-2.04,base,-3.0119092,-3.0119092
497,-4.67,base,-4.0446987,-4.0446987
498,-0.69,base,-2.8494804,-2.8494804
499,-1.71,base,-2.7391486,-2.7391486
500,-0.012142858,base,-1.9942515,-1.9942515
501,-1.18,base,-2.4798853,-2.4798853
502,-0.37,base,-1.6617625,-1.6617625
503,-2.4,base,-4.610621,-4.610621
504,-1.75,base,-1.8576381,-1.8576381
505,-0.95,base,-2.7927768,-2.7927768
506,-4.76,base,-4.371799,-4.371799
507,-4.84,base,-2.5711384,-2.5711384
508,-1.6760833,base,-4.2946754,-4.2946754
509,-4.76,base,-5.0842185,-5.0842185
510,-4.76,base,-6.235698,-6.235698
511,-0.03,base,-2.2931979,-2.2931979
512,-4.84,base,-2.540818,-2.540818
513,-4.76,base,-2.7477243,-2.7477243
514,-0.64,base,-2.329466,-2.329466
515,-3.54,base,-3.0403197,-3.0403197
516,-0.71,base,-2.580602,-2.580602
517,-0.79,base,-2.6927752,-2.6927752
518,-4.65,base,-3.0585873,-3.0585873
519,-0.89,base,-2.8292882,-2.8292882
520,-3.84,base,-2.646155,-2.646155
521,-1.15,base,-2.7490518,-2.7490518
522,-1.55,base,-2.690011,-2.690011
523,-4.79,base,-5.1150384,-5.1150384
524,-0.98,base,-2.3253918,-2.3253918
525,-2.011875,base,-4.5583014,-4.5583014
526,-0.26,base,-1.9313513,-1.9313513
527,-4.84,base,-3.4717486,-3.4717486
528,-4.84,base,-4.9148316,-4.9148316
529,-1.33,base,-2.561242,-2.561242
530,-4.76,base,-2.9738436,-2.9738436
531,-0.27,base,-2.0739758,-2.0739758
532,-0.93,base,-2.3950405,-2.3950405
533,-0.92,base,-2.407183,-2.407183
534,-4.76,base,-2.6855252,-2.6855252
535,-4.84,base,-4.938564,-4.938564
536,-4.76,base,-2.081485,-2.081485
537,-4.55,base,-4.916374,-4.916374
538,-4.84,base,-4.5670085,-4.5670085
539,-0.64,base,-2.5289497,-2.5289497
540,-1.62,base,-3.3744035,-3.3744035
541,-2.39,base,-2.902947,-2.902947
542,-4.84,base,-2.4168952,-2.4168952
543,-4.84,base,-5.1555862,-5.1555862
544,-3.12,base,-4.748839,-4.748839
545,-4.84,base,-4.824739,-4.824739
546,-3.17,base,-2.6786814,-2.6786814
547,-3.8,base,-3.8121383,-3.8121383
548,-2.07,base,-2.7146544,-2.7146544
549,-4.19,base,-3.0530097,-3.0530097
550,-4.84,base,-2.4888616,-2.4888616
551,-4.76,base,-4.188063,-4.188063
552,0.4,base,-1.9328405,-1.9328405
553,-4.84,base,-4.7290483,-4.7290483
554,-4.76,base,-5.4481936,-5.4481936
555,-4.84,base,-3.110205,-3.110205
556,-4.76,base,-5.9307237,-5.9307237
557,-4.84,base,-4.290504,-4.290504
558,-0.94,base,-2.0652442,-2.0652442
559,-4.84,base,-5.516267,-5.516267
560,-0.98,base,-1.8043787,-1.8043787
561,-4.84,base,-5.171992,-5.171992
562,-4.84,base,-3.1120126,-3.1120126
563,-2.13,base,-3.4546387,-3.4546387
564,-1.01,base,-2.6597056,-2.6597056
565,-0.59,base,-2.5231287,-2.5231287
566,-0.99,base,-4.5769925,-4.5769925
567,-0.44,base,-2.342471,-2.342471
568,-4.84,base,-2.9671454,-2.9671454
569,-4.84,base,-4.8356833,-4.8356833
570,-4.84,base,-4.3696895,-4.3696895
571,-4.84,base,-6.1730704,-6.1730704
572,0.03,base,-1.8294938,-1.8294938
573,0.04,base,-2.0018082,-2.0018082
574,-4.84,base,-5.233215,-5.233215
575,-4.7,base,-3.0011003,-3.0011003
576,-4.78,base,-4.3980775,-4.3980775
577,-4.84,base,-4.7438335,-4.7438335
578,-4.84,base,-2.872814,-2.872814
579,-4.76,base,-3.480726,-3.480726
580,-0.96,base,-2.2211637,-2.2211637
581,-4.76,base,-4.244024,-4.244024
582,-4.16,base,-3.5111282,-3.5111282
583,-4.84,base,-5.1368184,-5.1368184
584,-2.62,base,-5.504522,-5.504522
585,-0.48,base,-2.7216797,-2.7216797
586,-4.76,base,-2.921624,-2.921624
587,-4.76,base,-2.7666805,-2.7666805
588,-0.58,base,-2.4668462,-2.4668462
589,-4.76,base,-5.4641824,-5.4641824
590,-0.29,base,-2.0667565,-2.0667565
591,-4.76,base,-2.8389633,-2.8389633
592,-0.47,base,-2.5474463,-2.5474463
593,-1.45,base,-3.2588706,-3.2588706
594,-4.76,base,-3.075976,-3.075976
595,-0.05,base,-1.7335657,-1.7335657
596,-0.69,base,-2.293768,-2.293768
597,-0.42,base,-2.1223445,-2.1223445
598,-4.84,base,-4.6714263,-4.6714263
599,-0.13875,base,-2.1967456,-2.1967456
600,-4.76,base,-6.178235,-6.178235
601,-4.84,base,-5.423071,-5.423071
602,-4.76,base,-4.7999754,-4.7999754
603,-0.91,base,-2.8721726,-2.8721726
604,-4.76,base,-4.408381,-4.408381
605,-2.23,base,-2.6172256,-2.6172256
606,-2.4,base,-5.022768,-5.022768
607,-4.21,base,-4.8203425,-4.8203425
608,-4.35,base,-4.446309,-4.446309
609,-0.3,base,-3.7873118,-3.7873118
610,-4.84,base,-3.5874002,-3.5874002
611,-0.38,base,-1.7420839,-1.7420839
612,-0.71,base,-2.6595852,-2.6595852
613,-0.24,base,-2.4988267,-2.4988267
614,-2.3,base,-3.4324882,-3.4324882
615,-4.84,base,-3.7368405,-3.7368405
616,-4.76,base,-4.8538146,-4.8538146
617,-4.84,base,-4.974221,-4.974221
618,-4.84,base,-4.9196672,-4.9196672
619,-2.17,base,-4.423406,-4.423406
620,-1.54,base,-3.1130967,-3.1130967
621,-4.65,base,-3.1227012,-3.1227012
622,-0.23,base,-1.3142163,-1.3142163
623,-4.6,base,-3.3074362,-3.3074362
