,reference,experiment,tuned,raw
143,-4.570833,base,-4.76845,-4.76845
144,-0.7,base,-3.6225293,-3.6225293
145,-4.84,base,-3.9205964,-3.9205964
146,-4.76,base,-4.792389,-4.792389
147,-4.47,base,-4.518114,-4.518114
148,-2.29,base,-4.0131807,-4.0131807
149,-0.11,base,-2.1750226,-2.1750226
150,-4.84,base,-5.597383,-5.597383
151,-0.67,base,-2.5790102,-2.5790102
152,-4.825,base,-4.184676,-4.184676
153,-4.84,base,-5.0692425,-5.0692425
154,-2.47,base,-3.1274095,-3.1274095
155,-0.345,base,-2.41118,-2.41118
156,-4.76,base,-4.5499506,-4.5499506
157,-0.67,base,-2.4920206,-2.4920206
158,-1.39,base,-2.8188262,-2.8188262
159,-2.58,base,-2.519881,-2.519881
160,-0.1,base,-2.5319507,-2.5319507
161,-4.5,base,-4.463468,-4.463468
162,-2.69,base,-5.2322536,-5.2322536
163,-4.84,base,-3.8049343,-3.8049343
164,-0.11,base,-3.8040357,-3.8040357
165,-2.32,base,-3.392625,-3.392625
166,-3.58,base,-3.0659244,-3.0659244
167,-4.76,base,-3.7294583,-3.7294583
168,-0.15,base,-2.0015488,-2.0015488
169,-4.76,base,-3.785072,-3.785072
170,-1.59,base,-2.802541,-2.802541
171,-0.99,base,-1.9849174,-1.9849174
172,-3.05,base,-5.0906477,-5.0906477
173,-4.76,base,-3.3063672,-3.3063672
174,-0.05,base,-2.1600294,-2.1600294
175,-1.62,base,-4.9495645,-4.9495645
176,-4.84,base,-3.7415235,-3.7415235
177,-4.76,base,-5.039589,-5.039589
178,-4.84,base,-5.0508995,-5.0508995
179,-4.84,base,-2.7411416,-2.7411416
180,-2.65,base,-3.257853,-3.257853
181,-1.07,base,-2.2729032,-2.2729032
182,-0.31,base,-2.488599,-2.488599
183,-3.74,base,-2.2958272,-2.2958272
184,-0.47,base,-2.4695497,-2.4695497
185,-4.76,base,-2.833032,-2.833032
186,-0.3,base,-2.2803485,-2.2803485
187,-4.84,base,-5.5412297,-5.5412297
188,-4.71,base,-2.7611158,-2.7611158
189,-4.84,base,-3.4337146,-3.4337146
190,-1.56,base,-3.2386124,-3.2386124
191,-3.24,base,-2.8950684,-2.8950684
192,-4.84,base,-4.7594895,-4.7594895
193,-2.97,base,-4.4301605,-4.4301605
194,0.17,base,-2.0818925,-2.0818925
195,-1.37,base,-2.983855,-2.983855
196,-0.64,base,-2.7249289,-2.7249289
197,-4.84,base,-3.914933,-3.914933
198,-2.54,base,-3.6864436,-3.6864436
199,-3.76,base,-3.3573167,-3.3573167
200,-4.84,base,-4.599759,-4.599759
201,-4.84,base,-2.8408406,-2.8408406
202,-0.2,base,-1.9078956,-1.9078956
203,-2.68,base,-2.6411717,-2.6411717
204,-0.265,base,-2.1997373,-2.1997373
205,-2.01,base,-3.5080166,-3.5080166
206,-0.67,base,-2.6486685,-2.6486685
207,-0.49,base,-3.0889657,-3.0889657
208,-4.84,base,-3.0078413,-3.0078413
209,-0.12744445,base,-2.3601148,-2.3601148
210,-4.76,base,-4.7403975,-4.7403975
211,-0.33,base,-2.576618,-2.576618
212,-3.8,base,-4.9910927,-4.9910927
213,-1.22,base,-4.4066577,-4.4066577
214,-4.76,base,-3.1287186,-3.1287186
215,-0.039722223,base,-1.9433922,-1.9433922
216,-4.84,base,-4.819395,-4.819395
217,-2.1,base,-3.4325778,-3.4325778
218,-2.82,base,-4.510682,-4.510682
219,-0.75,base,-2.5108178,-2.5108178
220,-4.84,base,-3.6126893,-3.6126893
221,-0.010833333,base,-1.7609864,-1.7609864
222,-4.76,base,-4.906475,-4.906475
223,-4.84,base,-4.965135,-4.965135
224,-2.36,base,-2.9942687,-2.9942687
225,-4.84,base,-4.4667377,-4.4667377
226,0.0325,base,-1.7420987,-1.7420987
227,-2.235,base,-4.795162,-4.795162
228,-4.84,base,-3.4369771,-3.4369771
229,-1.22,base,-3.820853,-3.820853
230,-3.28,base,-2.6051416,-2.6051416
231,-4.84,base,-4.851897,-4.851897
232,-1.525,base,-2.8502836,-2.8502836
233,-4.84,base,-4.69093,-4.69093
234,-3.03,base,-4.553994,-4.553994
235,-4.84,base,-3.1765141,-3.1765141
236,-0.89,base,-2.4161177,-2.4161177
237,-4.84,base,-2.3409474,-2.3409474
238,-0.04,base,-1.5205958,-1.5205958
239,-1.35,base,-2.2983835,-2.2983835
240,-0.52,base,-2.1992872,-2.1992872
241,-0.6,base,-1.8108327,-1.8108327
242,-0.23,base,-2.3820915,-2.3820915
243,-4.76,base,-3.914677,-3.914677
244,-3.48,base,-3.64561,-3.64561
245,-3.23,base,-2.2941594,-2.2941594
246,-1.2,base,-3.3402293,-3.3402293
247,-1.74,base,-1.7755358,-1.7755358
248,-0.75,base,-2.4014885,-2.4014885
249,-4.84,base,-5.4715824,-5.4715824
250,-4.565,base,-3.5058835,-3.5058835
251,-4.84,base,-3.9366126,-3.9366126
252,-0.01,base,-1.8320426,-1.8320426
253,-4.84,base,-3.341943,-3.341943
254,-4.76,base,-4.50342,-4.50342
255,-0.48,base,-2.1168702,-2.1168702
256,-1.72,base,-3.9710128,-3.9710128
257,-1.42,base,-2.8516624,-2.8516624
258,-4.84,base,-3.7482195,-3.7482195
259,-4.76,base,-4.7794743,-4.7794743
260,-0.9,base,-2.4211469,-2.4211469
261,-2.95,base,-3.5842566,-3.5842566
262,-0.84,base,-2.7651207,-2.7651207
263,-4.76,base,-4.06197,-4.06197
264,-0.84,base,-2.146138,-2.146138
265,0.07,base,-1.7217164,-1.7217164
266,-4.76,base,-3.815708,-3.815708
267,-4.76,base,-2.4738765,-2.4738765
268,-2.33,base,-2.9146016,-2.9146016
269,-1.33,base,-3.2883418,-3.2883418
270,-1.03,base,-2.8433282,-2.8433282
271,-0.16,base,-2.294403,-2.294403
272,-0.88,base,-2.1729348,-2.1729348
273,-0.55,base,-2.597543,-2.597543
274,-4.84,base,-4.851389,-4.851389
275,-4.76,base,-4.507209,-4.507209
276,0.05,base,-2.0945363,-2.0945363
277,-4.84,base,-4.59578,-4.59578
278,-0.58,base,-3.50543,-3.50543
279,-0.63,base,-2.7342834,-2.7342834
280,-2.1,base,-3.5579965,-3.5579965
281,-4.84,base,-4.9886804,-4.9886804
282,-4.84,base,-4.8535156,-4.8535156
283,-0.72,base,-2.338062,-2.338062
284,-1.51,base,-2.8421502,-2.8421502
285,-4.75,base,-3.0519474,-3.0519474
286,-2.36,base,-3.3302534,-3.3302534
287,0.03,base,-2.214381,-2.214381
288,-0.46,base,-3.1155221,-3.1155221
289,-1.77,base,-2.860628,-2.860628
290,-0.04,base,-1.9284905,-1.9284905
291,-1.18,base,-2.6478398,-2.6478398
292,-4.84,base,-4.009914,-4.009914
293,-4.76,base,-2.8015616,-2.8015616
294,-3.18,base,-3.7892663,-3.7892663
295,-0.67,base,-2.6940777,-2.6940777
296,-3.85,base,-2.9368596,-2.9368596
297,-3.48,base,-3.1193411,-3.1193411
298,-3.31,base,-5.557417,-5.557417
299,-0.52,base,-1.8555658,-1.8555658
300,-4.76,base,-5.25383,-5.25383
301,-1.15,base,-2.9814932,-2.9814932
302,-3.06,base,-5.1307325,-5.1307325
303,-4.84,base,-5.307437,-5.307437
304,-4.84,base,-3.8811684,-3.8811684
305,-0.02,base,-1.7838894,-1.7838894
306,-4.76,base,-4.4146233,-4.4146233
307,-0.06,base,-1.8680371,-1.8680371
308,-4.76,base,-5.221376,-5.221376
309,-4.84,base,-5.0575414,-5.0575414
310,-4.76,base,-3.4765775,-3.4765775
311,-0.93,base,-2.6319697,-2.6319697
312,-2.27,base,-3.3916895,-3.3916895
313,-0.53,base,-2.102163,-2.102163
314,-4.76,base,-4.8493366,-4.8493366
315,-4.76,base,-3.5393713,-3.5393713
316,-0.33,base,-2.1897426,-2.1897426
317,-1.13,base,-3.0912714,-3.0912714
318,-1.3,base,-3.29453,-3.29453
319,-2.5,base,-3.1075099,-3.1075099
320,-0.23,base,-2.1577857,-2.1577857
321,-0.71,base,-2.0661216,-2.0661216
322,-2.69,base,-3.0910518,-3.0910518
323,-1.96,base,-3.033424,-3.033424
324,-0.81,base,-4.0284476,-4.0284476
325,-2.65,base,-2.465557,-2.465557
326,-4.84,base,-5.041029,-5.041029
327,-2.45,base,-4.5015182,-4.5015182
328,-4.76,base,-4.691787,-4.691787
329,-1.01,base,-3.4115303,-3.4115303
330,-4.84,base,-2.4510765,-2.4510765
331,-4.53,base,-4.122997,-4.122997
332,-4.76,base,-5.465292,-5.465292
333,-0.65,base,-2.4544072,-2.4544072
334,-4.84,base,-4.7518525,-4.7518525
335,-4.76,base,-4.769103,-4.769103
336,-1.93,base,-3.189538,-3.189538
337,-4.84,base,-4.258335,-4.258335
338,-0.12,base,-1.7993647,-1.7993647
339,-3.66,base,-2.7773135,-2.7773135
340,-2.05,base,-3.1585028,-3.1585028
341,-4.84,base,-5.1402473,-5.1402473
342,0.03,base,-1.8077998,-1.8077998
343,-0.15,base,-1.7736968,-1.7736968
344,-4.84,base,-5.5405197,-5.5405197
345,-4.76,base,-4.6154947,-4.6154947
346,-0.1,base,-2.6409528,-2.6409528
347,-4.13,base,-4.8696547,-4.8696547
348,-0.36,base,-2.283437,-2.283437
349,-4.38,base,-3.136645,-3.136645
350,-1.78,base,-4.4850883,-4.4850883
351,-4.76,base,-3.5174901,-3.5174901
352,-4.765,base,-4.986681,-4.986681
353,-3.53,base,-2.6475136,-2.6475136
354,-0.37,base,-2.4519782,-2.4519782
355,-4.84,base,-4.4671288,-4.4671288
356,-4.84,base,-4.4800477,-4.4800477
357,-0.45,base,-2.6876857,-2.6876857
358,-4.76,base,-4.806169,-4.806169
359,0.55,base,-2.3930528,-2.3930528
360,-4.76,base,-3.6564844,-3.6564844
361,-1.63,base,-2.7745657,-2.7745657
362,-4.76,base,-4.238659,-4.238659
363,-1.43,base,-2.8320594,-2.8320594
364,-4.76,base,-3.8452852,-3.8452852
365,-4.84,base,-2.6659064,-2.6659064
366,-1.35,base,-2.8151238,-2.8151238
367,-4.76,base,-4.9557037,-4.9557037
368,-0.96,base,-3.0363057,-3.0363057
369,-0.55,base,-2.7135136,-2.7135136
370,-4.84,base,-2.0529788,-2.0529788
371,-0.89,base,-2.3731425,-2.3731425
372,-4.76,base,-5.26357,-5.26357
373,-4.45,base,-5.304574,-5.304574
374,-4.84,base,-5.1246147,-5.1246147
375,-0.32,base,-2.8014042,-2.8014042
376,-4.76,base,-5.6059055,-5.6059055
377,-0.25,base,-2.0812232,-2.0812232
378,-0.61,base,-2.688718,-2.688718
379,-0.06,base,-1.640877,-1.640877
380,-4.84,base,-3.429096,-3.429096
381,-4.4,base,-3.8959284,-3.8959284
382,-4.84,base,-2.4775608,-2.4775608
383,-1.11,base,-3.0375767,-3.0375767
384,-4.5,base,-5.3641863,-5.3641863
385,-4.76,base,-5.042288,-5.042288
386,-4.84,base,-3.7093222,-3.7093222
387,0.0,base,-2.14551,-2.14551
388,-0.62,base,-2.4324524,-2.4324524
389,-1.18,base,-4.9673414,-4.9673414
390,-0.45,base,-2.6188028,-2.6188028
391,-1.09,base,-2.859957,-2.859957
392,-2.05,base,-4.884817,-4.884817
393,-4.84,base,-3.0549967,-3.0549967
394,-3.94,base,-3.690785,-3.690785
395,-4.76,base,-5.1124473,-5.1124473
396,-4.34,base,-5.029851,-5.029851
397,-0.1,base,-1.9671856,-1.9671856
398,-2.37,base,-5.3006706,-5.3006706
399,-3.66,base,-3.247164,-3.247164
400,-4.84,base,-3.8757575,-3.8757575
401,-4.84,base,-3.536945,-3.536945
402,-0.9,base,-2.7717874,-2.7717874
403,-4.76,base,-4.479089,-4.479089
404,-1.79,base,-3.136623,-3.136623
405,-4.62,base,-4.715583,-4.715583
406,-0.03,base,-2.1812768,-2.1812768
407,-4.84,base,-4.5364385,-4.5364385
408,-4.76,base,-4.281009,-4.281009
409,-1.17,base,-3.4103515,-3.4103515
410,-4.76,base,-2.9440591,-2.9440591
411,-4.76,base,-3.2574792,-3.2574792
412,-4.84,base,-4.938253,-4.938253
413,-4.76,base,-4.4503307,-4.4503307
414,-4.84,base,-4.9566965,-4.9566965
415,-4.84,base,-4.3781533,-4.3781533
416,-4.76,base,-5.598591,-5.598591
417,-2.08,base,-2.3631508,-2.3631508
418,-0.28,base,-2.1082523,-2.1082523
419,-0.53,base,-2.6766446,-2.6766446
420,-0.48,base,-2.995394,-2.995394
421,-4.84,base,-4.381693,-4.381693
422,-0.6,base,-2.4178584,-2.4178584
423,-4.84,base,-2.7667644,-2.7667644
424,-3.99,base,-4.363231,-4.363231
425,-0.03,base,-1.1836458,-1.1836458
426,-2.5,base,-4.298275,-4.298275
427,-2.47,base,-3.3271165,-3.3271165
428,-4.76,base,-4.550222,-4.550222
429,-0.84175,base,-3.3098838,-3.3098838
430,-4.84,base,-4.1715565,-4.1715565
431,-4.76,base,-4.9172564,-4.9172564
432,-0.46,base,-2.5253308,-2.5253308
433,-4.64,base,-3.5063846,-3.5063846
434,-4.84,base,-4.7133937,-4.7133937
435,0.0,base,-1.4742439,-1.4742439
436,-0.06,base,-2.1904886,-2.1904886
437,-0.57,base,-2.5148866,-2.5148866
438,-0.81,base,-4.427248,-4.427248
439,-4.76,base,-4.4108377,-4.4108377
440,-3.49,base,-5.230665,-5.230665
441,-4.84,base,-4.9138594,-4.9138594
442,-4.53,base,-2.2888157,-2.2888157
443,-2.23,base,-3.7753804,-3.7753804
444,-1.75,base,-3.3706498,-3.3706498
445,-4.84,base,-5.1266875,-5.1266875
446,-4.76,base,-5.3583574,-5.3583574
447,-0.27,base,-1.6324655,-1.6324655
448,-0.10375,base,-2.0745416,-2.0745416
449,-2.74,base,-5.377869,-5.377869
450,-0.95,base,-1.8963469,-1.8963469
451,-1.53,base,-3.1569254,-3.1569254
452,-0.66,base,-2.582359,-2.582359
453,-4.76,base,-4.7251596,-4.7251596
454,-0.2,base,-2.0691128,-2.0691128
455,-3.03,base,-5.14747,-5.14747
456,-4.76,base,-5.0474124,-5.0474124
457,-1.58,base,-2.713401,-2.713401
458,-1.62,base,-2.9919398,-2.9919398
459,-4.46,base,-4.5608463,-4.5608463
460,-4.84,base,-4.088271,-4.088271
461,-4.84,base,-4.3961716,-4.3961716
462,-0.32,base,-2.5581825,-2.5581825
463,-4.84,base,-4.3095646,-4.3095646
464,-4.84,base,-4.082068,-4.082068
465,-2.47,base,-3.075503,-3.075503
466,0.13,base,-1.6989721,-1.6989721
467,-2.51,base,-3.8416107,-3.8416107
468,-4.76,base,-4.2467217,-4.2467217
469,-4.45,base,-3.2821891,-3.2821891
470,-0.56,base,-3.0142617,-3.0142617
471,-4.53,base,-4.8928013,-4.8928013
472,-4.84,base,-4.5817757,-4.5817757
473,-4.84,base,-4.1089673,-4.1089673
474,-1.44,base,-2.4211705,-2.4211705
475,-0.26,base,-2.570695,-2.570695
476,-1.17,base,-2.8119767,-2.8119767
477,-4.76,base,-4.516033,-4.516033
478,-4.76,base,-2.9035928,-2.9035928
479,-1.11,base,-3.5371826,-3.5371826
480,0.0132142855,base,-2.201226,-2.201226
481,-0.5133333,base,-2.6879165,-2.6879165
482,-0.91,base,-2.5650194,-2.5650194
483,-0.13,base,-2.0982826,-2.0982826
484,-2.93,base,-4.0103116,-4.0103116
485,-3.52,base,-3.7913437,-3.7913437
486,-2.58,base,-3.2167046,-3.2167046
487,-1.715,base,-2.7576454,-2.7576454
488,-4.76,base,-4.2697544,-4.2697544
489,-4.84,base,-3.5272691,-3.5272691
490,-4.34,base,-3.7311018,-3.7311018
491,-3.51,base,-4.0632844,-4.0632844
492,-1.29,base,-3.7265317,-3.7265317
493,-4.84,base,-5.072234,-5.072234
494,-4.84,base,-4.773352,-4.773352
495,-2.17,base,-3.4204972,-3.4204972
496,-2.04,base,-3.7399256,-3.7399256
497,-4.67,base,-4.635207,-4.635207
498,-0.69,base,-3.4415767,-3.4415767
499,-1.71,base,-3.4526536,-3.4526536
500,-0.012142858,base,-2.0367398,-2.0367398
501,-1.18,base,-2.676945,-2.676945
502,-0.37,base,-1.7887672,-1.7887672
503,-2.4,base,-5.569586,-5.569586
504,-1.75,base,-3.5674427,-3.5674427
505,-0.95,base,-2.1513143,-2.1513143
506,-4.76,base,-4.785041,-4.785041
507,-4.84,base,-4.6624217,-4.6624217
508,-1.6760833,base,-3.8852074,-3.8852074
509,-4.76,base,-5.5088706,-5.5088706
510,-4.76,base,-4.9938436,-4.9938436
511,-0.03,base,-1.851034,-1.851034
512,-4.84,base,-3.999996,-3.999996
513,-4.76,base,-3.5081909,-3.5081909
514,-0.64,base,-2.615133,-2.615133
515,-3.54,base,-4.218627,-4.218627
516,-0.71,base,-2.3863566,-2.3863566
517,-0.79,base,-2.6415517,-2.6415517
518,-4.65,base,-5.114856,-5.114856
519,-0.89,base,-2.5120995,-2.5120995
520,-3.84,base,-3.2943082,-3.2943082
521,-1.15,base,-2.3864026,-2.3864026
522,-1.55,base,-2.3309617,-2.3309617
523,-4.79,base,-3.0517538,-3.0517538
524,-0.98,base,-2.9208183,-2.9208183
525,-2.011875,base,-4.0117707,-4.0117707
526,-0.26,base,-2.3662915,-2.3662915
527,-4.84,base,-4.552046,-4.552046
528,-4.84,base,-5.2691617,-5.2691617
529,-1.33,base,-2.9116642,-2.9116642
530,-4.76,base,-3.7276092,-3.7276092
531,-0.27,base,-2.207514,-2.207514
532,-0.93,base,-2.685019,-2.685019
533,-0.92,base,-3.593509,-3.593509
534,-4.76,base,-3.8491497,-3.8491497
535,-4.84,base,-4.6928253,-4.6928253
536,-4.76,base,-4.5149918,-4.5149918
537,-4.55,base,-5.1090975,-5.1090975
538,-4.84,base,-4.116487,-4.116487
539,-0.64,base,-2.198818,-2.198818
540,-1.62,base,-2.4764009,-2.4764009
541,-2.39,base,-3.7237353,-3.7237353
542,-4.84,base,-3.1180131,-3.1180131
543,-4.84,base,-4.6767035,-4.6767035
544,-3.12,base,-4.6420245,-4.6420245
545,-4.84,base,-5.75471,-5.75471
546,-3.17,base,-4.6341705,-4.6341705
547,-3.8,base,-3.2368243,-3.2368243
548,-2.07,base,-2.946934,-2.946934
549,-4.19,base,-3.3618495,-3.3618495
550,-4.84,base,-4.3767138,-4.3767138
551,-4.76,base,-4.887243,-4.887243
552,0.4,base,-2.4122102,-2.4122102
553,-4.84,base,-4.2426014,-4.2426014
554,-4.76,base,-4.7599616,-4.7599616
555,-4.84,base,-4.723436,-4.723436
556,-4.76,base,-4.317943,-4.317943
557,-4.84,base,-3.3343203,-3.3343203
558,-0.94,base,-2.9717321,-2.9717321
559,-4.84,base,-4.477854,-4.477854
560,-0.98,base,-1.4570459,-1.4570459
561,-4.84,base,-4.4248886,-4.4248886
562,-4.84,base,-2.771189,-2.771189
563,-2.13,base,-4.748902,-4.748902
564,-1.01,base,-2.633341,-2.633341
565,-0.59,base,-2.705355,-2.705355
566,-0.99,base,-3.0332468,-3.0332468
567,-0.44,base,-2.286863,-2.286863
568,-4.84,base,-3.42129,-3.42129
569,-4.84,base,-2.9135358,-2.9135358
570,-4.84,base,-5.273613,-5.273613
571,-4.84,base,-4.3725047,-4.3725047
572,0.03,base,-2.0497673,-2.0497673
573,0.04,base,-1.8891195,-1.8891195
574,-4.84,base,-5.1641855,-5.1641855
575,-4.7,base,-3.2432487,-3.2432487
576,-4.78,base,-4.761892,-4.761892
577,-4.84,base,-5.5564623,-5.5564623
578,-4.84,base,-3.30917,-3.30917
579,-4.76,base,-4.6624494,-4.6624494
580,-0.96,base,-2.3735156,-2.3735156
581,-4.76,base,-4.7362986,-4.7362986
582,-4.16,base,-5.6339974,-5.6339974
583,-4.84,base,-4.7702856,-4.7702856
584,-2.62,base,-4.1331096,-4.1331096
585,-0.48,base,-2.567838,-2.567838
586,-4.76,base,-5.3133545,-5.3133545
587,-4.76,base,-3.3044748,-3.3044748
588,-0.58,base,-2.3845513,-2.3845513
589,-4.76,base,-4.7503214,-4.7503214
590,-0.29,base,-3.2456613,-3.2456613
591,-4.76,base,-4.8643994,-4.8643994
592,-0.47,base,-2.3487937,-2.3487937
593,-1.45,base,-3.9736607,-3.9736607
594,-4.76,base,-3.8785317,-3.8785317
595,-0.05,base,-1.9932696,-1.9932696
596,-0.69,base,-2.8853252,-2.8853252
597,-0.42,base,-2.2647364,-2.2647364
598,-4.84,base,-3.4642909,-3.4642909
599,-0.13875,base,-2.267485,-2.267485
600,-4.76,base,-5.182524,-5.182524
601,-4.84,base,-4.850449,-4.850449
602,-4.76,base,-4.095204,-4.095204
603,-0.91,base,-3.9357808,-3.9357808
604,-4.76,base,-3.262155,-3.262155
605,-2.23,base,-4.50558,-4.50558
606,-2.4,base,-2.0923188,-2.0923188
607,-4.21,base,-4.7109556,-4.7109556
608,-4.35,base,-4.66595,-4.66595
609,-0.3,base,-5.282792,-5.282792
610,-4.84,base,-3.6105235,-3.6105235
611,-0.38,base,-2.5775244,-2.5775244
612,-0.71,base,-2.6207097,-2.6207097
613,-0.24,base,-2.6854541,-2.6854541
614,-2.3,base,-4.485234,-4.485234
615,-4.84,base,-4.612898,-4.612898
616,-4.76,base,-5.319537,-5.319537
617,-4.84,base,-5.189413,-5.189413
618,-4.84,base,-5.5185328,-5.5185328
619,-2.17,base,-3.1122751,-3.1122751
620,-1.54,base,-3.4919193,-3.4919193
621,-4.65,base,-4.6751328,-4.6751328
622,-0.23,base,-2.2620604,-2.2620604
623,-4.6,base,-2.1762083,-2.1762083
