,reference,experiment,tuned,raw
195,-1.37,base,-2.2219942,-2.2219942
196,-0.64,base,-2.3973866,-2.3973866
197,-4.84,base,-5.288645,-5.288645
198,-2.54,base,-4.468618,-4.468618
199,-3.76,base,-4.5051746,-4.5051746
200,-4.84,base,-5.233541,-5.233541
201,-4.84,base,-4.3662434,-4.3662434
202,-0.2,base,-1.9221331,-1.9221331
203,-2.68,base,-4.5051746,-4.5051746
204,-0.265,base,-2.6848807,-2.6848807
205,-2.01,base,-1.9297493,-1.9297493
206,-0.67,base,-2.1900084,-2.1900084
207,-0.49,base,-2.0630698,-2.0630698
208,-4.84,base,-5.2345834,-5.2345834
209,-0.12744445,base,-2.4936275,-2.4936275
210,-4.76,base,-5.728357,-5.728357
211,-0.33,base,-2.03994,-2.03994
212,-3.8,base,-5.372815,-5.372815
213,-1.22,base,-4.6070375,-4.6070375
214,-4.76,base,-5.239311,-5.239311
215,-0.039722223,base,-1.9221331,-1.9221331
216,-4.84,base,-5.455524,-5.455524
217,-2.1,base,-3.949419,-3.949419
218,-2.82,base,-5.3577595,-5.3577595
219,-0.75,base,-2.2449026,-2.2449026
220,-4.84,base,-2.437008,-2.437008
221,-0.010833333,base,-2.2299752,-2.2299752
222,-4.76,base,-5.3944335,-5.3944335
223,-4.84,base,-5.2273355,-5.2273355
224,-2.36,base,-3.5414143,-3.5414143
225,-4.84,base,-5.457882,-5.457882
226,0.0325,base,-2.2285352,-2.2285352
227,-2.235,base,-5.213273,-5.213273
228,-4.84,base,-5.607804,-5.607804
229,-1.22,base,-3.6033244,-3.6033244
230,-3.28,base,-2.8912292,-2.8912292
231,-4.84,base,-5.3524966,-5.3524966
232,-1.525,base,-2.3586483,-2.3586483
233,-4.84,base,-3.493763,-3.493763
234,-3.03,base,-5.233405,-5.233405
235,-4.84,base,-4.300418,-4.300418
236,-0.89,base,-2.2762983,-2.2762983
237,-4.84,base,-4.97545,-4.97545
238,-0.04,base,-2.1302722,-2.1302722
239,-1.35,base,-3.6209846,-3.6209846
240,-0.52,base,-2.1069374,-2.1069374
241,-0.6,base,-2.0255113,-2.0255113
242,-0.23,base,-2.5056424,-2.5056424
243,-4.76,base,-2.6792755,-2.6792755
244,-3.48,base,-2.2620754,-2.2620754
245,-3.23,base,-4.9903307,-4.9903307
246,-1.2,base,-2.268176,-2.268176
247,-1.74,base,-2.7948427,-2.7948427
248,-0.75,base,-3.610635,-3.610635
249,-4.84,base,-5.3302298,-5.3302298
250,-4.565,base,-5.2314715,-5.2314715
251,-4.84,base,-5.594266,-5.594266
252,-0.01,base,-2.1669917,-2.1669917
253,-4.84,base,-1.9273823,-1.9273823
254,-4.76,base,-5.304207,-5.304207
255,-0.48,base,-3.0115178,-3.0115178
256,-1.72,base,-5.3722596,-5.3722596
257,-1.42,base,-5.0238833,-5.0238833
258,-4.84,base,-5.2865176,-5.2865176
259,-4.76,base,-5.2102394,-5.2102394
260,-0.9,base,-1.9864836,-1.9864836
261,-2.95,base,-2.127894,-2.127894
262,-0.84,base,-3.0920792,-3.0920792
263,-4.76,base,-4.0813,-4.0813
264,-0.84,base,-2.188443,-2.188443
265,0.07,base,-2.1166825,-2.1166825
266,-4.76,base,-5.31306,-5.31306
267,-4.76,base,-5.285546,-5.285546
268,-2.33,base,-3.4785142,-3.4785142
269,-1.33,base,-3.9538336,-3.9538336
270,-1.03,base,-2.0478413,-2.0478413
271,-0.16,base,-2.1382198,-2.1382198
272,-0.88,base,-2.1886153,-2.1886153
273,-0.55,base,-1.9221331,-1.9221331
274,-4.84,base,-5.885362,-5.885362
275,-4.76,base,-5.265253,-5.265253
276,0.05,base,-2.161217,-2.161217
277,-4.84,base,-4.216202,-4.216202
278,-0.58,base,-2.1357489,-2.1357489
279,-0.63,base,-3.464148,-3.464148
280,-2.1,base,-3.0514188,-3.0514188
281,-4.84,base,-5.0306797,-5.0306797
282,-4.84,base,-5.3867497,-5.3867497
283,-0.72,base,-2.7013755,-2.7013755
284,-1.51,base,-4.304448,-4.304448
285,-4.75,base,-2.8339987,-2.8339987
286,-2.36,base,-3.1467943,-3.1467943
287,0.03,base,-2.0341887,-2.0341887
288,-0.46,base,-2.8180437,-2.8180437
289,-1.77,base,-3.913612,-3.913612
290,-0.04,base,-1.9221331,-1.9221331
291,-1.18,base,-3.3181362,-3.3181362
292,-4.84,base,-3.4899926,-3.4899926
293,-4.76,base,-5.2791233,-5.2791233
294,-3.18,base,-3.1467943,-3.1467943
295,-0.67,base,-2.1101153,-2.1101153
296,-3.85,base,-5.2371774,-5.2371774
297,-3.48,base,-5.4081655,-5.4081655
298,-3.31,base,-5.678647,-5.678647
299,-0.52,base,-2.7948427,-2.7948427
300,-4.76,base,-5.546814,-5.546814
301,-1.15,base,-2.3068013,-2.3068013
302,-3.06,base,-4.3301764,-4.3301764
303,-4.84,base,-5.530217,-5.530217
304,-4.84,base,-5.4727025,-5.4727025
305,-0.02,base,-1.9221331,-1.9221331
306,-4.76,base,-5.447546,-5.447546
307,-0.06,base,-2.7904608,-2.7904608
308,-4.76,base,-5.4055357,-5.4055357
309,-4.84,base,-5.575936,-5.575936
310,-4.76,base,-5.3186674,-5.3186674
311,-0.93,base,-2.6577394,-2.6577394
312,-2.27,base,-4.104002,-4.104002
313,-0.53,base,-2.074298,-2.074298
314,-4.76,base,-5.552756,-5.552756
315,-4.76,base,-5.2299023,-5.2299023
316,-0.33,base,-3.2820067,-3.2820067
317,-1.13,base,-4.8551693,-4.8551693
318,-1.3,base,-3.9281054,-3.9281054
319,-2.5,base,-2.1637673,-2.1637673
320,-0.23,base,-2.0917554,-2.0917554
321,-0.71,base,-2.2277987,-2.2277987
322,-2.69,base,-5.0344524,-5.0344524
323,-1.96,base,-2.2285352,-2.2285352
324,-0.81,base,-2.8709896,-2.8709896
325,-2.65,base,-5.1912904,-5.1912904
326,-4.84,base,-5.27609,-5.27609
327,-2.45,base,-5.218451,-5.218451
328,-4.76,base,-4.8483734,-4.8483734
329,-1.01,base,-3.0736096,-3.0736096
330,-4.84,base,-2.2372823,-2.2372823
331,-4.53,base,-5.394144,-5.394144
332,-4.76,base,-5.6216545,-5.6216545
333,-0.65,base,-2.4890435,-2.4890435
334,-4.84,base,-5.1590233,-5.1590233
335,-4.76,base,-5.0568733,-5.0568733
336,-1.93,base,-3.5847902,-3.5847902
337,-4.84,base,-2.2172675,-2.2172675
338,-0.12,base,-2.6590362,-2.6590362
339,-3.66,base,-2.1597772,-2.1597772
340,-2.05,base,-4.300418,-4.300418
341,-4.84,base,-5.336296,-5.336296
342,0.03,base,-1.925991,-1.925991
343,-0.15,base,-1.9221331,-1.9221331
344,-4.84,base,-2.2378464,-2.2378464
345,-4.76,base,-5.3582835,-5.3582835
346,-0.1,base,-1.9221331,-1.9221331
347,-4.13,base,-5.2803125,-5.2803125
348,-0.36,base,-2.019602,-2.019602
349,-4.38,base,-3.2014458,-3.2014458
350,-1.78,base,-3.420772,-3.420772
351,-4.76,base,-5.2362785,-5.2362785
352,-4.765,base,-5.44918,-5.44918
353,-3.53,base,-3.208705,-3.208705
354,-0.37,base,-2.6663985,-2.6663985
355,-4.84,base,-5.291371,-5.291371
356,-4.84,base,-2.1405118,-2.1405118
357,-0.45,base,-2.398499,-2.398499
358,-4.76,base,-5.3434634,-5.3434634
359,0.55,base,-2.1437826,-2.1437826
360,-4.76,base,-5.5031705,-5.5031705
361,-1.63,base,-2.6172466,-2.6172466
362,-4.76,base,-5.402862,-5.402862
363,-1.43,base,-5.2979717,-5.2979717
364,-4.76,base,-5.29814,-5.29814
365,-4.84,base,-2.9404688,-2.9404688
366,-1.35,base,-5.2217216,-5.2217216
367,-4.76,base,-5.480408,-5.480408
368,-0.96,base,-3.628541,-3.628541
369,-0.55,base,-2.2517476,-2.2517476
370,-4.84,base,-2.2181132,-2.2181132
371,-0.89,base,-3.2746317,-3.2746317
372,-4.76,base,-5.849246,-5.849246
373,-4.45,base,-5.5114307,-5.5114307
374,-4.84,base,-5.5436234,-5.5436234
375,-0.32,base,-2.0901237,-2.0901237
376,-4.76,base,-5.916919,-5.916919
377,-0.25,base,-2.2277987,-2.2277987
378,-0.61,base,-2.5411234,-2.5411234
379,-0.06,base,-2.0015957,-2.0015957
380,-4.84,base,-4.1430683,-4.1430683
381,-4.4,base,-5.277279,-5.277279
382,-4.84,base,-4.176107,-4.176107
383,-1.11,base,-3.3143659,-3.3143659
384,-4.5,base,-5.0601807,-5.0601807
385,-4.76,base,-5.4229865,-5.4229865
386,-4.84,base,-3.175601,-3.175601
387,0.0,base,-2.0989037,-2.0989037
388,-0.62,base,-1.9269358,-1.9269358
389,-1.18,base,-2.8568757,-2.8568757
390,-0.45,base,-2.1053917,-2.1053917
391,-1.09,base,-3.8257284,-3.8257284
392,-2.05,base,-4.161486,-4.161486
393,-4.84,base,-2.6590362,-2.6590362
394,-3.94,base,-4.5309033,-4.5309033
395,-4.76,base,-4.406825,-4.406825
396,-4.34,base,-3.5705538,-3.5705538
397,-0.1,base,-1.9221331,-1.9221331
398,-2.37,base,-5.3416886,-5.3416886
399,-3.66,base,-2.1766305,-2.1766305
400,-4.84,base,-3.9753802,-3.9753802
401,-4.84,base,-4.5959573,-4.5959573
402,-0.9,base,-1.9221331,-1.9221331
403,-4.76,base,-2.5161462,-2.5161462
404,-1.79,base,-2.2173474,-2.2173474
405,-4.62,base,-5.288649,-5.288649
406,-0.03,base,-2.320031,-2.320031
407,-4.84,base,-4.121649,-4.121649
408,-4.76,base,-5.2238564,-5.2238564
409,-1.17,base,-3.066234,-3.066234
410,-4.76,base,-5.0238833,-5.0238833
411,-4.76,base,-2.1956906,-2.1956906
412,-4.84,base,-5.363831,-5.363831
413,-4.76,base,-5.523134,-5.523134
414,-4.84,base,-5.2252045,-5.2252045
415,-4.84,base,-5.088913,-5.088913
416,-4.76,base,-5.287615,-5.287615
417,-2.08,base,-3.2997968,-3.2997968
418,-0.28,base,-2.225311,-2.225311
419,-0.53,base,-3.0803542,-3.0803542
420,-0.48,base,-3.3514214,-3.3514214
421,-4.84,base,-5.3251004,-5.3251004
422,-0.6,base,-5.2709227,-5.2709227
423,-4.84,base,-5.29788,-5.29788
424,-3.99,base,-5.6507754,-5.6507754
425,-0.03,base,-2.0351143,-2.0351143
426,-2.5,base,-4.0117044,-4.0117044
427,-2.47,base,-5.180462,-5.180462
428,-4.76,base,-5.5148683,-5.5148683
429,-0.84175,base,-3.8040514,-3.8040514
430,-4.84,base,-3.9859762,-3.9859762
431,-4.76,base,-3.6726618,-3.6726618
432,-0.46,base,-2.5759163,-2.5759163
433,-4.64,base,-5.184494,-5.184494
434,-4.84,base,-5.578136,-5.578136
435,0.0,base,-1.9221331,-1.9221331
436,-0.06,base,-2.0107987,-2.0107987
437,-0.57,base,-3.3040166,-3.3040166
438,-0.81,base,-2.2831702,-2.2831702
439,-4.76,base,-5.8782377,-5.8782377
440,-3.49,base,-5.6275806,-5.6275806
441,-4.84,base,-5.2729836,-5.2729836
442,-4.53,base,-2.5207157,-2.5207157
443,-2.23,base,-2.0774126,-2.0774126
444,-1.75,base,-5.3436904,-5.3436904
445,-4.84,base,-5.484531,-5.484531
446,-4.76,base,-5.2226005,-5.2226005
447,-0.27,base,-1.9221331,-1.9221331
448,-0.10375,base,-2.2372823,-2.2372823
449,-2.74,base,-5.5191374,-5.5191374
450,-0.95,base,-3.4466166,-3.4466166
451,-1.53,base,-4.259836,-4.259836
452,-0.66,base,-2.181354,-2.181354
453,-4.76,base,-5.320604,-5.320604
454,-0.2,base,-2.22686,-2.22686
455,-3.03,base,-5.234206,-5.234206
456,-4.76,base,-5.3716555,-5.3716555
457,-1.58,base,-3.018444,-3.018444
458,-1.62,base,-3.8619227,-3.8619227
459,-4.46,base,-5.3032374,-5.3032374
460,-4.84,base,-5.322738,-5.322738
461,-4.84,base,-5.3769803,-5.3769803
462,-0.32,base,-2.6866505,-2.6866505
463,-4.84,base,-5.573736,-5.573736
464,-4.84,base,-5.6887107,-5.6887107
465,-2.47,base,-5.317934,-5.317934
466,0.13,base,-1.9221331,-1.9221331
467,-2.51,base,-5.2580843,-5.2580843
468,-4.76,base,-5.2865176,-5.2865176
469,-4.45,base,-5.301176,-5.301176
470,-0.56,base,-2.6504414,-2.6504414
471,-4.53,base,-5.389875,-5.389875
472,-4.84,base,-5.320604,-5.320604
473,-4.84,base,-3.3986976,-3.3986976
474,-1.44,base,-3.3439813,-3.3439813
475,-0.26,base,-2.2147963,-2.2147963
476,-1.17,base,-2.2172208,-2.2172208
477,-4.76,base,-5.3601904,-5.3601904
478,-4.76,base,-5.399899,-5.399899
479,-1.11,base,-4.501375,-4.501375
480,0.0132142855,base,-2.1117473,-2.1117473
481,-0.5133333,base,-3.23764,-3.23764
482,-0.91,base,-2.1692438,-2.1692438
483,-0.13,base,-1.9221331,-1.9221331
484,-2.93,base,-2.7848883,-2.7848883
485,-3.52,base,-4.628482,-4.628482
486,-2.58,base,-4.391945,-4.391945
487,-1.715,base,-2.250102,-2.250102
488,-4.76,base,-5.1292624,-5.1292624
489,-4.84,base,-5.317868,-5.317868
490,-4.34,base,-3.2820067,-3.2820067
491,-3.51,base,-5.3667483,-5.3667483
492,-1.29,base,-5.305236,-5.305236
493,-4.84,base,-5.252194,-5.252194
494,-4.84,base,-5.3063407,-5.3063407
495,-2.17,base,-5.252197,-5.252197
496,-2.04,base,-2.1422963,-2.1422963
497,-4.67,base,-5.315506,-5.315506
498,-0.69,base,-2.94211,-2.94211
499,-1.71,base,-5.1912904,-5.1912904
500,-0.012142858,base,-2.225311,-2.225311
501,-1.18,base,-4.300418,-4.300418
502,-0.37,base,-2.8765044,-2.8765044
503,-2.4,base,-5.2219496,-5.2219496
504,-1.75,base,-2.3017292,-2.3017292
505,-0.95,base,-2.320031,-2.320031
506,-4.76,base,-5.5015316,-5.5015316
507,-4.84,base,-5.4780083,-5.4780083
508,-1.6760833,base,-2.3713636,-2.3713636
509,-4.76,base,-4.86651,-4.86651
510,-4.76,base,-5.8329954,-5.8329954
511,-0.03,base,-1.9221331,-1.9221331
512,-4.84,base,-2.1646137,-2.1646137
513,-4.76,base,-3.018444,-3.018444
514,-0.64,base,-2.1956108,-2.1956108
515,-3.54,base,-4.654443,-4.654443
516,-0.71,base,-2.414957,-2.414957
517,-0.79,base,-2.6393216,-2.6393216
518,-4.65,base,-4.1357584,-4.1357584
519,-0.89,base,-2.865352,-2.865352
520,-3.84,base,-4.812049,-4.812049
521,-1.15,base,-5.2382774,-5.2382774
522,-1.55,base,-1.9624283,-1.9624283
523,-4.79,base,-5.368546,-5.368546
524,-0.98,base,-2.861646,-2.861646
525,-2.011875,base,-5.32913,-5.32913
526,-0.26,base,-2.1167686,-2.1167686
527,-4.84,base,-5.3584814,-5.3584814
528,-4.84,base,-5.7576094,-5.7576094
529,-1.33,base,-3.8513265,-3.8513265
530,-4.76,base,-5.3565264,-5.3565264
531,-0.27,base,-1.9608512,-1.9608512
532,-0.93,base,-3.2892659,-3.2892659
533,-0.92,base,-2.2331824,-2.2331824
534,-4.76,base,-2.94211,-2.94211
535,-4.84,base,-5.3614445,-5.3614445
536,-4.76,base,-5.2521305,-5.2521305
537,-4.55,base,-5.6641827,-5.6641827
538,-4.84,base,-5.3208313,-5.3208313
539,-0.64,base,-2.0168009,-2.0168009
540,-1.62,base,-2.2268143,-2.2268143
541,-2.39,base,-3.5705538,-3.5705538
542,-4.84,base,-4.7053876,-4.7053876
543,-4.84,base,-5.5300922,-5.5300922
544,-3.12,base,-5.287615,-5.287615
545,-4.84,base,-5.373871,-5.373871
546,-3.17,base,-5.2822194,-5.2822194
547,-3.8,base,-5.122466,-5.122466
548,-2.07,base,-5.2160196,-5.2160196
549,-4.19,base,-2.2155628,-2.2155628
550,-4.84,base,-2.1166825,-2.1166825
551,-4.76,base,-5.240878,-5.240878
552,0.4,base,-1.9221331,-1.9221331
553,-4.84,base,-5.3591557,-5.3591557
554,-4.76,base,-5.682644,-5.682644
555,-4.84,base,-2.529123,-2.529123
556,-4.76,base,-5.4562616,-5.4562616
557,-4.84,base,-5.2647557,-5.2647557
558,-0.94,base,-3.4318528,-3.4318528
559,-4.84,base,-5.5995374,-5.5995374
560,-0.98,base,-1.9372617,-1.9372617
561,-4.84,base,-5.969318,-5.969318
562,-4.84,base,-5.0117474,-5.0117474
563,-2.13,base,-5.3872013,-5.3872013
564,-1.01,base,-1.9445505,-1.9445505
565,-0.59,base,-3.0773287,-3.0773287
566,-0.99,base,-3.6393893,-3.6393893
567,-0.44,base,-2.0653455,-2.0653455
568,-4.84,base,-3.4607244,-3.4607244
569,-4.84,base,-3.6068645,-3.6068645
570,-4.84,base,-5.532286,-5.532286
571,-4.84,base,-6.046505,-6.046505
572,0.03,base,-1.9221331,-1.9221331
573,0.04,base,-1.9221331,-1.9221331
574,-4.84,base,-5.393539,-5.393539
575,-4.7,base,-3.2559812,-3.2559812
576,-4.78,base,-4.486524,-4.486524
577,-4.84,base,-5.208368,-5.208368
578,-4.84,base,-3.544838,-3.544838
579,-4.76,base,-5.4552517,-5.4552517
580,-0.96,base,-3.066234,-3.066234
581,-4.76,base,-5.617657,-5.617657
582,-4.16,base,-5.5015316,-5.5015316
583,-4.84,base,-5.526226,-5.526226
584,-2.62,base,-5.6080756,-5.6080756
585,-0.48,base,-2.1964104,-2.1964104
586,-4.76,base,-5.3802085,-5.3802085
587,-4.76,base,-2.5041955,-2.5041955
588,-0.58,base,-2.4194906,-2.4194906
589,-4.76,base,-5.449615,-5.449615
590,-0.29,base,-2.0113244,-2.0113244
591,-4.76,base,-5.362479,-5.362479
592,-0.47,base,-2.628169,-2.628169
593,-1.45,base,-3.025703,-3.025703
594,-4.76,base,-2.8236558,-2.8236558
595,-0.05,base,-2.021478,-2.021478
596,-0.69,base,-2.931831,-2.931831
597,-0.42,base,-1.9686663,-1.9686663
598,-4.84,base,-5.3434634,-5.3434634
599,-0.13875,base,-2.436076,-2.436076
600,-4.76,base,-5.3788867,-5.3788867
601,-4.84,base,-5.406409,-5.406409
602,-4.76,base,-5.561603,-5.561603
603,-0.91,base,-2.2948573,-2.2948573
604,-4.76,base,-4.6476464,-4.6476464
605,-2.23,base,-5.260625,-5.260625
606,-2.4,base,-5.229272,-5.229272
607,-4.21,base,-4.311526,-4.311526
608,-4.35,base,-4.9323354,-4.9323354
609,-0.3,base,-2.1613894,-2.1613894
610,-4.84,base,-5.2304344,-5.2304344
611,-0.38,base,-1.9221331,-1.9221331
612,-0.71,base,-1.9911058,-1.9911058
613,-0.24,base,-2.1837788,-2.1837788
614,-2.3,base,-5.166098,-5.166098
615,-4.84,base,-5.250435,-5.250435
616,-4.76,base,-5.2767477,-5.2767477
617,-4.84,base,-5.4055357,-5.4055357
618,-4.84,base,-5.4727025,-5.4727025
619,-2.17,base,-3.1540544,-3.1540544
620,-1.54,base,-4.939876,-4.939876
621,-4.65,base,-5.2226005,-5.2226005
622,-0.23,base,-1.9221331,-1.9221331
623,-4.6,base,-1.9221331,-1.9221331
624,-0.72,base,-3.0588593,-3.0588593
