,reference,experiment,tuned,raw
69,-3.475,base,-0.30340078,-0.30340078
70,-4.76,base,-0.28617942,-0.28617942
71,-0.61,base,-0.23837169,-0.23837169
72,-0.13,base,-0.24202879,-0.24202879
73,-4.76,base,-0.27723423,-0.27723423
74,-4.84,base,-0.2568038,-0.2568038
75,-4.76,base,-0.49810174,-0.49810174
76,-1.07,base,-0.2552792,-0.2552792
77,-1.36,base,-0.2052445,-0.2052445
78,-4.84,base,-0.28295252,-0.28295252
79,-1.48,base,-0.20709904,-0.20709904
80,-1.13,base,-0.20786333,-0.20786333
81,-4.76,base,-0.452181,-0.452181
82,-2.58,base,-0.3176134,-0.3176134
83,-0.11,base,-0.17908832,-0.17908832
84,-2.16,base,-0.24741472,-0.24741472
85,-0.4,base,-0.2293379,-0.2293379
86,-1.3,base,-0.2601509,-0.2601509
87,-1.51,base,-0.17841895,-0.17841895
88,-4.84,base,-0.28376937,-0.28376937
89,-4.84,base,-0.40615213,-0.40615213
90,-4.84,base,-0.29057914,-0.29057914
91,-4.76,base,-0.3372079,-0.3372079
92,-3.7,base,-0.36082155,-0.36082155
93,-2.61,base,-0.24686062,-0.24686062
94,-4.84,base,-0.29144466,-0.29144466
95,-0.595,base,-0.3260328,-0.3260328
96,-1.97,base,-0.27146462,-0.27146462
97,-2.3,base,-0.26960775,-0.26960775
98,-2.1,base,-0.23969294,-0.23969294
99,-0.97,base,-0.24606518,-0.24606518
100,-4.11,base,-0.20018308,-0.20018308
101,-1.91,base,-0.24511726,-0.24511726
102,-2.46,base,-0.29173496,-0.29173496
103,-0.74,base,-0.22799274,-0.22799274
104,-4.84,base,-0.2813793,-0.2813793
105,-4.76,base,-0.20389993,-0.20389993
106,-4.84,base,-0.20298074,-0.20298074
107,-4.76,base,-0.280622,-0.280622
108,-3.67,base,-0.29924038,-0.29924038
109,-0.06,base,-0.19438495,-0.19438495
110,-2.3,base,-0.2625727,-0.2625727
111,-4.59,base,-0.43026838,-0.43026838
112,-0.07,base,-0.20871837,-0.20871837
113,-3.67,base,-0.23161803,-0.23161803
114,-4.82,base,-0.35739267,-0.35739267
115,-4.76,base,-0.24609368,-0.24609368
116,-0.01,base,-0.17873672,-0.17873672
117,-1.62,base,-0.24118875,-0.24118875
118,-1.34,base,-0.2815183,-0.2815183
119,-4.76,base,-0.33674982,-0.33674982
120,-4.76,base,-0.31937316,-0.31937316
121,-1.23,base,-0.36410752,-0.36410752
122,0.235,base,-0.23986396,-0.23986396
123,-0.69,base,-0.27090055,-0.27090055
124,-4.84,base,-0.32171097,-0.32171097
125,0.02,base,-0.206143,-0.206143
126,-4.84,base,-0.56357807,-0.56357807
127,-0.57,base,-0.22300561,-0.22300561
128,-2.85,base,-0.30445302,-0.30445302
129,-4.76,base,-0.17649555,-0.17649555
130,-0.36,base,-0.18721758,-0.18721758
131,-3.67,base,-0.2998502,-0.2998502
132,-4.76,base,-0.3642955,-0.3642955
133,-0.35,base,-0.23818846,-0.23818846
134,-0.68,base,-0.2471358,-0.2471358
135,-4.76,base,-0.37061724,-0.37061724
136,-4.76,base,-0.40948492,-0.40948492
137,-4.76,base,-0.32871374,-0.32871374
138,-0.52,base,-0.2176327,-0.2176327
139,-4.84,base,-0.20605452,-0.20605452
140,-4.78,base,-0.21398103,-0.21398103
141,-2.04,base,-0.18307678,-0.18307678
142,-4.84,base,-0.25670692,-0.25670692
143,-4.570833,base,-0.26403454,-0.26403454
144,-0.7,base,-0.28728265,-0.28728265
145,-4.84,base,-0.22648735,-0.22648735
146,-4.76,base,-0.39609143,-0.39609143
147,-4.47,base,-0.29709336,-0.29709336
148,-2.29,base,-0.50165397,-0.50165397
149,-0.11,base,-0.33150086,-0.33150086
150,-4.84,base,-0.35210574,-0.35210574
151,-0.67,base,-0.27492198,-0.27492198
152,-4.825,base,-0.26490387,-0.26490387
153,-4.84,base,-0.57022184,-0.57022184
154,-2.47,base,-0.25886327,-0.25886327
155,-0.345,base,-0.2632976,-0.2632976
156,-4.76,base,-0.51629794,-0.51629794
157,-0.67,base,-0.21052815,-0.21052815
158,-1.39,base,-0.2546954,-0.2546954
159,-2.58,base,-0.19238587,-0.19238587
160,-0.1,base,-0.23204581,-0.23204581
161,-4.5,base,-0.26810828,-0.26810828
162,-2.69,base,-0.4099544,-0.4099544
163,-4.84,base,-0.25987646,-0.25987646
164,-0.11,base,-0.21117808,-0.21117808
165,-2.32,base,-0.2558883,-0.2558883
166,-3.58,base,-0.34963784,-0.34963784
167,-4.76,base,-0.26154816,-0.26154816
168,-0.15,base,-0.22207014,-0.22207014
169,-4.76,base,-0.2642543,-0.2642543
170,-1.59,base,-0.20119186,-0.20119186
171,-0.99,base,-0.29522708,-0.29522708
172,-3.05,base,-0.23502444,-0.23502444
173,-4.76,base,-0.2814344,-0.2814344
174,-0.05,base,-0.22560008,-0.22560008
175,-1.62,base,-0.30858487,-0.30858487
176,-4.84,base,-0.34986496,-0.34986496
177,-4.76,base,-0.3514962,-0.3514962
178,-4.84,base,-0.3317397,-0.3317397
179,-4.84,base,-0.24723785,-0.24723785
180,-2.65,base,-0.23174872,-0.23174872
181,-1.07,base,-0.237593,-0.237593
182,-0.31,base,-0.3598943,-0.3598943
183,-3.74,base,-0.17830293,-0.17830293
184,-0.47,base,-0.24186815,-0.24186815
185,-4.76,base,-0.24947764,-0.24947764
186,-0.3,base,-0.2161998,-0.2161998
187,-4.84,base,-0.4432563,-0.4432563
188,-4.71,base,-0.28449765,-0.28449765
189,-4.84,base,-0.33998266,-0.33998266
190,-1.56,base,-0.27404958,-0.27404958
191,-3.24,base,-0.3004847,-0.3004847
192,-4.84,base,-0.5119807,-0.5119807
193,-2.97,base,-0.18647127,-0.18647127
194,0.17,base,-0.19574293,-0.19574293
195,-1.37,base,-0.27101332,-0.27101332
196,-0.64,base,-0.223404,-0.223404
197,-4.84,base,-0.24814858,-0.24814858
198,-2.54,base,-0.26685613,-0.26685613
199,-3.76,base,-0.28108102,-0.28108102
200,-4.84,base,-0.3522203,-0.3522203
201,-4.84,base,-0.17825012,-0.17825012
202,-0.2,base,-0.19810672,-0.19810672
203,-2.68,base,-0.24342412,-0.24342412
204,-0.265,base,-0.22740795,-0.22740795
205,-2.01,base,-0.29799312,-0.29799312
206,-0.67,base,-0.2694022,-0.2694022
207,-0.49,base,-0.36148694,-0.36148694
208,-4.84,base,-0.26248395,-0.26248395
209,-0.12744445,base,-0.24266885,-0.24266885
210,-4.76,base,-0.38975096,-0.38975096
211,-0.33,base,-0.33164802,-0.33164802
212,-3.8,base,-0.25086865,-0.25086865
213,-1.22,base,-0.21896838,-0.21896838
214,-4.76,base,-0.21011071,-0.21011071
215,-0.039722223,base,-0.22487302,-0.22487302
216,-4.84,base,-0.30789557,-0.30789557
217,-2.1,base,-0.26409534,-0.26409534
218,-2.82,base,-0.37422577,-0.37422577
219,-0.75,base,-0.30371776,-0.30371776
220,-4.84,base,-0.22800353,-0.22800353
221,-0.010833333,base,-0.2624283,-0.2624283
222,-4.76,base,-0.37646767,-0.37646767
223,-4.84,base,-0.35138825,-0.35138825
224,-2.36,base,-0.26076612,-0.26076612
225,-4.84,base,-0.29999653,-0.29999653
226,0.0325,base,-0.25073525,-0.25073525
227,-2.235,base,-0.294416,-0.294416
228,-4.84,base,-0.30087978,-0.30087978
229,-1.22,base,-0.28508422,-0.28508422
230,-3.28,base,-0.26813075,-0.26813075
231,-4.84,base,-0.46721247,-0.46721247
232,-1.525,base,-0.2571948,-0.2571948
233,-4.84,base,-0.3312655,-0.3312655
234,-3.03,base,-0.326492,-0.326492
235,-4.84,base,-0.25395116,-0.25395116
236,-0.89,base,-0.24142005,-0.24142005
237,-4.84,base,-0.27923185,-0.27923185
238,-0.04,base,-0.24949609,-0.24949609
239,-1.35,base,-0.22277425,-0.22277425
240,-0.52,base,-0.2806287,-0.2806287
241,-0.6,base,-0.3196007,-0.3196007
242,-0.23,base,-0.26870337,-0.26870337
243,-4.76,base,-0.24687399,-0.24687399
244,-3.48,base,-0.26771253,-0.26771253
245,-3.23,base,-0.3170403,-0.3170403
246,-1.2,base,-0.29325187,-0.29325187
247,-1.74,base,-0.2725778,-0.2725778
248,-0.75,base,-0.32767972,-0.32767972
249,-4.84,base,-0.41000563,-0.41000563
250,-4.565,base,-0.26629478,-0.26629478
251,-4.84,base,-0.3101729,-0.3101729
252,-0.01,base,-0.20825988,-0.20825988
253,-4.84,base,-0.20479931,-0.20479931
254,-4.76,base,-0.26654562,-0.26654562
255,-0.48,base,-0.22534823,-0.22534823
256,-1.72,base,-0.30424532,-0.30424532
257,-1.42,base,-0.25065,-0.25065
258,-4.84,base,-0.23017721,-0.23017721
259,-4.76,base,-0.2598015,-0.2598015
260,-0.9,base,-0.20104767,-0.20104767
261,-2.95,base,-0.31536317,-0.31536317
262,-0.84,base,-0.25119644,-0.25119644
263,-4.76,base,-0.29102677,-0.29102677
264,-0.84,base,-0.30103412,-0.30103412
265,0.07,base,-0.26118878,-0.26118878
266,-4.76,base,-0.38284975,-0.38284975
267,-4.76,base,-0.34914878,-0.34914878
268,-2.33,base,-0.30017677,-0.30017677
269,-1.33,base,-0.24769625,-0.24769625
270,-1.03,base,-0.21711138,-0.21711138
271,-0.16,base,-0.21401663,-0.21401663
272,-0.88,base,-0.29410642,-0.29410642
273,-0.55,base,-0.19049935,-0.19049935
274,-4.84,base,-0.43628168,-0.43628168
275,-4.76,base,-0.34546447,-0.34546447
276,0.05,base,-0.18049398,-0.18049398
277,-4.84,base,-0.22867675,-0.22867675
278,-0.58,base,-0.23030858,-0.23030858
279,-0.63,base,-0.2074905,-0.2074905
280,-2.1,base,-0.29706314,-0.29706314
281,-4.84,base,-0.23530059,-0.23530059
282,-4.84,base,-0.39217845,-0.39217845
283,-0.72,base,-0.29066667,-0.29066667
284,-1.51,base,-0.26032493,-0.26032493
285,-4.75,base,-0.22760105,-0.22760105
286,-2.36,base,-0.24575438,-0.24575438
287,0.03,base,-0.1735807,-0.1735807
288,-0.46,base,-0.26619986,-0.26619986
289,-1.77,base,-0.2692427,-0.2692427
290,-0.04,base,-0.19789754,-0.19789754
291,-1.18,base,-0.3250338,-0.3250338
292,-4.84,base,-0.2329982,-0.2329982
293,-4.76,base,-0.26648873,-0.26648873
294,-3.18,base,-0.3089087,-0.3089087
295,-0.67,base,-0.26317462,-0.26317462
296,-3.85,base,-0.27084097,-0.27084097
297,-3.48,base,-0.27680513,-0.27680513
298,-3.31,base,-0.3624358,-0.3624358
299,-0.52,base,-0.30636498,-0.30636498
300,-4.76,base,-0.2578653,-0.2578653
301,-1.15,base,-0.29566053,-0.29566053
302,-3.06,base,-0.2893435,-0.2893435
303,-4.84,base,-0.31869802,-0.31869802
304,-4.84,base,-0.25014904,-0.25014904
305,-0.02,base,-0.19203667,-0.19203667
306,-4.76,base,-0.25704166,-0.25704166
307,-0.06,base,-0.20363843,-0.20363843
308,-4.76,base,-0.2882177,-0.2882177
309,-4.84,base,-0.3306572,-0.3306572
310,-4.76,base,-0.2891678,-0.2891678
311,-0.93,base,-0.25818384,-0.25818384
312,-2.27,base,-0.26972094,-0.26972094
313,-0.53,base,-0.21233854,-0.21233854
314,-4.76,base,-0.29350948,-0.29350948
315,-4.76,base,-0.3392799,-0.3392799
316,-0.33,base,-0.20377682,-0.20377682
317,-1.13,base,-0.2790303,-0.2790303
318,-1.3,base,-0.50394374,-0.50394374
319,-2.5,base,-0.22527863,-0.22527863
320,-0.23,base,-0.28181714,-0.28181714
321,-0.71,base,-0.17380713,-0.17380713
322,-2.69,base,-0.22168578,-0.22168578
323,-1.96,base,-0.23903051,-0.23903051
324,-0.81,base,-0.1982212,-0.1982212
325,-2.65,base,-0.25940856,-0.25940856
326,-4.84,base,-0.2897059,-0.2897059
327,-2.45,base,-0.32013914,-0.32013914
328,-4.76,base,-0.27444273,-0.27444273
329,-1.01,base,-0.29229054,-0.29229054
330,-4.84,base,-0.17427917,-0.17427917
331,-4.53,base,-0.2813435,-0.2813435
332,-4.76,base,-0.37931618,-0.37931618
333,-0.65,base,-0.22202681,-0.22202681
334,-4.84,base,-0.30773944,-0.30773944
335,-4.76,base,-0.37239394,-0.37239394
336,-1.93,base,-0.27267066,-0.27267066
337,-4.84,base,-0.30666217,-0.30666217
338,-0.12,base,-0.2695183,-0.2695183
339,-3.66,base,-0.21086277,-0.21086277
340,-2.05,base,-0.28280538,-0.28280538
341,-4.84,base,-0.303375,-0.303375
342,0.03,base,-0.24856164,-0.24856164
343,-0.15,base,-0.21618111,-0.21618111
344,-4.84,base,-0.3026336,-0.3026336
345,-4.76,base,-0.2662943,-0.2662943
346,-0.1,base,-0.22800474,-0.22800474
347,-4.13,base,-0.26605147,-0.26605147
348,-0.36,base,-0.20197405,-0.20197405
349,-4.38,base,-0.253784,-0.253784
350,-1.78,base,-0.4563088,-0.4563088
351,-4.76,base,-0.27394518,-0.27394518
352,-4.765,base,-0.3176177,-0.3176177
353,-3.53,base,-0.20485495,-0.20485495
354,-0.37,base,-0.26072642,-0.26072642
355,-4.84,base,-0.34427214,-0.34427214
356,-4.84,base,-0.2354522,-0.2354522
357,-0.45,base,-0.23001644,-0.23001644
358,-4.76,base,-0.33018413,-0.33018413
359,0.55,base,-0.24834497,-0.24834497
360,-4.76,base,-0.33501533,-0.33501533
361,-1.63,base,-0.2493641,-0.2493641
362,-4.76,base,-0.42844942,-0.42844942
363,-1.43,base,-0.41294077,-0.41294077
364,-4.76,base,-0.33670038,-0.33670038
365,-4.84,base,-0.25440183,-0.25440183
366,-1.35,base,-0.25259736,-0.25259736
367,-4.76,base,-0.3770872,-0.3770872
368,-0.96,base,-0.2873188,-0.2873188
369,-0.55,base,-0.18823962,-0.18823962
370,-4.84,base,-0.3085444,-0.3085444
371,-0.89,base,-0.3602424,-0.3602424
372,-4.76,base,-0.31999078,-0.31999078
373,-4.45,base,-0.26556423,-0.26556423
374,-4.84,base,-0.34158137,-0.34158137
375,-0.32,base,-0.2536907,-0.2536907
376,-4.76,base,-0.448684,-0.448684
377,-0.25,base,-0.25388077,-0.25388077
378,-0.61,base,-0.28624418,-0.28624418
379,-0.06,base,-0.25266483,-0.25266483
380,-4.84,base,-0.24335012,-0.24335012
381,-4.4,base,-0.2664131,-0.2664131
382,-4.84,base,-0.29734716,-0.29734716
383,-1.11,base,-0.2747853,-0.2747853
384,-4.5,base,-0.31409353,-0.31409353
385,-4.76,base,-0.3421456,-0.3421456
386,-4.84,base,-0.27589294,-0.27589294
387,0.0,base,-0.21241407,-0.21241407
388,-0.62,base,-0.20661172,-0.20661172
389,-1.18,base,-0.3130004,-0.3130004
390,-0.45,base,-0.2303429,-0.2303429
391,-1.09,base,-0.29538986,-0.29538986
392,-2.05,base,-0.43355915,-0.43355915
393,-4.84,base,-0.17966868,-0.17966868
394,-3.94,base,-0.32341406,-0.32341406
395,-4.76,base,-0.31835225,-0.31835225
396,-4.34,base,-0.23749088,-0.23749088
397,-0.1,base,-0.1872925,-0.1872925
398,-2.37,base,-0.27482268,-0.27482268
399,-3.66,base,-0.25281447,-0.25281447
400,-4.84,base,-0.24355985,-0.24355985
401,-4.84,base,-0.2907368,-0.2907368
402,-0.9,base,-0.1756467,-0.1756467
403,-4.76,base,-0.25624636,-0.25624636
404,-1.79,base,-0.2767162,-0.2767162
405,-4.62,base,-0.2527901,-0.2527901
406,-0.03,base,-0.24427597,-0.24427597
407,-4.84,base,-0.3314491,-0.3314491
408,-4.76,base,-0.29243687,-0.29243687
409,-1.17,base,-0.31224993,-0.31224993
410,-4.76,base,-0.44234008,-0.44234008
411,-4.76,base,-0.20953135,-0.20953135
412,-4.84,base,-0.42912596,-0.42912596
413,-4.76,base,-0.30812612,-0.30812612
414,-4.84,base,-0.30076367,-0.30076367
415,-4.84,base,-0.30183095,-0.30183095
416,-4.76,base,-0.32311597,-0.32311597
417,-2.08,base,-0.29865494,-0.29865494
418,-0.28,base,-0.252235,-0.252235
419,-0.53,base,-0.20875564,-0.20875564
420,-0.48,base,-0.26296085,-0.26296085
421,-4.84,base,-0.34091428,-0.34091428
422,-0.6,base,-0.27481326,-0.27481326
423,-4.84,base,-0.23987514,-0.23987514
424,-3.99,base,-0.27235696,-0.27235696
425,-0.03,base,-0.22931702,-0.22931702
426,-2.5,base,-0.26870045,-0.26870045
427,-2.47,base,-0.2704769,-0.2704769
428,-4.76,base,-0.39928272,-0.39928272
429,-0.84175,base,-0.2408852,-0.2408852
430,-4.84,base,-0.35483226,-0.35483226
431,-4.76,base,-0.2388606,-0.2388606
432,-0.46,base,-0.19149087,-0.19149087
433,-4.64,base,-0.3306185,-0.3306185
434,-4.84,base,-0.3617569,-0.3617569
435,0.0,base,-0.18888073,-0.18888073
436,-0.06,base,-0.23633827,-0.23633827
437,-0.57,base,-0.21858148,-0.21858148
438,-0.81,base,-0.22509035,-0.22509035
439,-4.76,base,-0.5215257,-0.5215257
440,-3.49,base,-0.4273992,-0.4273992
441,-4.84,base,-0.3890083,-0.3890083
442,-4.53,base,-0.25238946,-0.25238946
443,-2.23,base,-0.2830758,-0.2830758
444,-1.75,base,-0.24991022,-0.24991022
445,-4.84,base,-0.39388472,-0.39388472
446,-4.76,base,-0.20484957,-0.20484957
447,-0.27,base,-0.18572395,-0.18572395
448,-0.10375,base,-0.25457498,-0.25457498
449,-2.74,base,-0.33857277,-0.33857277
450,-0.95,base,-0.23345351,-0.23345351
451,-1.53,base,-0.31104496,-0.31104496
452,-0.66,base,-0.25711313,-0.25711313
453,-4.76,base,-0.23676969,-0.23676969
454,-0.2,base,-0.2197969,-0.2197969
455,-3.03,base,-0.30394107,-0.30394107
456,-4.76,base,-0.31122965,-0.31122965
457,-1.58,base,-0.26598576,-0.26598576
458,-1.62,base,-0.28717652,-0.28717652
459,-4.46,base,-0.20305778,-0.20305778
460,-4.84,base,-0.4042823,-0.4042823
461,-4.84,base,-0.2991547,-0.2991547
462,-0.32,base,-0.2536141,-0.2536141
463,-4.84,base,-0.35577673,-0.35577673
464,-4.84,base,-0.3375536,-0.3375536
465,-2.47,base,-0.27608892,-0.27608892
466,0.13,base,-0.22931671,-0.22931671
467,-2.51,base,-0.26891848,-0.26891848
468,-4.76,base,-0.31232482,-0.31232482
469,-4.45,base,-0.27524838,-0.27524838
470,-0.56,base,-0.24495317,-0.24495317
471,-4.53,base,-0.29413688,-0.29413688
472,-4.84,base,-0.27573022,-0.27573022
473,-4.84,base,-0.22004522,-0.22004522
474,-1.44,base,-0.32059506,-0.32059506
475,-0.26,base,-0.26398635,-0.26398635
476,-1.17,base,-0.28506556,-0.28506556
477,-4.76,base,-0.2019673,-0.2019673
478,-4.76,base,-0.2694402,-0.2694402
479,-1.11,base,-0.35393527,-0.35393527
480,0.0132142855,base,-0.21351074,-0.21351074
481,-0.5133333,base,-0.26822415,-0.26822415
482,-0.91,base,-0.25521967,-0.25521967
483,-0.13,base,-0.21824741,-0.21824741
484,-2.93,base,-0.3246062,-0.3246062
485,-3.52,base,-0.26914844,-0.26914844
486,-2.58,base,-0.2124042,-0.2124042
487,-1.715,base,-0.23215577,-0.23215577
488,-4.76,base,-0.38827798,-0.38827798
489,-4.84,base,-0.43390298,-0.43390298
490,-4.34,base,-0.22871584,-0.22871584
491,-3.51,base,-0.24389301,-0.24389301
492,-1.29,base,-0.20452544,-0.20452544
493,-4.84,base,-0.20846064,-0.20846064
494,-4.84,base,-0.476708,-0.476708
495,-2.17,base,-0.283174,-0.283174
496,-2.04,base,-0.19760229,-0.19760229
497,-4.67,base,-0.3397665,-0.3397665
498,-0.69,base,-0.4317977,-0.4317977
499,-1.71,base,-0.25274226,-0.25274226
500,-0.012142858,base,-0.23143335,-0.23143335
501,-1.18,base,-0.29274774,-0.29274774
502,-0.37,base,-0.29100466,-0.29100466
503,-2.4,base,-0.28459355,-0.28459355
504,-1.75,base,-0.22752564,-0.22752564
505,-0.95,base,-0.29198056,-0.29198056
506,-4.76,base,-0.38658574,-0.38658574
507,-4.84,base,-0.2588423,-0.2588423
508,-1.6760833,base,-0.31273776,-0.31273776
509,-4.76,base,-0.30556676,-0.30556676
510,-4.76,base,-0.5142519,-0.5142519
511,-0.03,base,-0.2018563,-0.2018563
512,-4.84,base,-0.159253,-0.159253
513,-4.76,base,-0.30749297,-0.30749297
514,-0.64,base,-0.27410704,-0.27410704
515,-3.54,base,-0.27006707,-0.27006707
516,-0.71,base,-0.28242356,-0.28242356
517,-0.79,base,-0.42552686,-0.42552686
518,-4.65,base,-0.29231185,-0.29231185
519,-0.89,base,-0.24365576,-0.24365576
520,-3.84,base,-0.20243478,-0.20243478
521,-1.15,base,-0.29810843,-0.29810843
522,-1.55,base,-0.24885084,-0.24885084
523,-4.79,base,-0.3825767,-0.3825767
524,-0.98,base,-0.27627248,-0.27627248
525,-2.011875,base,-0.2714825,-0.2714825
526,-0.26,base,-0.21970828,-0.21970828
527,-4.84,base,-0.33739656,-0.33739656
528,-4.84,base,-0.38336572,-0.38336572
529,-1.33,base,-0.32727876,-0.32727876
530,-4.76,base,-0.283089,-0.283089
531,-0.27,base,-0.29632512,-0.29632512
532,-0.93,base,-0.25437388,-0.25437388
533,-0.92,base,-0.32170293,-0.32170293
534,-4.76,base,-0.2637178,-0.2637178
535,-4.84,base,-0.24758,-0.24758
536,-4.76,base,-0.2937058,-0.2937058
537,-4.55,base,-0.3343202,-0.3343202
538,-4.84,base,-0.24780138,-0.24780138
539,-0.64,base,-0.3392829,-0.3392829
540,-1.62,base,-0.34013584,-0.34013584
541,-2.39,base,-0.30448338,-0.30448338
542,-4.84,base,-0.365628,-0.365628
543,-4.84,base,-0.26993352,-0.26993352
544,-3.12,base,-0.28875682,-0.28875682
545,-4.84,base,-0.3254709,-0.3254709
546,-3.17,base,-0.3206509,-0.3206509
547,-3.8,base,-0.34015933,-0.34015933
548,-2.07,base,-0.34415784,-0.34415784
549,-4.19,base,-0.2740286,-0.2740286
550,-4.84,base,-0.2728609,-0.2728609
551,-4.76,base,-0.25531676,-0.25531676
552,0.4,base,-0.24460799,-0.24460799
553,-4.84,base,-0.42172572,-0.42172572
554,-4.76,base,-0.40282193,-0.40282193
555,-4.84,base,-0.31161126,-0.31161126
556,-4.76,base,-0.38416466,-0.38416466
557,-4.84,base,-0.26953718,-0.26953718
558,-0.94,base,-0.33519736,-0.33519736
559,-4.84,base,-0.34723207,-0.34723207
560,-0.98,base,-0.25700822,-0.25700822
561,-4.84,base,-0.38226578,-0.38226578
562,-4.84,base,-0.20306382,-0.20306382
563,-2.13,base,-0.23774692,-0.23774692
564,-1.01,base,-0.28301534,-0.28301534
565,-0.59,base,-0.22680597,-0.22680597
566,-0.99,base,-0.30726886,-0.30726886
567,-0.44,base,-0.29860187,-0.29860187
568,-4.84,base,-0.23623879,-0.23623879
569,-4.84,base,-0.34177342,-0.34177342
570,-4.84,base,-0.37814346,-0.37814346
571,-4.84,base,-0.31802443,-0.31802443
572,0.03,base,-0.21331288,-0.21331288
573,0.04,base,-0.19921087,-0.19921087
574,-4.84,base,-0.34413525,-0.34413525
575,-4.7,base,-0.21217965,-0.21217965
576,-4.78,base,-0.2753314,-0.2753314
577,-4.84,base,-0.36227137,-0.36227137
578,-4.84,base,-0.2498996,-0.2498996
579,-4.76,base,-0.32697085,-0.32697085
580,-0.96,base,-0.28176263,-0.28176263
581,-4.76,base,-0.27851987,-0.27851987
582,-4.16,base,-0.3739667,-0.3739667
583,-4.84,base,-0.3571919,-0.3571919
584,-2.62,base,-0.41147393,-0.41147393
585,-0.48,base,-0.25966844,-0.25966844
586,-4.76,base,-0.36519054,-0.36519054
587,-4.76,base,-0.17327492,-0.17327492
588,-0.58,base,-0.27535686,-0.27535686
589,-4.76,base,-0.42113402,-0.42113402
590,-0.29,base,-0.22127904,-0.22127904
591,-4.76,base,-0.3965078,-0.3965078
592,-0.47,base,-0.27108982,-0.27108982
593,-1.45,base,-0.23108286,-0.23108286
594,-4.76,base,-0.22017618,-0.22017618
595,-0.05,base,-0.21186318,-0.21186318
596,-0.69,base,-0.26235107,-0.26235107
597,-0.42,base,-0.21549572,-0.21549572
598,-4.84,base,-0.28999344,-0.28999344
599,-0.13875,base,-0.24448572,-0.24448572
600,-4.76,base,-0.77102,-0.77102
601,-4.84,base,-0.36638132,-0.36638132
602,-4.76,base,-0.24097393,-0.24097393
603,-0.91,base,-0.27248982,-0.27248982
604,-4.76,base,-0.31496552,-0.31496552
605,-2.23,base,-0.35096464,-0.35096464
606,-2.4,base,-0.37302437,-0.37302437
607,-4.21,base,-0.26657486,-0.26657486
608,-4.35,base,-0.27420554,-0.27420554
