,reference,experiment,tuned,raw
76,-1.07,base,-1.3420471,-1.3420471
77,-1.36,base,-1.5416358,-1.5416358
78,-4.84,base,-4.6655746,-4.6655746
79,-1.48,base,-1.2017338,-1.2017338
80,-1.13,base,-0.8850562,-0.8850562
81,-4.76,base,-4.6294503,-4.6294503
82,-2.58,base,-2.755837,-2.755837
83,-0.11,base,-0.10422811,-0.10422811
84,-2.16,base,-2.4555345,-2.4555345
85,-0.4,base,-0.22823054,-0.22823054
86,-1.3,base,-0.9650216,-0.9650216
87,-1.51,base,-0.7780147,-0.7780147
88,-4.84,base,-4.696232,-4.696232
89,-4.84,base,-4.6140323,-4.6140323
90,-4.84,base,-4.583609,-4.583609
91,-4.76,base,-4.586852,-4.586852
92,-3.7,base,-4.690584,-4.690584
93,-2.61,base,-2.7180734,-2.7180734
94,-4.84,base,-4.3026924,-4.3026924
95,-0.595,base,-0.2668947,-0.2668947
96,-1.97,base,-2.4289675,-2.4289675
97,-2.3,base,-2.4211075,-2.4211075
98,-2.1,base,-1.3503857,-1.3503857
99,-0.97,base,-1.690465,-1.690465
100,-4.11,base,-4.739824,-4.739824
101,-1.91,base,-1.8242297,-1.8242297
102,-2.46,base,-4.3899794,-4.3899794
103,-0.74,base,-1.3458707,-1.3458707
104,-4.84,base,-4.5801907,-4.5801907
105,-4.76,base,-4.787077,-4.787077
106,-4.84,base,-4.6662784,-4.6662784
107,-4.76,base,-4.597724,-4.597724
108,-3.67,base,-3.566744,-3.566744
109,-0.06,base,-0.8952616,-0.8952616
110,-2.3,base,-2.431982,-2.431982
111,-4.59,base,-4.9561625,-4.9561625
112,-0.07,base,-0.3302641,-0.3302641
113,-3.67,base,-2.7040765,-2.7040765
114,-4.82,base,-4.6580806,-4.6580806
115,-4.76,base,-4.5131645,-4.5131645
116,-0.01,base,-0.06789372,-0.06789372
117,-1.62,base,-1.6194577,-1.6194577
118,-1.34,base,-1.3375392,-1.3375392
119,-4.76,base,-4.6402383,-4.6402383
120,-4.76,base,-4.670534,-4.670534
121,-1.23,base,-2.8803227,-2.8803227
122,0.235,base,-1.199255,-1.199255
123,-0.69,base,-0.66447437,-0.66447437
124,-4.84,base,-4.485025,-4.485025
125,0.02,base,-0.45913884,-0.45913884
126,-4.84,base,-4.6799,-4.6799
127,-0.57,base,-0.2947329,-0.2947329
128,-2.85,base,-2.6699615,-2.6699615
129,-4.76,base,-3.7069616,-3.7069616
130,-0.36,base,-1.0083477,-1.0083477
131,-3.67,base,-3.662211,-3.662211
132,-4.76,base,-4.7353234,-4.7353234
133,-0.35,base,-1.5974433,-1.5974433
134,-0.68,base,-0.4380905,-0.4380905
135,-4.76,base,-4.7035728,-4.7035728
136,-4.76,base,-4.6448917,-4.6448917
137,-4.76,base,-4.720039,-4.720039
138,-0.52,base,-1.0920486,-1.0920486
139,-4.84,base,-4.4968824,-4.4968824
140,-4.78,base,-4.7932205,-4.7932205
141,-2.04,base,-1.0154862,-1.0154862
142,-4.84,base,-4.5782194,-4.5782194
143,-4.570833,base,-4.22285,-4.22285
144,-0.7,base,-1.9958816,-1.9958816
145,-4.84,base,-4.6480393,-4.6480393
146,-4.76,base,-4.8722563,-4.8722563
147,-4.47,base,-3.7875352,-3.7875352
148,-2.29,base,-4.421392,-4.421392
149,-0.11,base,-0.9517252,-0.9517252
150,-4.84,base,-5.05795,-5.05795
151,-0.67,base,-1.0643399,-1.0643399
152,-4.825,base,-3.843887,-3.843887
153,-4.84,base,-4.891904,-4.891904
154,-2.47,base,-2.0742385,-2.0742385
155,-0.345,base,-2.4078865,-2.4078865
156,-4.76,base,-4.689856,-4.689856
157,-0.67,base,-0.6834781,-0.6834781
158,-1.39,base,-2.8316545,-2.8316545
159,-2.58,base,-1.9407635,-1.9407635
160,-0.1,base,-0.31511906,-0.31511906
161,-4.5,base,-3.5255685,-3.5255685
162,-2.69,base,-2.6515832,-2.6515832
163,-4.84,base,-4.6734147,-4.6734147
164,-0.11,base,-2.3282666,-2.3282666
165,-2.32,base,-3.7754142,-3.7754142
166,-3.58,base,-4.616435,-4.616435
167,-4.76,base,-4.6251163,-4.6251163
168,-0.15,base,-0.3803733,-0.3803733
169,-4.76,base,-4.690139,-4.690139
170,-1.59,base,-0.3240764,-0.3240764
171,-0.99,base,-0.5378583,-0.5378583
172,-3.05,base,-3.997661,-3.997661
173,-4.76,base,-3.9466555,-3.9466555
174,-0.05,base,-0.16244045,-0.16244045
175,-1.62,base,-1.4561822,-1.4561822
176,-4.84,base,-4.8281097,-4.8281097
177,-4.76,base,-4.6611547,-4.6611547
178,-4.84,base,-4.7986727,-4.7986727
179,-4.84,base,-4.006921,-4.006921
180,-2.65,base,-2.5894299,-2.5894299
181,-1.07,base,-2.3396842,-2.3396842
182,-0.31,base,-1.6298174,-1.6298174
183,-3.74,base,-2.286115,-2.286115
184,-0.47,base,-1.4783821,-1.4783821
185,-4.76,base,-3.746745,-3.746745
186,-0.3,base,-0.4934748,-0.4934748
187,-4.84,base,-4.6264763,-4.6264763
188,-4.71,base,-4.6723,-4.6723
189,-4.84,base,-4.8330593,-4.8330593
190,-1.56,base,-2.4742258,-2.4742258
191,-3.24,base,-3.6462235,-3.6462235
192,-4.84,base,-4.5227523,-4.5227523
193,-2.97,base,-4.5364704,-4.5364704
194,0.17,base,-0.2439554,-0.2439554
195,-1.37,base,-1.7947643,-1.7947643
196,-0.64,base,-0.77408785,-0.77408785
197,-4.84,base,-4.813521,-4.813521
198,-2.54,base,-3.1278958,-3.1278958
199,-3.76,base,-2.3864727,-2.3864727
200,-4.84,base,-4.8420978,-4.8420978
201,-4.84,base,-3.6622918,-3.6622918
202,-0.2,base,-0.29210296,-0.29210296
203,-2.68,base,-2.6782007,-2.6782007
204,-0.265,base,-1.7595476,-1.7595476
205,-2.01,base,-1.282783,-1.282783
206,-0.67,base,-0.8189874,-0.8189874
207,-0.49,base,-2.0169435,-2.0169435
208,-4.84,base,-3.27104,-3.27104
209,-0.12744445,base,-1.7099621,-1.7099621
210,-4.76,base,-4.898866,-4.898866
211,-0.33,base,-1.3079226,-1.3079226
212,-3.8,base,-4.8039,-4.8039
213,-1.22,base,-2.3510363,-2.3510363
214,-4.76,base,-4.761046,-4.761046
215,-0.039722223,base,-0.8848291,-0.8848291
216,-4.84,base,-4.6807833,-4.6807833
217,-2.1,base,-1.4623617,-1.4623617
218,-2.82,base,-4.2422247,-4.2422247
219,-0.75,base,-0.4929103,-0.4929103
220,-4.84,base,-2.3184977,-2.3184977
221,-0.010833333,base,-1.5244689,-1.5244689
222,-4.76,base,-4.6552486,-4.6552486
223,-4.84,base,-4.6469526,-4.6469526
224,-2.36,base,-2.5210378,-2.5210378
225,-4.84,base,-4.721408,-4.721408
226,0.0325,base,-1.447454,-1.447454
227,-2.235,base,-2.8653781,-2.8653781
228,-4.84,base,-4.639417,-4.639417
229,-1.22,base,-2.3175461,-2.3175461
230,-3.28,base,-2.5825484,-2.5825484
231,-4.84,base,-4.6803703,-4.6803703
232,-1.525,base,-0.34230682,-0.34230682
233,-4.84,base,-4.716878,-4.716878
234,-3.03,base,-3.1658854,-3.1658854
235,-4.84,base,-4.655746,-4.655746
236,-0.89,base,-1.0090574,-1.0090574
237,-4.84,base,-4.4921203,-4.4921203
238,-0.04,base,-0.5244022,-0.5244022
239,-1.35,base,-0.98214954,-0.98214954
240,-0.52,base,-0.53911823,-0.53911823
241,-0.6,base,-2.218378,-2.218378
242,-0.23,base,-0.4185523,-0.4185523
243,-4.76,base,-4.319592,-4.319592
244,-3.48,base,-2.9602299,-2.9602299
245,-3.23,base,-4.531192,-4.531192
246,-1.2,base,-1.1294756,-1.1294756
247,-1.74,base,-2.1279829,-2.1279829
248,-0.75,base,-1.0900978,-1.0900978
249,-4.84,base,-4.826663,-4.826663
250,-4.565,base,-4.6730876,-4.6730876
251,-4.84,base,-4.6542225,-4.6542225
252,-0.01,base,-0.4766189,-0.4766189
253,-4.84,base,-4.5360093,-4.5360093
254,-4.76,base,-4.7763124,-4.7763124
255,-0.48,base,-1.5421271,-1.5421271
256,-1.72,base,-5.0457854,-5.0457854
257,-1.42,base,-2.6161551,-2.6161551
258,-4.84,base,-4.7124534,-4.7124534
259,-4.76,base,-4.90572,-4.90572
260,-0.9,base,-0.65619934,-0.65619934
261,-2.95,base,-2.5185332,-2.5185332
262,-0.84,base,-1.3881153,-1.3881153
263,-4.76,base,-4.7235107,-4.7235107
264,-0.84,base,-2.2034087,-2.2034087
265,0.07,base,-0.5658389,-0.5658389
266,-4.76,base,-5.093137,-5.093137
267,-4.76,base,-4.686385,-4.686385
268,-2.33,base,-2.8534405,-2.8534405
269,-1.33,base,-3.0190442,-3.0190442
270,-1.03,base,-0.68572015,-0.68572015
271,-0.16,base,-0.08858603,-0.08858603
272,-0.88,base,-1.0649483,-1.0649483
273,-0.55,base,-0.6917595,-0.6917595
274,-4.84,base,-4.6187487,-4.6187487
275,-4.76,base,-4.4695725,-4.4695725
276,0.05,base,-0.21597427,-0.21597427
277,-4.84,base,-4.876972,-4.876972
278,-0.58,base,-0.80355126,-0.80355126
279,-0.63,base,-0.9421143,-0.9421143
280,-2.1,base,-2.4325418,-2.4325418
281,-4.84,base,-4.5994997,-4.5994997
282,-4.84,base,-4.448091,-4.448091
283,-0.72,base,-0.87819296,-0.87819296
284,-1.51,base,-3.3430119,-3.3430119
285,-4.75,base,-4.275283,-4.275283
286,-2.36,base,-1.5817448,-1.5817448
287,0.03,base,-0.04937193,-0.04937193
288,-0.46,base,-1.3464723,-1.3464723
289,-1.77,base,-2.4796958,-2.4796958
290,-0.04,base,-0.38901082,-0.38901082
291,-1.18,base,-1.9107151,-1.9107151
292,-4.84,base,-3.5562172,-3.5562172
293,-4.76,base,-4.4999275,-4.4999275
294,-3.18,base,-3.3229508,-3.3229508
295,-0.67,base,-0.5189578,-0.5189578
296,-3.85,base,-4.640865,-4.640865
297,-3.48,base,-4.507871,-4.507871
298,-3.31,base,-4.799253,-4.799253
299,-0.52,base,-2.039184,-2.039184
300,-4.76,base,-4.6423445,-4.6423445
301,-1.15,base,-1.4317698,-1.4317698
302,-3.06,base,-3.2887397,-3.2887397
303,-4.84,base,-3.4049802,-3.4049802
304,-4.84,base,-4.610587,-4.610587
305,-0.02,base,-0.04131604,-0.04131604
306,-4.76,base,-4.73027,-4.73027
307,-0.06,base,-0.44437602,-0.44437602
308,-4.76,base,-4.6009517,-4.6009517
309,-4.84,base,-4.786672,-4.786672
310,-4.76,base,-3.8083377,-3.8083377
311,-0.93,base,-1.6932372,-1.6932372
312,-2.27,base,-1.3636997,-1.3636997
313,-0.53,base,-0.4436133,-0.4436133
314,-4.76,base,-4.8751903,-4.8751903
315,-4.76,base,-4.6280103,-4.6280103
316,-0.33,base,-1.1244931,-1.1244931
317,-1.13,base,-2.009182,-2.009182
318,-1.3,base,-1.3676615,-1.3676615
319,-2.5,base,-2.5895827,-2.5895827
320,-0.23,base,-0.4096637,-0.4096637
321,-0.71,base,-0.9404977,-0.9404977
322,-2.69,base,-2.7072072,-2.7072072
323,-1.96,base,-1.6801771,-1.6801771
324,-0.81,base,-0.68865,-0.68865
325,-2.65,base,-2.3795328,-2.3795328
326,-4.84,base,-4.6174955,-4.6174955
327,-2.45,base,-4.588271,-4.588271
328,-4.76,base,-4.6953106,-4.6953106
329,-1.01,base,-1.2854109,-1.2854109
330,-4.84,base,-4.637926,-4.637926
331,-4.53,base,-4.5951777,-4.5951777
332,-4.76,base,-4.6400795,-4.6400795
333,-0.65,base,-0.39861813,-0.39861813
334,-4.84,base,-4.3326774,-4.3326774
335,-4.76,base,-4.674381,-4.674381
336,-1.93,base,-2.1673813,-2.1673813
337,-4.84,base,-4.853241,-4.853241
338,-0.12,base,-1.5578766,-1.5578766
339,-3.66,base,-3.2897186,-3.2897186
340,-2.05,base,-2.243926,-2.243926
341,-4.84,base,-4.613449,-4.613449
342,0.03,base,-0.28561696,-0.28561696
343,-0.15,base,-0.2792017,-0.2792017
344,-4.84,base,-4.69237,-4.69237
345,-4.76,base,-4.7072954,-4.7072954
346,-0.1,base,-0.16899166,-0.16899166
347,-4.13,base,-3.1906626,-3.1906626
348,-0.36,base,-0.45877457,-0.45877457
349,-4.38,base,-3.1186028,-3.1186028
350,-1.78,base,-2.8518047,-2.8518047
351,-4.76,base,-4.629639,-4.629639
352,-4.765,base,-4.443453,-4.443453
353,-3.53,base,-4.8061604,-4.8061604
354,-0.37,base,-1.024032,-1.024032
355,-4.84,base,-4.6763844,-4.6763844
356,-4.84,base,-4.8927402,-4.8927402
357,-0.45,base,-0.8035485,-0.8035485
358,-4.76,base,-4.5043077,-4.5043077
359,0.55,base,-0.27471566,-0.27471566
360,-4.76,base,-4.6612597,-4.6612597
361,-1.63,base,-2.1280525,-2.1280525
362,-4.76,base,-4.6451187,-4.6451187
363,-1.43,base,-4.2663317,-4.2663317
364,-4.76,base,-4.5692687,-4.5692687
365,-4.84,base,-4.6423793,-4.6423793
366,-1.35,base,-1.4459126,-1.4459126
367,-4.76,base,-4.6701856,-4.6701856
368,-0.96,base,-0.86921823,-0.86921823
369,-0.55,base,-0.3611293,-0.3611293
370,-4.84,base,-4.688448,-4.688448
371,-0.89,base,-1.6826503,-1.6826503
372,-4.76,base,-4.626545,-4.626545
373,-4.45,base,-4.6688614,-4.6688614
374,-4.84,base,-4.6323376,-4.6323376
375,-0.32,base,-1.7027012,-1.7027012
376,-4.76,base,-4.657655,-4.657655
377,-0.25,base,-0.1493288,-0.1493288
378,-0.61,base,-1.3313882,-1.3313882
379,-0.06,base,-0.29673672,-0.29673672
380,-4.84,base,-4.612329,-4.612329
381,-4.4,base,-4.375147,-4.375147
382,-4.84,base,-4.620942,-4.620942
383,-1.11,base,-1.8389906,-1.8389906
384,-4.5,base,-4.3377013,-4.3377013
385,-4.76,base,-4.6015162,-4.6015162
386,-4.84,base,-4.704767,-4.704767
387,0.0,base,-0.3180296,-0.3180296
388,-0.62,base,-0.3450023,-0.3450023
389,-1.18,base,-2.9084852,-2.9084852
390,-0.45,base,-0.41121927,-0.41121927
391,-1.09,base,-1.3374897,-1.3374897
392,-2.05,base,-1.8352029,-1.8352029
393,-4.84,base,-3.7737153,-3.7737153
394,-3.94,base,-4.597658,-4.597658
395,-4.76,base,-4.2939367,-4.2939367
396,-4.34,base,-4.5175886,-4.5175886
397,-0.1,base,-0.35726753,-0.35726753
398,-2.37,base,-3.9342713,-3.9342713
399,-3.66,base,-4.512519,-4.512519
400,-4.84,base,-4.7241945,-4.7241945
401,-4.84,base,-4.595044,-4.595044
402,-0.9,base,-0.60881263,-0.60881263
403,-4.76,base,-4.713027,-4.713027
404,-1.79,base,-1.333554,-1.333554
405,-4.62,base,-4.778427,-4.778427
406,-0.03,base,-1.9360104,-1.9360104
407,-4.84,base,-4.587117,-4.587117
408,-4.76,base,-4.678772,-4.678772
409,-1.17,base,-1.2542715,-1.2542715
410,-4.76,base,-2.612021,-2.612021
411,-4.76,base,-4.5208797,-4.5208797
412,-4.84,base,-4.990195,-4.990195
413,-4.76,base,-4.7421904,-4.7421904
414,-4.84,base,-4.560419,-4.560419
415,-4.84,base,-4.3020515,-4.3020515
416,-4.76,base,-4.1578736,-4.1578736
417,-2.08,base,-2.42624,-2.42624
418,-0.28,base,-0.5429259,-0.5429259
419,-0.53,base,-0.94148874,-0.94148874
420,-0.48,base,-1.2204823,-1.2204823
421,-4.84,base,-4.707862,-4.707862
422,-0.6,base,-0.67495346,-0.67495346
423,-4.84,base,-4.795665,-4.795665
424,-3.99,base,-4.4542594,-4.4542594
425,-0.03,base,-0.13420606,-0.13420606
426,-2.5,base,-2.2602777,-2.2602777
427,-2.47,base,-3.239869,-3.239869
428,-4.76,base,-4.6779456,-4.6779456
429,-0.84175,base,-2.1662912,-2.1662912
430,-4.84,base,-3.3498263,-3.3498263
431,-4.76,base,-4.7019176,-4.7019176
432,-0.46,base,-0.48644957,-0.48644957
433,-4.64,base,-4.1425586,-4.1425586
434,-4.84,base,-4.5637627,-4.5637627
435,0.0,base,-0.89285284,-0.89285284
436,-0.06,base,-1.2133627,-1.2133627
437,-0.57,base,-1.8664637,-1.8664637
438,-0.81,base,-1.0884538,-1.0884538
439,-4.76,base,-4.556158,-4.556158
440,-3.49,base,-4.654482,-4.654482
441,-4.84,base,-4.769248,-4.769248
442,-4.53,base,-4.3075943,-4.3075943
443,-2.23,base,-1.9234246,-1.9234246
444,-1.75,base,-2.1715467,-2.1715467
445,-4.84,base,-4.45418,-4.45418
446,-4.76,base,-4.4004407,-4.4004407
447,-0.27,base,-0.52349025,-0.52349025
448,-0.10375,base,-1.7285311,-1.7285311
449,-2.74,base,-4.2473764,-4.2473764
450,-0.95,base,-1.5803459,-1.5803459
451,-1.53,base,-3.9156604,-3.9156604
452,-0.66,base,-1.9018178,-1.9018178
453,-4.76,base,-4.457879,-4.457879
454,-0.2,base,-1.122382,-1.122382
455,-3.03,base,-3.8621361,-3.8621361
456,-4.76,base,-4.8483787,-4.8483787
457,-1.58,base,-1.6062325,-1.6062325
458,-1.62,base,-1.2014484,-1.2014484
459,-4.46,base,-4.7103267,-4.7103267
460,-4.84,base,-4.6873274,-4.6873274
461,-4.84,base,-4.6149178,-4.6149178
462,-0.32,base,-1.2151728,-1.2151728
463,-4.84,base,-4.2489862,-4.2489862
464,-4.84,base,-4.643488,-4.643488
465,-2.47,base,-3.3345714,-3.3345714
466,0.13,base,-0.37767795,-0.37767795
467,-2.51,base,-3.3327632,-3.3327632
468,-4.76,base,-4.643928,-4.643928
469,-4.45,base,-4.7466235,-4.7466235
470,-0.56,base,-0.37426442,-0.37426442
471,-4.53,base,-4.7123833,-4.7123833
472,-4.84,base,-4.6673603,-4.6673603
473,-4.84,base,-4.6314754,-4.6314754
474,-1.44,base,-0.7328827,-0.7328827
475,-0.26,base,-0.40530607,-0.40530607
476,-1.17,base,-1.9000256,-1.9000256
477,-4.76,base,-4.134643,-4.134643
478,-4.76,base,-4.719348,-4.719348
479,-1.11,base,-2.250513,-2.250513
480,0.0132142855,base,-1.3209637,-1.3209637
481,-0.5133333,base,-2.0319524,-2.0319524
482,-0.91,base,-1.1521232,-1.1521232
483,-0.13,base,-0.3130759,-0.3130759
484,-2.93,base,-4.525839,-4.525839
485,-3.52,base,-4.5291343,-4.5291343
486,-2.58,base,-2.4229584,-2.4229584
487,-1.715,base,-1.3236498,-1.3236498
488,-4.76,base,-4.656563,-4.656563
489,-4.84,base,-4.521578,-4.521578
490,-4.34,base,-3.3212156,-3.3212156
491,-3.51,base,-4.4683485,-4.4683485
492,-1.29,base,-1.8875768,-1.8875768
493,-4.84,base,-4.9589767,-4.9589767
494,-4.84,base,-4.6221204,-4.6221204
495,-2.17,base,-3.939328,-3.939328
496,-2.04,base,-1.9104548,-1.9104548
497,-4.67,base,-4.701992,-4.701992
498,-0.69,base,-0.812167,-0.812167
499,-1.71,base,-2.2492504,-2.2492504
500,-0.012142858,base,-1.2651784,-1.2651784
501,-1.18,base,-1.9096594,-1.9096594
502,-0.37,base,-1.3940263,-1.3940263
503,-2.4,base,-3.8192048,-3.8192048
504,-1.75,base,-2.1336122,-2.1336122
505,-0.95,base,-1.0069032,-1.0069032
506,-4.76,base,-4.70281,-4.70281
507,-4.84,base,-4.568141,-4.568141
508,-1.6760833,base,-2.603279,-2.603279
509,-4.76,base,-4.562867,-4.562867
510,-4.76,base,-4.532565,-4.532565
511,-0.03,base,-0.32873896,-0.32873896
512,-4.84,base,-4.6755104,-4.6755104
513,-4.76,base,-4.77369,-4.77369
514,-0.64,base,-1.2898474,-1.2898474
515,-3.54,base,-3.343965,-3.343965
516,-0.71,base,-0.93728167,-0.93728167
517,-0.79,base,-1.150188,-1.150188
518,-4.65,base,-4.09782,-4.09782
519,-0.89,base,-0.88826704,-0.88826704
520,-3.84,base,-4.697623,-4.697623
521,-1.15,base,-1.9056317,-1.9056317
522,-1.55,base,-1.1765215,-1.1765215
523,-4.79,base,-4.651976,-4.651976
524,-0.98,base,-1.1161351,-1.1161351
525,-2.011875,base,-3.6007278,-3.6007278
526,-0.26,base,-0.52220017,-0.52220017
527,-4.84,base,-5.065979,-5.065979
528,-4.84,base,-4.6661873,-4.6661873
529,-1.33,base,-1.2580526,-1.2580526
530,-4.76,base,-4.676065,-4.676065
531,-0.27,base,-0.28594038,-0.28594038
532,-0.93,base,-1.6348121,-1.6348121
533,-0.92,base,-1.1143551,-1.1143551
534,-4.76,base,-3.590736,-3.590736
535,-4.84,base,-4.7351117,-4.7351117
536,-4.76,base,-4.2152247,-4.2152247
537,-4.55,base,-4.66399,-4.66399
538,-4.84,base,-4.7893505,-4.7893505
539,-0.64,base,-0.37881455,-0.37881455
540,-1.62,base,-1.5117091,-1.5117091
541,-2.39,base,-2.6734257,-2.6734257
542,-4.84,base,-4.5688915,-4.5688915
543,-4.84,base,-4.5586843,-4.5586843
544,-3.12,base,-3.489171,-3.489171
545,-4.84,base,-4.645588,-4.645588
546,-3.17,base,-4.5898147,-4.5898147
547,-3.8,base,-4.017569,-4.017569
548,-2.07,base,-1.4376183,-1.4376183
549,-4.19,base,-3.3361712,-3.3361712
550,-4.84,base,-4.7764416,-4.7764416
551,-4.76,base,-5.0533032,-5.0533032
552,0.4,base,-2.2536588,-2.2536588
553,-4.84,base,-4.7214575,-4.7214575
554,-4.76,base,-4.602497,-4.602497
555,-4.84,base,-4.6369305,-4.6369305
556,-4.76,base,-4.614174,-4.614174
557,-4.84,base,-4.8499365,-4.8499365
558,-0.94,base,-1.4248765,-1.4248765
559,-4.84,base,-4.650102,-4.650102
560,-0.98,base,-0.8019666,-0.8019666
561,-4.84,base,-4.645902,-4.645902
562,-4.84,base,-4.698743,-4.698743
563,-2.13,base,-2.377286,-2.377286
564,-1.01,base,-0.9994818,-0.9994818
565,-0.59,base,-0.7338756,-0.7338756
566,-0.99,base,-1.230608,-1.230608
567,-0.44,base,-1.614891,-1.614891
568,-4.84,base,-4.1268663,-4.1268663
569,-4.84,base,-3.3056393,-3.3056393
570,-4.84,base,-4.594204,-4.594204
571,-4.84,base,-4.49755,-4.49755
572,0.03,base,-0.14418046,-0.14418046
573,0.04,base,-0.12848601,-0.12848601
574,-4.84,base,-4.635042,-4.635042
575,-4.7,base,-4.368863,-4.368863
576,-4.78,base,-4.214313,-4.214313
577,-4.84,base,-4.4248996,-4.4248996
578,-4.84,base,-4.430602,-4.430602
579,-4.76,base,-4.6805854,-4.6805854
580,-0.96,base,-1.5756782,-1.5756782
581,-4.76,base,-4.6362114,-4.6362114
582,-4.16,base,-4.6321564,-4.6321564
583,-4.84,base,-4.6180925,-4.6180925
584,-2.62,base,-4.4549594,-4.4549594
585,-0.48,base,-1.11371,-1.11371
586,-4.76,base,-4.6137834,-4.6137834
587,-4.76,base,-4.6838226,-4.6838226
588,-0.58,base,-0.982608,-0.982608
589,-4.76,base,-4.674365,-4.674365
590,-0.29,base,-0.3798686,-0.3798686
591,-4.76,base,-4.6384134,-4.6384134
592,-0.47,base,-1.5110795,-1.5110795
593,-1.45,base,-1.6103287,-1.6103287
594,-4.76,base,-4.5751047,-4.5751047
595,-0.05,base,-1.2679673,-1.2679673
596,-0.69,base,-0.2804523,-0.2804523
597,-0.42,base,-1.2507893,-1.2507893
598,-4.84,base,-4.690111,-4.690111
599,-0.13875,base,-1.3318889,-1.3318889
600,-4.76,base,-4.6474648,-4.6474648
601,-4.84,base,-4.7743235,-4.7743235
602,-4.76,base,-4.669547,-4.669547
603,-0.91,base,-1.5336024,-1.5336024
604,-4.76,base,-4.626749,-4.626749
605,-2.23,base,-2.370685,-2.370685
606,-2.4,base,-2.7977362,-2.7977362
607,-4.21,base,-3.3196986,-3.3196986
608,-4.35,base,-4.661318,-4.661318
609,-0.3,base,-4.6857166,-4.6857166
610,-4.84,base,-4.6410522,-4.6410522
611,-0.38,base,-0.5449908,-0.5449908
612,-0.71,base,-0.71722406,-0.71722406
613,-0.24,base,-1.2353699,-1.2353699
614,-2.3,base,-3.030564,-3.030564
615,-4.84,base,-4.7635975,-4.7635975
616,-4.76,base,-4.691595,-4.691595
617,-4.84,base,-4.9874015,-4.9874015
618,-4.84,base,-4.7133617,-4.7133617
619,-2.17,base,-2.999051,-2.999051
620,-1.54,base,-2.315786,-2.315786
621,-4.65,base,-4.570585,-4.570585
