,reference,experiment,tuned,raw
91,-4.76,base,-4.806224,-3.2986996
92,-3.7,base,-4.420795,-3.0817583
93,-2.61,base,-2.6288195,-2.076781
94,-4.84,base,-4.3621397,-3.0489964
95,-0.595,base,-0.3941595,-0.15190107
96,-1.97,base,-2.7895622,-2.1725183
97,-2.3,base,-2.4348254,-1.9573386
98,-2.1,base,-2.289512,-1.8643017
99,-0.97,base,-1.1574624,-0.9059622
100,-4.11,base,-4.6065855,-3.1859608
101,-1.91,base,-2.0373333,-1.6926689
102,-2.46,base,-4.750491,-3.2671432
103,-0.74,base,-1.1693845,-0.91761696
104,-4.84,base,-4.7353106,-3.2585592
105,-4.76,base,-4.745796,-3.264488
106,-4.84,base,-4.6712565,-3.2223916
107,-4.76,base,-4.8858232,-3.3438845
108,-3.67,base,-3.4826555,-2.5639627
109,-0.06,base,-0.20027494,0.040940344
110,-2.3,base,-2.7485685,-2.1483433
111,-4.59,base,-4.925712,-3.3665788
112,-0.07,base,-0.20668782,0.03456086
113,-3.67,base,-1.9463798,-1.6263931
114,-4.82,base,-4.739719,-3.2610514
115,-4.76,base,-4.6712513,-3.2223887
116,-0.01,base,0.012707934,0.2527485
117,-1.62,base,-1.4164321,-1.1578414
118,-1.34,base,-1.3189211,-1.0633318
119,-4.76,base,-4.7646184,-3.275136
120,-4.76,base,-4.6287613,-3.1984434
121,-1.23,base,-2.0216165,-1.681416
122,0.235,base,0.7749002,1.0053179
123,-0.69,base,-0.8990503,-0.6521833
124,-4.84,base,-4.732485,-3.2569618
125,0.02,base,-0.29735544,-0.05563271
126,-4.84,base,-4.8345475,-3.314762
127,-0.57,base,-0.88561213,-0.63893217
128,-2.85,base,-2.9670537,-2.2755506
129,-4.76,base,-4.677806,-3.226086
130,-0.36,base,-0.24160153,-0.00017136335
131,-3.67,base,-4.4307604,-3.0873308
132,-4.76,base,-4.8352757,-3.3151753
133,-0.35,base,-0.780032,-0.53466773
134,-0.68,base,-0.7245113,-0.47973955
135,-4.76,base,-4.7020397,-3.2397625
136,-4.76,base,-4.5817747,-3.1720064
137,-4.76,base,-4.74952,-3.266594
138,-0.52,base,-0.5099527,-0.26696754
139,-4.84,base,-4.59953,-3.1819916
140,-4.78,base,-4.76273,-3.2740676
141,-2.04,base,-1.4593707,-1.1993192
142,-4.84,base,-4.583232,-3.1728256
143,-4.570833,base,-3.7148373,-2.6911075
144,-0.7,base,-1.086596,-0.83658004
145,-4.84,base,-4.7411256,-3.2618468
146,-4.76,base,-4.624008,-3.1957672
147,-4.47,base,-4.4493713,-3.0977428
148,-2.29,base,-3.3526351,-2.4924548
149,-0.11,base,-0.33039838,-0.08849776
150,-4.84,base,-4.864021,-3.3314946
151,-0.67,base,-0.74651474,-0.5015157
152,-4.825,base,-3.9895415,-2.842252
153,-4.84,base,-4.787903,-3.2883189
154,-2.47,base,-1.8598146,-1.5603302
155,-0.345,base,-0.32224953,-0.080393136
156,-4.76,base,-4.6818633,-3.2283747
157,-0.67,base,-0.52564394,-0.28255004
158,-1.39,base,-3.3553486,-2.4939544
159,-2.58,base,-2.1854627,-1.7952998
160,-0.1,base,-0.20904626,0.03221464
161,-4.5,base,-3.7310147,-2.699984
162,-2.69,base,-3.2387922,-2.4292338
163,-4.84,base,-4.622357,-3.1948373
164,-0.11,base,-3.045386,-2.320301
165,-2.32,base,-4.450255,-3.098237
166,-3.58,base,-3.7540245,-2.7126143
167,-4.76,base,-4.715747,-3.2475038
168,-0.15,base,-0.31418973,-0.07237673
169,-4.76,base,-4.635401,-3.2021828
170,-1.59,base,-0.9107932,-0.66375875
171,-0.99,base,-0.69064057,-0.4462005
172,-3.05,base,-2.8876452,-2.2297606
173,-4.76,base,-4.2106843,-2.9646842
174,-0.05,base,-0.161958,0.07905787
175,-1.62,base,-1.6585395,-1.3901312
176,-4.84,base,-4.6863523,-3.2309077
177,-4.76,base,-4.72209,-3.2510874
178,-4.84,base,-4.7071366,-3.2426405
179,-4.84,base,-4.6662383,-3.2195618
180,-2.65,base,-2.2236729,-1.8209007
181,-1.07,base,-2.1276844,-1.7559505
182,-0.31,base,-0.52351034,-0.28043145
183,-3.74,base,-2.228932,-1.8243995
184,-0.47,base,-0.48315185,-0.24034607
185,-4.76,base,-4.0989122,-2.9027092
186,-0.3,base,-0.33171794,-0.08981013
187,-4.84,base,-4.7108035,-3.2447114
188,-4.71,base,-4.7927485,-3.2910638
189,-4.84,base,-4.760783,-3.2729657
190,-1.56,base,-1.8679947,-1.5667174
191,-3.24,base,-4.402605,-3.0715916
192,-4.84,base,-4.747439,-3.265417
193,-2.97,base,-4.387355,-3.0630727
194,0.17,base,-0.2884152,-0.046739817
195,-1.37,base,-1.5835005,-1.3187103
196,-0.64,base,-1.0328282,-0.7838247
197,-4.84,base,-4.6274905,-3.197728
198,-2.54,base,-3.1773233,-2.3948345
199,-3.76,base,-2.2953904,-1.8681359
200,-4.84,base,-4.748663,-3.2661092
201,-4.84,base,-4.1946645,-2.9557893
202,-0.2,base,-0.24457681,-0.00313133
203,-2.68,base,-3.1672964,-2.3892045
204,-0.265,base,-0.6276936,-0.38381582
205,-2.01,base,-2.3817306,-1.9237459
206,-0.67,base,-0.63639796,-0.39244622
207,-0.49,base,-0.7322669,-0.4874161
208,-4.84,base,-4.2607374,-2.9925041
209,-0.12744445,base,-0.35542738,-0.113388956
210,-4.76,base,-4.8507767,-3.3239734
211,-0.33,base,-0.6980138,-0.45350325
212,-3.8,base,-4.665504,-3.2191477
213,-1.22,base,-1.5018723,-1.2402864
214,-4.76,base,-4.7897797,-3.289382
215,-0.039722223,base,-0.015758276,0.22445333
216,-4.84,base,-4.6755743,-3.224827
217,-2.1,base,-1.9727871,-1.645935
218,-2.82,base,-3.7591233,-2.7154138
219,-0.75,base,-1.0709299,-0.82121867
220,-4.84,base,-2.793517,-2.1748424
221,-0.010833333,base,-0.103288814,0.13741547
222,-4.76,base,-4.5996556,-3.182062
223,-4.84,base,-4.7825985,-3.2853148
224,-2.36,base,-2.1040335,-1.7396035
225,-4.84,base,-4.6779094,-3.226144
226,0.0325,base,-0.059240595,0.18122107
227,-2.235,base,-1.3971628,-1.1391994
228,-4.84,base,-4.760438,-3.2727704
229,-1.22,base,-1.9763469,-1.6485496
230,-3.28,base,-2.3523066,-1.9049375
231,-4.84,base,-4.7624702,-3.2739203
232,-1.525,base,-1.5508909,-1.2874224
233,-4.84,base,-4.644313,-3.2072031
234,-3.03,base,-3.3662782,-2.4999914
235,-4.84,base,-4.6844835,-3.2298532
236,-0.89,base,-1.0479966,-0.798717
237,-4.84,base,-4.6532536,-3.2122416
238,-0.04,base,-0.16946366,0.07159144
239,-1.35,base,-1.2889642,-1.0342133
240,-0.52,base,-0.40511298,-0.16279078
241,-0.6,base,-0.88017297,-0.6335672
242,-0.23,base,-0.30082136,-0.059079945
243,-4.76,base,-4.6604652,-3.2163067
244,-3.48,base,-2.8234346,-2.1923792
245,-3.23,base,-4.3328357,-3.0326521
246,-1.2,base,-1.3972867,-1.1393193
247,-1.74,base,-1.2322326,-0.97896737
248,-0.75,base,-0.8447168,-0.5985779
249,-4.84,base,-4.7852526,-3.2868178
250,-4.565,base,-4.6453347,-3.207779
251,-4.84,base,-4.7016125,-3.2395213
252,-0.01,base,-0.17098317,0.07007986
253,-4.84,base,-4.6528025,-3.2119873
254,-4.76,base,-4.6768885,-3.2255683
255,-0.48,base,-0.7768639,-0.53153527
256,-1.72,base,-3.1933913,-2.4038453
257,-1.42,base,-1.7657111,-1.4842522
258,-4.84,base,-4.752389,-3.2682168
259,-4.76,base,-4.64749,-3.2089934
260,-0.9,base,-1.0590556,-0.80956984
261,-2.95,base,-2.6760554,-2.1051855
262,-0.84,base,-0.8263104,-0.5804017
263,-4.76,base,-4.659004,-3.215483
264,-0.84,base,-0.86458945,-0.61819273
265,0.07,base,-0.16934788,0.07170671
266,-4.76,base,-4.7983904,-3.2942603
267,-4.76,base,-4.7076597,-3.242936
268,-2.33,base,-2.901402,-2.2377257
269,-1.33,base,-1.435869,-1.1766278
270,-1.03,base,-1.1066251,-0.8562074
271,-0.16,base,-0.32764602,-0.085760236
272,-0.88,base,-0.87352973,-0.6270139
273,-0.55,base,-0.50219667,-0.25926423
274,-4.84,base,-4.5455856,-3.1516745
275,-4.76,base,-4.626067,-3.1969264
276,0.05,base,-0.14328805,0.09762961
277,-4.84,base,-4.689411,-3.2326338
278,-0.58,base,-0.7237402,-0.47897625
279,-0.63,base,-0.8051389,-0.5594852
280,-2.1,base,-1.6397645,-1.3725352
281,-4.84,base,-4.567317,-3.1638806
282,-4.84,base,-4.5208464,-3.1377902
283,-0.72,base,-1.0485088,-0.7992196
284,-1.51,base,-1.7619793,-1.4811246
285,-4.75,base,-4.7201424,-3.2499871
286,-2.36,base,-2.4888287,-1.9910803
287,0.03,base,-0.011505678,0.22868061
288,-0.46,base,-0.544238,-0.3010115
289,-1.77,base,-2.5741122,-2.0435734
290,-0.04,base,-0.05355595,0.18687361
291,-1.18,base,-1.5553823,-1.291735
292,-4.84,base,-4.6544714,-3.2129278
293,-4.76,base,-4.372533,-3.0547972
294,-3.18,base,-3.2989323,-2.4627073
295,-0.67,base,-0.7170616,-0.47236466
296,-3.85,base,-4.652594,-3.21187
297,-3.48,base,-4.71167,-3.2452009
298,-3.31,base,-4.8813906,-3.3413644
299,-0.52,base,-0.7995044,-0.553917
300,-4.76,base,-4.721533,-3.2507727
301,-1.15,base,-1.2522749,-0.9984997
302,-3.06,base,-3.0847151,-2.3426242
303,-4.84,base,-4.6194468,-3.193199
304,-4.84,base,-4.759533,-3.2722583
305,-0.02,base,-0.0028825104,0.23725235
306,-4.76,base,-4.7764645,-3.2818415
307,-0.06,base,-0.14735346,0.09358555
308,-4.76,base,-4.649562,-3.210161
309,-4.84,base,-4.821816,-3.30754
310,-4.76,base,-4.7219963,-3.2510345
311,-0.93,base,-1.1134579,-0.8629
312,-2.27,base,-2.0798457,-1.7227304
313,-0.53,base,-0.46522677,-0.22253686
314,-4.76,base,-4.7857814,-3.2871172
315,-4.76,base,-4.7075815,-3.242892
316,-0.33,base,-0.503162,-0.26022303
317,-1.13,base,-1.6091702,-1.3432997
318,-1.3,base,-1.6258054,-1.3592155
319,-2.5,base,-2.9109018,-2.243218
320,-0.23,base,-0.29908606,-0.057353973
321,-0.71,base,-0.6341895,-0.39025676
322,-2.69,base,-2.5831776,-2.0491002
323,-1.96,base,-1.9827982,-1.6532764
324,-0.81,base,-1.0659406,-0.8163248
325,-2.65,base,-2.670132,-2.1016366
326,-4.84,base,-4.6027775,-3.183818
327,-2.45,base,-3.5854158,-2.6201837
328,-4.76,base,-4.6772027,-3.2257454
329,-1.01,base,-1.0770059,-0.8271775
330,-4.84,base,-4.6853476,-3.2303407
331,-4.53,base,-4.7312174,-3.2562454
332,-4.76,base,-4.7819805,-3.2849648
333,-0.65,base,-0.93931526,-0.6918589
334,-4.84,base,-4.645155,-3.2076778
335,-4.76,base,-4.8437147,-3.3199644
336,-1.93,base,-2.025769,-1.6843967
337,-4.84,base,-4.818847,-3.3058562
338,-0.12,base,-0.37265506,-0.1305199
339,-3.66,base,-2.994833,-2.2914662
340,-2.05,base,-2.3217463,-1.8852487
341,-4.84,base,-4.786417,-3.2874775
342,0.03,base,0.042918146,0.28277016
343,-0.15,base,-0.07742238,0.1631406
344,-4.84,base,-4.623618,-3.1955473
345,-4.76,base,-4.6498847,-3.210343
346,-0.1,base,-0.098708734,0.14197063
347,-4.13,base,-2.3601437,-1.909961
348,-0.36,base,-0.24888554,-0.0074174404
349,-4.38,base,-3.713883,-2.690584
350,-1.78,base,-2.9677217,-2.275934
351,-4.76,base,-4.2317414,-2.9763827
352,-4.765,base,-4.7830153,-3.2855508
353,-3.53,base,-4.5810285,-3.171587
354,-0.37,base,-0.51369447,-0.2706837
355,-4.84,base,-4.7972717,-3.2936265
356,-4.84,base,-4.800104,-3.2952313
357,-0.45,base,-0.6910461,-0.44660217
358,-4.76,base,-4.629841,-3.1990514
359,0.55,base,-0.24230646,-0.0008727908
360,-4.76,base,-4.7485356,-3.2660372
361,-1.63,base,-1.9900995,-1.6586084
362,-4.76,base,-4.672408,-3.223041
363,-1.43,base,-2.7603593,-2.1553125
364,-4.76,base,-4.4584155,-3.1028047
365,-4.84,base,-4.332205,-3.0323005
366,-1.35,base,-1.3280396,-1.0721877
367,-4.76,base,-4.7631435,-3.2743013
368,-0.96,base,-1.1429417,-0.89176023
369,-0.55,base,-0.60961246,-0.3658843
370,-4.84,base,-4.688463,-3.2320988
371,-0.89,base,-1.0177584,-0.76902187
372,-4.76,base,-4.663068,-3.217774
373,-4.45,base,-4.7611966,-3.2731998
374,-4.84,base,-4.7536497,-3.26893
375,-0.32,base,-0.740602,-0.495665
376,-4.76,base,-4.8714223,-3.3356996
377,-0.25,base,-0.35568613,-0.11364609
378,-0.61,base,-0.66412884,-0.41993368
379,-0.06,base,-0.065861076,0.17463762
380,-4.84,base,-4.526531,-3.1409795
381,-4.4,base,-4.735323,-3.2585661
382,-4.84,base,-4.725896,-3.253238
383,-1.11,base,-0.950332,-0.7027067
384,-4.5,base,-4.499603,-3.1258771
385,-4.76,base,-4.6109076,-3.1883926
386,-4.84,base,-4.6774373,-3.225878
387,0.0,base,-0.06329119,0.17719328
388,-0.62,base,-0.5233513,-0.28027362
389,-1.18,base,-1.917593,-1.6047819
390,-0.45,base,-0.5457275,-0.30249035
391,-1.09,base,-1.2005012,-0.948011
392,-2.05,base,-2.1646504,-1.7812178
393,-4.84,base,-4.549223,-3.153717
394,-3.94,base,-4.7767296,-3.2819915
395,-4.76,base,-4.461119,-3.1043184
396,-4.34,base,-4.687149,-3.2313573
397,-0.1,base,-0.039030433,0.20131642
398,-2.37,base,-3.6778855,-2.670842
399,-3.66,base,-4.470643,-3.109651
400,-4.84,base,-4.6504364,-3.2106538
401,-4.84,base,-4.605397,-3.185292
402,-0.9,base,-0.83377755,-0.5877764
403,-4.76,base,-4.6732597,-3.2235215
404,-1.79,base,-1.2204975,-0.96752346
405,-4.62,base,-4.717493,-3.24849
406,-0.03,base,-0.05010271,0.19030738
407,-4.84,base,-4.6535025,-3.2123818
408,-4.76,base,-4.697073,-3.2369585
409,-1.17,base,-0.8804141,-0.63380516
410,-4.76,base,-3.2241025,-2.4210308
411,-4.76,base,-4.673015,-3.2233834
412,-4.84,base,-4.822636,-3.3080049
413,-4.76,base,-4.707608,-3.2429068
414,-4.84,base,-4.686432,-3.2309527
415,-4.84,base,-4.708225,-3.2432551
416,-4.76,base,-4.7302237,-3.255684
417,-2.08,base,-2.4317684,-1.955416
418,-0.28,base,-0.23491338,0.0064819455
419,-0.53,base,-0.49457666,-0.25169533
420,-0.48,base,-0.733161,-0.48830092
421,-4.84,base,-4.6570816,-3.214399
422,-0.6,base,-0.61125404,-0.36751246
423,-4.84,base,-4.692498,-3.2343762
424,-3.99,base,-4.6983447,-3.2376764
425,-0.03,base,-0.053199366,0.18722814
426,-2.5,base,-2.2455397,-1.8354113
427,-2.47,base,-2.4844673,-1.9883704
428,-4.76,base,-4.6372576,-3.2032285
429,-0.84175,base,-0.9109059,-0.66386986
430,-4.84,base,-4.651745,-3.2113912
431,-4.76,base,-4.678908,-3.2267075
432,-0.46,base,-0.5008073,-0.2578842
433,-4.64,base,-4.134273,-2.9222944
434,-4.84,base,-4.6759405,-3.2250335
435,0.0,base,0.032963052,0.2728781
436,-0.06,base,-0.054057926,0.1863746
437,-0.57,base,-0.57734674,-0.33387345
438,-0.81,base,-0.9388976,-0.6914475
439,-4.76,base,-4.7455044,-3.264323
440,-3.49,base,-4.7551417,-3.269774
441,-4.84,base,-4.801464,-3.2960021
442,-4.53,base,-4.6233315,-3.1953862
443,-2.23,base,-2.2598119,-1.8448298
444,-1.75,base,-2.0080671,-1.6716516
445,-4.84,base,-4.6784186,-3.2264316
446,-4.76,base,-4.7202578,-3.2500522
447,-0.27,base,-0.49457166,-0.2516904
448,-0.10375,base,-0.14949416,0.091456294
449,-2.74,base,-4.448723,-3.0973797
450,-0.95,base,-1.1388154,-0.88772297
451,-1.53,base,-4.3643484,-3.050229
452,-0.66,base,-0.84521705,-0.59907186
453,-4.76,base,-4.720849,-3.2503862
454,-0.2,base,-0.27205366,-0.03046447
455,-3.03,base,-4.5389323,-3.1479394
456,-4.76,base,-4.70471,-3.2412703
457,-1.58,base,-1.4457382,-1.18616
458,-1.62,base,-2.1558666,-1.775244
459,-4.46,base,-4.684948,-3.2301152
460,-4.84,base,-4.69533,-3.2359748
461,-4.84,base,-4.710642,-3.24462
462,-0.32,base,-0.51873875,-0.27569312
463,-4.84,base,-4.818904,-3.3058884
464,-4.84,base,-4.7158194,-3.2475448
465,-2.47,base,-3.01771,-2.3045352
466,0.13,base,-0.022820115,0.21743286
467,-2.51,base,-2.613915,-2.0677679
468,-4.76,base,-4.7715273,-3.2790465
469,-4.45,base,-4.7112455,-3.244961
470,-0.56,base,-0.8998793,-0.6530005
471,-4.53,base,-4.663617,-3.2180839
472,-4.84,base,-4.694172,-3.235321
473,-4.84,base,-4.6993713,-3.238256
474,-1.44,base,-1.6999632,-1.427658
475,-0.26,base,-0.43552428,-0.19301975
476,-1.17,base,-1.4618486,-1.20171
477,-4.76,base,-4.667148,-3.220075
478,-4.76,base,-4.7006927,-3.239002
479,-1.11,base,-1.3662504,-1.1092577
480,0.0132142855,base,-0.04571201,0.194673
481,-0.5133333,base,-0.4940284,-0.25115085
482,-0.91,base,-0.96711665,-0.71922714
483,-0.13,base,-0.25604862,-0.014543414
484,-2.93,base,-4.626156,-3.1969762
485,-3.52,base,-3.960147,-2.8260329
486,-2.58,base,-1.9263184,-1.6113677
487,-1.715,base,-1.1961085,-0.94372255
488,-4.76,base,-4.6367373,-3.2029355
489,-4.84,base,-4.8030605,-3.296907
490,-4.34,base,-4.231115,-2.9760346
491,-3.51,base,-3.7855058,-2.729904
492,-1.29,base,-1.6553648,-1.3871839
493,-4.84,base,-4.809503,-3.3005586
494,-4.84,base,-4.769686,-3.2780044
495,-2.17,base,-3.560783,-2.606701
496,-2.04,base,-1.4877156,-1.2266507
497,-4.67,base,-4.6465507,-3.2084641
498,-0.69,base,-1.410484,-1.1520886
499,-1.71,base,-2.1573558,-1.776258
500,-0.012142858,base,-0.07192817,0.16860443
501,-1.18,base,-1.3503851,-1.0938739
502,-0.37,base,-0.40729776,-0.16496271
503,-2.4,base,-2.627201,-2.0758035
504,-1.75,base,-1.6133671,-1.3473165
505,-0.95,base,-1.2445391,-0.9909626
506,-4.76,base,-4.751782,-3.2678733
507,-4.84,base,-4.737665,-3.2598903
508,-1.6760833,base,-2.0826285,-1.72468
509,-4.76,base,-4.649551,-3.2101548
510,-4.76,base,-4.838167,-3.3168159
511,-0.03,base,-0.054460064,0.18597454
512,-4.84,base,-4.727773,-3.254299
513,-4.76,base,-4.619009,-3.1929526
514,-0.64,base,-1.1151208,-0.86452854
515,-3.54,base,-4.405381,-3.0731428
516,-0.71,base,-0.9289795,-0.68167865
517,-0.79,base,-0.9852034,-0.7370202
518,-4.65,base,-4.4551487,-3.100976
519,-0.89,base,-0.97442496,-0.7264179
520,-3.84,base,-4.1413274,-2.926204
521,-1.15,base,-1.5649664,-1.3009344
522,-1.55,base,-1.1495255,-0.8982005
523,-4.79,base,-4.7612953,-3.2732556
524,-0.98,base,-1.22206,-0.96904755
525,-2.011875,base,-2.3462589,-1.9010539
526,-0.26,base,-0.36710995,-0.12500602
527,-4.84,base,-4.630898,-3.1996467
528,-4.84,base,-4.7871375,-3.2878854
529,-1.33,base,-0.20680295,0.034446478
530,-4.76,base,-4.6765366,-3.22537
531,-0.27,base,-0.24342182,-0.0019822717
532,-0.93,base,-1.4559003,-1.19597
533,-0.92,base,-1.1562046,-0.9047323
534,-4.76,base,-4.6530433,-3.2121232
535,-4.84,base,-4.752897,-3.2685041
536,-4.76,base,-4.653864,-3.2125857
537,-4.55,base,-4.7763634,-3.2817843
538,-4.84,base,-4.6745505,-3.2242496
539,-0.64,base,-0.79928464,-0.5536998
540,-1.62,base,-1.8465853,-1.5499303
541,-2.39,base,-2.2438943,-1.8343229
542,-4.84,base,-4.835542,-3.3153265
543,-4.84,base,-4.6866846,-3.231095
544,-3.12,base,-3.276608,-2.4503021
545,-4.84,base,-4.7525163,-3.2682889
546,-3.17,base,-4.6493187,-3.2100239
547,-3.8,base,-3.3228424,-2.475968
548,-2.07,base,-1.7258,-1.4502923
549,-4.19,base,-2.429711,-1.9541214
550,-4.84,base,-4.621518,-3.1943653
551,-4.76,base,-4.755641,-3.2700565
552,0.4,base,-0.4026042,-0.16029644
553,-4.84,base,-4.7373223,-3.2596965
554,-4.76,base,-4.8013563,-3.295941
555,-4.84,base,-4.668045,-3.2205806
556,-4.76,base,-4.70372,-3.2407115
557,-4.84,base,-4.6362295,-3.2026494
558,-0.94,base,-1.1502346,-0.89889395
559,-4.84,base,-4.7073874,-3.2427824
560,-0.98,base,-0.40142688,-0.15912604
561,-4.84,base,-4.761603,-3.2734296
562,-4.84,base,-4.6741285,-3.2240117
563,-2.13,base,-1.4444988,-1.1849632
564,-1.01,base,-0.77653474,-0.5312097
565,-0.59,base,-0.56738746,-0.32399005
566,-0.99,base,-0.9727369,-0.7247572
567,-0.44,base,-0.8349854,-0.58896905
568,-4.84,base,-4.6473136,-3.208894
569,-4.84,base,-3.243793,-2.432024
570,-4.84,base,-4.81616,-3.3043327
571,-4.84,base,-4.668249,-3.2206955
572,0.03,base,-0.18294841,0.058176994
573,0.04,base,-0.20334882,0.037882626
574,-4.84,base,-4.674138,-3.224017
575,-4.7,base,-4.4115953,-3.0766158
576,-4.78,base,-4.7211065,-3.2505317
577,-4.84,base,-4.5203714,-3.137524
578,-4.84,base,-4.7370353,-3.2595341
579,-4.76,base,-4.792441,-3.2908895
580,-0.96,base,-0.84949803,-0.60329795
581,-4.76,base,-4.722709,-3.2514372
582,-4.16,base,-4.8309445,-3.312718
583,-4.84,base,-4.8215113,-3.307367
584,-2.62,base,-4.7587523,-3.2718167
585,-0.48,base,-0.8119407,-0.5662063
586,-4.76,base,-4.5251436,-3.140201
587,-4.76,base,-4.403824,-3.0722725
588,-0.58,base,-0.6800731,-0.43573225
589,-4.76,base,-4.7534237,-3.2688022
590,-0.29,base,-0.38022718,-0.13804907
591,-4.76,base,-4.765892,-3.2758567
592,-0.47,base,-0.48798028,-0.24514288
593,-1.45,base,-1.4697542,-1.2093359
594,-4.76,base,-4.6293354,-3.1987667
595,-0.05,base,-0.03325793,0.20705575
596,-0.69,base,-0.7458003,-0.5008088
597,-0.42,base,-0.24900092,-0.0075321794
598,-4.84,base,-4.6806145,-3.2276702
599,-0.13875,base,-0.26127997,-0.019747257
600,-4.76,base,-4.8011923,-3.2958481
601,-4.84,base,-4.65444,-3.2129104
602,-4.76,base,-4.7924476,-3.2908933
603,-0.91,base,-1.0779597,-0.8281126
604,-4.76,base,-4.6908264,-3.2334328
605,-2.23,base,-3.4833488,-2.564342
606,-2.4,base,-2.8120537,-2.1857173
607,-4.21,base,-3.5243318,-2.586758
608,-4.35,base,-4.7110186,-3.244833
609,-0.3,base,-4.61702,-3.1918333
610,-4.84,base,-4.700122,-3.2386796
611,-0.38,base,-0.55060077,-0.30732805
612,-0.71,base,-0.86675143,-0.6203261
613,-0.24,base,-0.3920256,-0.1497795
614,-2.3,base,-2.4784794,-1.9846456
615,-4.84,base,-4.69705,-3.2369456
616,-4.76,base,-4.624298,-3.1959302
617,-4.84,base,-4.712455,-3.2456443
618,-4.84,base,-4.681358,-3.2280896
619,-2.17,base,-2.8185148,-2.1895008
620,-1.54,base,-1.760618,-1.4799812
